Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria
100881,syntacticization,Noun,"The act or process of, or an instance of, syntacticizing",,"1986, Dieter Kastovsky, Aleksander Szwedek, Linguistics across Historical and Geographical Boundaries: volumes 1 and 2 (Walter de Gruyter, ISBN), page 521: These syntacticizations revolve around the degrees of definiteness ascribed to the grammatical subject and its realization as 'causer'. 1997, Leo Wanner, Recent Trends in MeaningText Theory (John Benjamins Publishing , ISBN), page 122: The structures in Figure 4 can be contrasted with those in Figure 5, which represent the syntacticization of the narratively-focused sentence in (37b).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
100980,synthesis,Noun,The reaction of elements or compounds to form more complex compounds., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
101023,synthespian,Noun,A completely computer-generated character who appears in a film or similar work; a virtual actor,,"2006, Daniel Frampton, Filmosophy, Wallflower Press (2006), ISBN, page 205: Final Fantasy apparently took 200 digital artists four years to make; a whole year was needed just to perfect the 60,000 hairs on the head of the heroine, Dr Aki Ross, the first photo-realistic 'synthespian' to lead a movie.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,character,
101037,synthetic division,Noun,A method of polynomial long division in which one does not write the variables and some of the calculations., algebra,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,
101168,syphilid,Noun,Any of the cutaneous and mucous membrane lesions characteristic of secondary and tertiary syphilis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,membrane lesions characteristic,
101227,syringafactin,Noun,A hygroscopic biosurfactant produced by Pseudomonas syringae.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,hygroscopic biosurfactant,
101371,system,Noun,A method or way of organizing or planning,,"Many people believed communism was a good system until the breakup of the Soviet Union. 1749, Henry Fielding, In which Fortune Seems to have been in a Better Humour with Jones than We have hitherto Seen Her, in The History of Tom Jones, a Foundling. In Six Volumes, volume IV, London: Printed by A[ndrew] Millar,[], OCLC 928184292, book VIII, page 253:But o Matters fell out, and o I mut relate them; and if any Reader is hocked at their appearing unnatural, I cannot help it. I must remind uch Persons, that I am not writing a Sytem, but a Hitory, and I am not obliged to reconcile every Matter to the received Notions concerning Truth and Nature. 1915, G[eorge] A. Birmingham [pseudonym; James Owen Hannay], chapter I, in Gossamer, New York, N.Y.: George H. Doran Company, OCLC 5661828, pages 1314:As a political system democracy seems to me extraordinarily foolish, but I would not go out of my way to protest against it. My servant is, so far as I am concerned, welcome to as many votes as he can get. I would very gladly make mine over to him if I could. 2012 MarchApril, John T[homas] Jost, Social Justice: Is It in Our Nature (and Our Future)?, in American Scientist[3], volume 100, number 2, archived from the original on 21 June 2017, page 162:He draws eclectically on studies of baboons, descriptive anthropological accounts of hunter-gatherer societies and, in a few cases, the fossil record. With this biological framework in place, [Peter] Corning endeavors to show that the capitalist system as currently practiced in the United States and elsewhere is manifestly unfair.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method or way,
101483,systems design,Noun,"The process or art of defining the hardware and software architecture, components, modules, interfaces, and data for a computer system to satisfy specified requirements",,One could see it as the application of systems theory to computing. Some overlap with the discipline of systems analysis appears inevitable. Design tools such as UML now address some of the issues of computer systems design and interfacing.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process or art,
101494,systole,Noun,"The rhythmic contraction of the heart, by which blood is driven through the arteries", physiology,"1972, Vladimir Nabokov, Transparent Things, McGraw-Hill 1972, pp. 78-9: A double systole catapulted him into full consciousness again, and he promised his uncorrected self that he would limit his daily ration of cigarettes to a couple of heartbeats. 1974, Anthony Burgess, The Clockwork Testament: There is no essential virtue in comfort. To be relaxed is good if it is part of a process of systole and diastole. Relaxation comes between phases of tenseness.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,contraction,
103,fab,Noun,"A manufacturing plant which fabricates items, particularly silicon chips",,The chip fab will double its production next year.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,manufacturing plant,
118,fabber,Noun,A small manufacturing plant able to make solid three-dimensional objects based on digital data.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,manufacturing plant,
224,fabulation,Noun,The act or result of fabulating; a fabrication.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or result,
279,facadism,Noun,a method where the facade is designed and/or constructed independently of the remainder of the rest of the building.," architecture, construction",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,
479,facelift,Noun,"Any activity undertaken to renew, revamp, update, or improve the appearance of something", by extension,"The old building will get a facelift with new paint, carpet, and decoration.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,activity,
501,faceoff,Noun,The method used to begin play in ice hockey., ice hockey,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,
550,facesitting,Noun,The sexual practice of sitting on a partner's face to receive cunnilingus or anilingus., BDSM,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practice,
677,facilitated communication,Noun,The technique of assisting a person with a disability to communicate by helping them to point out letters of the alphabet on a board so as to spell a message.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,technique,
833,facticity,Noun,A fact that is not changeable or that is assumed to be true without further evaluation, countable,"Synonym: given 1988, David Detmer, Freedom, in Freedom as a Value: A Critique of the Ethical Theory of Jean-Paul Sartre, Chicago; La Salle, Ill.: Open Court Publishing Company, ISBN, section 1.3.1.1.1 (Facticity), pages 4041:It is important for those to ascribe to [Jean-Paul] Sartre a crude theory of ""absolute freedom"" to notice that he does acknowledge the existence of facticities which I did not originate and which I cannot change (e.g., the date of my birth). [...] [W]hile I can change some of my facticities (e.g., I can move to another city, I can get glasses, I can even, perhaps, get a sex-change operation), it is nonetheless true that these acts are all possible for me only insofar as I now, in fact, live in Chicago, have certain abilities and disabilities of eyesight, and am male. Freedom, then, always presupposes facticity, and a free act cannot occur, nor can the idea of a free act even be rendered intelligible, except against a background of facticity. 1988, Andrew J. Weigert, To Be or Not: Self and Authenticity, Identity, and Ambivalence, in Daniel K. Lapsley and F. Clark Power, editor, Self, Ego, and Identity: Integrative Approaches, New York, N.Y.: Springer-Verlag, DOI:10.1007/978-1-4615-7834-5, ISBN, page 266:[O]nce institutionalized, patterns of responses and the symbolic representations take on the qualities of objective facts, that is, ""facticities"" that appear to be naturally occurring objects but which in fact are precarious dramatic effects of human interaction. As facticities, these meanings can be internalized by members of the community and shape their experience and self-interpretation. 1997, Jon Mills, The Ontology of Prejudice, in The Ontology of Prejudice (Value Inquiry Book Series; 58), Amsterdam; Atlanta, Ga.: Editions Rodopi, ISBN, section 7 (Is Racism Predisposed?), page 39:Because we are abandoned a priori to preestablished factors that constitute our social, psychological, and biogenetic ontogeny, we have no control over our racial facticities. Simply put, we have no choice about our race.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,fact,
849,factionalism,Noun,Conflict between factions.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,factions,
898,factlet,Noun,A minor fact; an item of trivia.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,fact,
920,factor analysis,Noun,A statistical method used to describe variability among observed correlated variables in terms of one or more unobserved variables (called factors)," uncountable, statistics","1993, Richard A. Reyment, K. G. Jreskog, Applied Factor Analysis in the Natural Sciences, page 71, Factor analysis is a generic term that we use to describe a number of methods designed to analyze interrelationships within a set of variables or objects. 2005, Nancy L. Leech, Karen Caplovitz Barrett, George Arthur Morgan, SPSS for Intermediate Statistics: Use and Interpretation, page 88, Exploratory factor analysis (EFA) and principal components analysis (PCA) both are methods that are used to help investigators represent a large number of relationships among interval-level variables in a simpler (more parsimonious) way. 2007, Melanie M. Wall, Yasuo Amemiya, Chapter 16: A Review of Nonlinear Factor Analysis and Nonlinear Structural Equation Modeling, Robert Cudeck, Robert C. MacCallum (editors), Factor Analysis at 100: Historical Developments and Future Directions, unnumbered page, Hence, the idea of nonlinear factor analysis should not be treated as an extension of the basic factor analysis concept, but should be considered as an inherent effort to make factor analysis more complete and useful.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,
962,factoring,Noun,A financial transaction whereby a business sells its accounts receivable to a third party (called a factor) at a discount.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,transaction,
1056,factualness,Noun,Factuality,,Synonym: facticity,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,Factuality,
1668,fair game,Noun,Actions permissible by the rules, idiomatic,Pretending to be slow is fair game. Pretending to be injured is not. The referee ruled the unprecedented play fair game.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,Actions,
1804,fairy godmother,Noun,Any generous benefactor, by extension,"2007, Choderlos de Laclos, Dangerous Liaisons, tr. Helen Constantine, Penguin 2007, p. 195: How lucky you are to have me for a friend! I am a fairy godmother to you!",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,benefactor,
1859,fait accompli,Noun,"An accomplished fact, something that has already occurred; a (colloquial American) ""done deal""",,"1906, Anthony Trollope, Barchester Towers, Chapter XLVII. The Dean Elect Mr. Quiverful's appointment to the hospital was, however, a fait accompli, and Mr. Harding's acquiescence in that appointment was not less so. 1913, Saki, When William Came, Chapter VII In quarters where the fait accompli is an object of solicitude, said Yeovil.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"fact , something",
2026,fakirism,Noun,The practices of fakirs.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practices,
2038,falaka,Noun,A torture method consisting of whipping a person's bare feet,,"1995, Kate Millett, The Politics of Cruelty: An Essay on the Literature of Political Imprisonment:Although technically forbidden, the torture of prisoners through falaka, beating on the soles of the feet or the back of the legs, is very widely practiced in Iran.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,torture method,
2417,fallibility,Noun,An error-generating characteristic, countable,"2009 March 11, Doctor-Patient-Computer Relationships, in New York Times[1]:Dr. Anne Armstrong-Coben has provided a spot-on description of the fallibilities of the electronic medical record from the standpoint of the doctor-patient encounter.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,characteristic,
2435,falling block,Noun,a single-shot firearm action in which a solid metal breechblock slides vertically in grooves cut into the breech of the rifle and actuated by a lever.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,firearm action,
2462,falling together,Noun,The act or process of becoming merged or identical; coalescence,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
2626,false flag,Noun,A diversionary or propaganda tactic of deceiving an adversary into thinking that an operation was carried out by another party," espionage, military, politics","1996 December, Johnston, David, F.B.I. Supervisor Charged With Spying for Russians, in The New York Times:Using what the bureau calls a ""False Flag"" operation, F.B.I. agents posing as Russian intelligence officers contacted Mr. Pitts in August 1995, long after it believed he had ceased his spying activities, and feigned interest in reactivating him as a means of confirming his spying activities and determining how much information he may have provided to Moscow. 2017, John Oliver, Trump vs. Truth, in Last Week Tonight with John Oliver, season 4, episode 1, written by Tim Carvell; Josh Gondelman; Dan Gurewitch; Jeff Maurer; Ben Silva; Will Tracy; Jill Twiss; Seena Vali; Julie Weiner, HBO, Warner Bros. Television:Now, that is not just offensive, its stupid. If the government had actually hired child actors, there is no way their stage parents would have stopped talking about it. Well, he didnt get the Tide commercial, but he did book a leading role in a government-sponsored false-flag attack! Its the same director who did the moon landing! Were very excited!",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,tactic,
2733,false step,Noun,An erroneous action or decision, figuratively,"There have been several false steps made on the campaign trail, none tragic.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,action or decision,
2781,falsening,Noun,The act or process of making false; falsification,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
2877,falx,Noun,Any sickle-shaped part or process,,"(anatomy) A curved fold or process of the dura mater or the peritoneum, especially one of the partition-like folds of the dura mater which extend into the great fissures of the brain. (anatomy) A chelicera. (anatomy) A snake's poison fang. (anatomy) A rotula of a sea urchin.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,part or process,
2959,familiarization,Noun,"The act, process or result of familiarizing.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"act , process or result",
2983,familism,Noun,"The beliefs or practice of the Family of Love religious sect, active in sixteenth century England"," religion, now historical","[from 16th c.] 1972, Christopher Hill, The World Turned Upside Down, Folio Society, published 2016, page 15:Familism was spread in England by Christopher Vittels, an itinerant joiner of Dutch origin.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,beliefs or practice,
3027,family doctor,Noun,A practitioner of family medicine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practitioner,
3029,family grouping,Noun,The method in which individuals are grouped together into families that live together, countable,"1963, Alvin W. Urquhart, Patterns of Settlement and Subsistence in Southwestern Angola:This close family grouping may be a fairly recent development, for Lang and Tastevin (1937, p. 70) report that the Mwila once lived in villages of fifteen or twenty families consisting of approximately one hundred people and that, at the time they were writing, five or six families still grouped around a chief. 1995, David Stone, Raccoons and Their Relatives, ISBN, page 10:This strategy of family grouping and sharing of responsibilities appears to be designed to enable coati mothers to devote more time to searching for food, rather than having to individually protect their young. 2002, Dorothy Whyte, Explorations in Family Nursing, ISBN, page 7:Frude's (1990) discussion of the psychological definition of family, further elaborated in Chapter 2, accords well with family nursing, in that it recognises the non-traditional family groupings such as cohabiting couples, blended families, homosexual couples and any variations on traditional family groupings which may be encountered when working with families from cultures other than that of the host country. 2004, Cheris Kramarae Dale Spender, Routledge International Encyclopedia of Women, ISBN:However, cross-cultural studies have found that the nuclear family is more a feature of modern Euro-American society than a universal reality. Subsequently another view gained ground: the really universal family grouping is the mother and her children, often called the matri-central cell.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method,
3254,fanaticism,Noun,The characteristic or practice of being a fanatic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,characteristic or practice,
3284,fanboyism,Noun,"Behaviour characteristic of fanboys; blind, aggressive devotion.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,characteristic,
3474,fanfaring,Noun,Pomp or activity to call attention to something,,"1940, The New Yorker - Volume 16, Issues 12-24, page 57:The National Orchestral Association wound up its tenth concert season last week without much fanfaring. 1967, Boot and Shoe Recorder: The Magazine of Fashion Footwear:A broad tier of shelves below an expanded metal ""pegboard"" gives Kline's a focal point for shoe-apparel-accessory fanfaring. 1988, LA Youth Libraries Group, YLG Pamphlet - Issues 20-21; Issues 24-29, page 27:It then attempts to answer, with much fanfaring, 'The world's most embarrassing questions', eg, 'Why is my chest getting bumpy', 'What's a wet dream?' 2015, John Trenhaile, Blood Rules, ISBN:He had retired two years ago amid much fanfaring and fandangoing, with medals and speeches and bands; and Time had asked him what he proposed to do and he'd said, 'Grow fruit on Mt Carmel.'",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,activity,
3535,fangirlism,Noun,Behaviour characteristic of fangirls.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,characteristic,
3992,farb,Noun,"A historical reenactor (especially an American Civil War reenactor) whose efforts at a historically accurate portrayal are, in the opinion of the speaker, inadequate (for example, wearing a modern wristwatch with period costume)", US,"The opposite of farb is ""hard-core"" (or hardcore), someone who is, in the opinion of the speaker, an ""authenticity fanatic"". 1998, Tony Horwitz, Confederates in the Attic, 1st Vintage Departures edition, Vintage Books, ISBN, page 10:""Farb was the worst insult in the hardcore vocabulary. It referred to reenactors who approached the past past with a lack of verisimilitude.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reenactor,
4361,farnesylation,Noun,The act or process of farnesylating.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
4534,fartlek,Noun,"An athletic training technique, used especially in running, in which periods of intense effort alternate with periods of less strenuous effort in a continuous workout.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,training technique,
4597,fasciation,Noun,The process or state of being fasciated,,"(botany) Abnormal growth in vascular plants in which the apical meristem (growing tip) becomes elongated perpendicularly to the direction of growth, thus producing flattened, ribbon-like, crested, or elaborately contorted tissue. 2015 March 28, Helen Yemm, Thorny problems: what should I do about the invasion of the spanish slug?, in The Daily Telegraph (Gardening)[1], page G9:These odd-looking shoots are not diseased but are the result of a fairly common condition known as ""fasciation"" that affects shoots on all sorts of plants quite randomly and for no apparent reason, but presumed by plant experts to be the result of damage to buds just as the shoots were starting to form. There is therefore nothing to be alarmed about and you should simply cut off the shoots that are unsightly. [] Fasciation can also affect, with somewhat more visually catastrophic results, various spire-forming herbaceous plants such as delphiniums and hollyhocks.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process or state,
4777,fashioning,Noun,The act or process of fashioning something; manufacture.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act or process,
4897,fast lane,Noun,Any situation or activity where the pace is very rapid.," figuratively, by extension",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,situation or activity,
4914,fast track,Noun,The quickest or most direct method or path,,Google welcomes the decision to not approve the fast track of Microsoft's OOXML.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,method or path,
5100,fat fetishism,Noun,fetishistic sexual attraction to obese people.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,attraction,
5381,fatliquoring,Noun,"A process in the production of some leathers in which oils and fats are used to soften the leather, and sometimes to add a fat-soluble dye.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,
5549,fault,Noun,A fracture in a rock formation causing a discontinuity., seismology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,fracture,
5743,favid,Noun,"An allergic reaction in the skin observed in patients who have favus, which is a type of tinea capitis.", medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,reaction,
6024,feal and divot,Noun,The construction technique for building sod structures by building walls out of feal and covering them with divot., Scotland,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,construction technique,
6171,feat of strength,Noun,An act needing great strength to complete,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,act,
6325,featherwork,Noun,A cultural artifact made with feathers, countable,"2007 June 29, Holland Cotter, Portugal, Conquering and Also Conquered, in New York Times[1]:With filigreed Kongo ivories, gilded Qing astrolabes, Brazilian featherwork, Sri Lankan rock-crystal, mother-of-pearl Mughal inlay and life-size Portuguese carvings of angels and saints, it has something even for someone who has seen everything before.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,artifact,
6357,feature,Noun,An individual measurable property or characteristic of a phenomenon being observed.," statistics, machine learning",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,property or characteristic,
6521,fecundation,Noun,The process whereby a new organism is produced by fertilization.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,process,
6692,fee splitting,Noun,"The practice, usually of questionable ethicality, by some professionals, such as medical doctors and lawyers, of sending a client to a second practitioner for an additional consultation in order to obtain another payment from the client or from his or her insurer, and in return for which the original practitioner receives a portion of the payment made to the second practitioner (a ""commission"" or ""piece of the action"")", business,"1986 July 6, Dr. Carl Weber, Westchester Opinion: Challenge to Doctor's Ethics Emerges, in New York Times[1]:While it is impossible to remove all financial pressures from the decision-making process, there are some practices, such as fee splitting, that are unethical because they so strongly influence practice patterns solely on the basis of financial considerations. 1997, Lauch Faircloth, Connie Mack, editors, Problems Surrounding the Mortgage Origination Process: Congressional Hearing[2], ISBN, page 208:Some commenters believed that implementation of the employer-employee exemption would allow abusive practices to occur such as kickbacks, tie-ins, fee splittings, and conflicts of interest. 2008 March 25, Manjeet Kripalani, Indian Pharma: Hooked on the Hard Sell, in Businessweek[3]:The report complained of ""a clear nexus between private medical practitioners and pharmacy shops,"" and ""fee-splitting between diagnostic centres and referring doctors.""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,practice,
6989,feeling,Noun,Emotional attraction or desire, always in the plural,Many people still have feelings for their first love.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,attraction or desire,
7158,felching,Noun,Action of the verb to felch.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,Action,
7190,felicific calculus,Noun,"A quasi-mathematical technique proposed by 19th-century utilitarian ethical theorists for determining the net amount of happiness, pleasure, or utility resulting from an action, sometimes regarded as a precursor of cost-benefit analysis"," historical, philosophy, economics","1918, Wesley C. Mitchell, ""Bentham's Felicific Calculus,"" Political Science Quarterly, vol. 33, no. 2, p. 164: Bentham's way of becoming the Newton of the moral world was to develop the ""felicific calculus.""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,technique,
7226,felinity,Noun,Any feline characteristic, countable,She walked with grace and felinity.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,characteristic,
7350,fellow,Noun,"An equal in power, rank, character, etc",,"1599, William Shakespeare, The Tragedie of Ivlivs Csar, in Mr. William Shakespeares Comedies, Histories, Tragedies: Published According to the True Originall Copies (First Folio), London: Printed by Isaac Iaggard, and Ed[ward] Blount, published 1623, OCLC 606515358, [Act V, scene iii]:It is impossible that ever RomeShould breed thy fellow.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"power , rank , character",
