Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,10,11,12,13,14,15,16,17
25748,gription,Noun,The property of gripping and providing traction,,"1984 Colin Fletcher - The Complete Walker III - Page 138 The pad is covered with the same Gription Mesh as the belt 1996, Lego Gription? [message subject] Scott, in rec.toys.lego 4seh6l$i6e@news.interlog.com 2001, The Straight Dope Staff Report [1] The wax is for gription, which is a word I invented. You rub it on top of the board to keep your feet and hands from slipping off. 2003, Jim Beard, Sandstone Way, Virtualbookworm Publishing, p60 ...I was up and out in no time, with only a few 'moves' on a steep stretch of slickrock, mostly trusting my shoes for gription. 2004, Gription [film title] [2]",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26281,grossness,Noun,"Lack of refinement in character, behaviour etc.; coarseness",,"1897, Henry James, What Maisie Knew:Now that he was doing so much else she could never have the grossness to apply for it to Sir Claude. Samuel Johnson He [] began to descend to familiar questions, endeavouring to accommodate his discourse to the grossness of rustic understandings. The clowns soon found that he did not know wheat from rye, and began to despise him; one of the boys, by pretending to show him a bird's nest, decoyed him into a ditch; []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26318,grotesquerie,Noun,The quality of being grotesque or macabre,,"1914, Louis Joseph Vance, chapter II, in Nobody, New York, N.Y.: George H[enry] Doran Company, published 1915, OCLC 40817384: She wakened in sharp panic, bewildered by the grotesquerie of some half-remembered dream in contrast with the harshness of inclement fact. 2009, January 12, Steve Smith, in Worlds Apart: Harmonies Earthbound and Lunar[1]:The tone is brittle and morbid, emphasizing the eerie grotesquerie of Albert Giraud's poems.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26329,grottiness,Noun,The quality of being grotty.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26585,groundedness,Noun,The quality of being grounded,,"2008 May 3, Katie Hafner, Exercise Your Brain, or Else Youll ... Uh ..., in New York Times[1]:And if we lose our memories we lose that groundedness of who we are.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26833,groupness,Noun,The quality of being a group,,"2002, Lawrence R. Frey, New Directions in Group Communication:First, some ethnographers would argue that reconceptualizing groupness is necessary to better understand sharedness as a quality of group communication.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27087,growthiness,Noun,The quality of being growthy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27092,growthlessness,Noun,Absence of growth.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27189,grudgelessness,Noun,Absence of grudges.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27698,guaranteeability,Noun,The quality of being guaranteeable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28022,guessability,Noun,The quality of being guessable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28126,guestlessness,Noun,Absence of guests.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28257,guidelessness,Noun,Absence of a guide.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28356,guilefulness,Noun,The quality of being guileful; cunning or deceit.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28359,guilelessness,Noun,The characteristic of being guileless; honesty,,"2017 February 23, Katie Rife, The Girl With All The Gifts tries to put a fresh spin on overripe zombie clichs, in The Onion AV Club[1]:You have to give director Colm McCarthy, a Scottish TV veteran making his feature film debut, and writer Mike Carey, adapting his own novel, credit for attempting the seemingly impossible task of doing something new with the zombie subgenre. And by blending it with the common YA trope of a young female protagonist who leads the world into a new revolutionary era, they almost get therelargely thanks to newcomer Nanua, who presents her characters grappling with complex themes of identity and original sin with a childlike guilelessness.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28662,gullibility,Noun,"The quality of readily believing information, truthful or otherwise, usually to an absurd extent",,"2017 February 20, Paul Mason, Climate scepticism is a far-right badge of honour even in sweltering Australia, in the Guardian[1]:What distinguishes the core of the rightwing populist electorate is its gullibility to idiocy-promoting rhetoric against climate science.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28861,gummosity,Noun,The quality of being gummy; a viscous or adhesive quality,,(Can we find and add a quotation of Floyer to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29102,gunlessness,Noun,Absence of guns.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29451,gushiness,Noun,The property of being gushy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29458,gushingness,Noun,Quality of being gushing or effusive,,"1872, The Living Age (volume 112, page 260) There is, in most Frenchwomen, a gushingness, an unrestrained outpouring of inner self []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29772,gutturalism,Noun,The quality of being guttural,,(Can we find and add a quotation of Earle to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29775,gutturality,Noun,The quality of being guttural, uncountable,(Can we find and add a quotation of Earle to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29785,gutturalness,Noun,The quality of being guttural.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30125,gymnospermy,Noun,The property of being gymnospermous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30675,gyromagnetism,Noun,The property of being gyromagnetic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,labiality,Noun,"The quality of being labial, that is, lip- or labia-like.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,labiality,Noun,The quality of being a labial sound (a sound produced with the labia)., phonetics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,laceability,Noun,The property of being laceable., graph theory,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,lachrymoseness,Noun,The quality of being lachrymose.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,lachrymosity,Noun,The quality of being lachrymose.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,laciness,Noun,The quality of being lacy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,lacking,Noun,The absence of something; a lack,,"Sax Rohmer, The Romance of Sorcery Cagliostro, however, whatever his moral lackings, did not lack spirit; he was not the man to succumb to this kind of coercion.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,lackluster,Noun,Lack of brightness or points of interest., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,lacklusterness,Noun,The quality of being lackluster.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,laconicalness,Noun,Quality of being laconical.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,lactiferousness,Noun,The quality of being lactiferous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,lacunarity,Noun,The quality or degree of being lacunar,,"2015, Cesar Henrique Comin, Filipi Nascimento Silva, Luciano da Fontoura Costa, Obtaining the borders of urban areas, in arXiv[1]:The geometry is studied by employing the lacunarity measurement, which is associated to the regularity of holes contained in a pattern.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,lacunosity,Noun,The quality of being lacunose,,"2000, Transactions of the American Philological Association:The variegated, inconsistent picture it presents is no trick played by its lacunosity, but a function of its diverse origins and uses; thus in a text like Idyll, it is not simply a question for us to unravel syncretistic matter from some essential Adonia. 2002, Paul Arthur, Naples, from Roman Town to City-state: An Archaeological Perspective, ISBN:Though I shall develop my argument using archaeological and textual data, I want to stress the lacunosity of the various types of evidence for the construction of real temporal sequences, whether they be historical or archaeological. 2009, Juan Gonzlez Nieto, Guojun Wang, Wolfgang Reif, Autonomic and Trusted Computing, ISBN:One strength of the approach has been the ease with which the physical conditions of connectedness and lacunosity arise as necessary for correctness.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,ladenness,Noun,The quality of being laden.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,laevocardia,Noun,The absence of dextrocardia; normal positioning of the heart., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,laicality,Noun,The quality of being laic; the condition of a layman.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,laicity,Noun,The quality of being laic or secular.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,laidbackness,Noun,The property of being laidback or behaving in a laidback manner.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,lairiness,Noun,The property of being lairy (grumpy or touchy), Britain,"2019 January 26, Kitty Empire, The Streets review the agony and ecstasy of a great everyman, in The Guardian[1]:The old songs spool out, reaffirming once again everything that is great about the Streets. Brace yourself, cause this goes deep, runs a line from Turn the Page, pointing up Skinners ability to grapple with existential dread as well as the cinematic, blow-by-blow accounts of everyday lairiness.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,lambency,Noun,"The property of being lambent, brightness.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,laminarity,Noun,The quality or degree of being laminar.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,landability,Noun,The quality of being landable,,"1990, Ronald Greeley, Mars Landing Site Catalog (page 13) There are three identifiable classes of landability hazards: discrete, statistical, and time variable. Some hazards may fit into more than one class []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230,landlubberliness,Noun,The quality of being landlubberly,,"1985, The Hydrographic Journal (issues 35-38, page 15) The sort of language in use among many of these hydrographic surveyors is sufficient to demonstrate their landlubberliness.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,languagehood,Noun,The property of being a language.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,languidness,Noun,The property of being languid.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,languorousness,Noun,The quality of being languorous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,lankness,Noun,"The property of being lank, slender or thin",,"The boy's lankness reflected his malnutrition. 1841, Charles Dickens, Barnaby Rudge, Chapter 35,[1] The gravity of his dress, together with a certain lankness of cheek and stiffness of deportment, added nearly ten years to his age, but his figure was that of one not yet past thirty. 1856, Turners Pictures at Marlborough House, The Athenum, No. 1516, 15 November, 1856, p. 1407,[2] Phryne going to the Bath as Venus. [] Was ever such a heap of rag dolls ever brought together and called men and women. Venuses indeed!say rather limp-lanknesses seen through a burnt-sienna fog in a classical dream after falling asleep over one of Racines tragedies. 1914, B. M. Bower, Flying U Ranch, Chapter 8,[3] When he turned inquiringly toward them they saw that he was stoop-shouldered; though not from any deformity, but from sheer, slouching lankness.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,lankness,Noun,"The property of being lank: straight, flat and limp", of hair,"1771, Horace Walpole, Anecdotes of Painting in England, Volume 4, Chapter 1, p. 2,[4] Linen, from what conomy I know not, is seldom allowed in those portraits, even to the ladies, who lean carelesly on a bank, and play with a parrot they do not look at, under a tranquillity which ill accords with their seeming situation, the slightness of their vestment and the lankness of their hair having the appearance of their being just risen from the bath, and of having found none of their cloaths to put on, but a loose gown.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4210,lardiness,Noun,The quality of being lardy,,"2006, Palmer Joseph Holden, Swine Science (page 93) The packers and consumers object to the short, thick animals because of their excess lardiness and to the rangy ones because of their large cuts.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4263,large-handedness,Noun,The quality of being large-handed.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,largeheartedness,Noun,The quality of being largehearted,,"2009 August 9, The Battle Over a Baby, in New York Times[1]:A Christian, he taught, is called to action; action imbued with Christs largeheartedness for all who suffer.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329,largeness,Noun,The property of being physically large.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4330,largeness,Noun,The quality of not being limited or constrained; having great scope.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,lastingness,Noun,"The property of lasting; duration, permanence",,"1590, Philip Sidney, The Countess of Pembrokes Arcadia, London: William Ponsonbie, Book I, p. 8,[1] The lightes, doores and staires, rather directed to the use of the guest, then to the eye of the Artificer: and yet as the one cheefly heeded, so the other not neglected; each place handsome without curiositie, and homely without lothsomnes: not so daintie as not to be trode on, nor yet slubberd up with good felowshippe: all more lasting then beautifull, but that the consideration of the exceeding lastingnesse made the eye beleeve it was exceeding beautifull. 1603, Michel de Montaigne, chapter 12, in John Florio, transl., The Essayes,[], book II, printed at London: By Val[entine] Simmes for Edward Blount[], OCLC 946730821:Now lastingnesse [transl. dure] is not an accession unto wisdome. 1692, John Bunyan, Christ a Complete Saviour in George Offor (ed.), Little Books by John Bunyan, 1873, p. 121,[2] The intercession of Christ, and the lastingness of it, is a sure token of the salvation of them that come unto God by him. 1961, V. S. Naipaul, A House for Mr Biswas, Vintage International, 2001, Part One, Chapter 4, The Paradise Plums had dwindled substantially. So had the Mintips, a mint sweet with the elasticity and lastingness of rubber. 2013, Adam Fleischer, The 13 Best Rap Verses of 2013, Complex, 23 December, 2013,[3] There are any number of components that can contribute to a noteworthy verse. From the style to the substance, from the writing to the delivery, a lot is at play to create a lasting verse and its performance. That, that lastingness, that memorability (quotability is the word often used), thats probably the best barometer. Can an artist write a rhyme, and recite in a way, that everyone will always remember?",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959,lastness,Noun,The quality of being or coming last; finality.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5086,lateness,Noun,The property of being late,,His chronic lateness will cost him a promotion if not his job.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5442,latitude,Noun,The extent to which a light-sensitive material can be over- or underexposed and still achieve an acceptable result, photography,Wikipedia article on exposure latitude,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5541,latterness,Noun,Quality of being latter.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,laudableness,Noun,The quality of being laudable; praiseworthiness; commendableness.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5753,laughlessness,Noun,Absence of laughter.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5854,launderability,Noun,The quality or degree of being launderable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326,lawfulness,Noun,"Property of being lawful, of obeying the law",,"His extreme lawfulness made him righteous, but did it make him merciful?",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6342,lawlessness,Noun,a lack of law and order; anarchy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6403,lawnlessness,Noun,Absence of a lawn.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6466,lawyerliness,Noun,Quality of being lawyerly.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6488,laxativeness,Noun,The quality of being laxative.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6512,laxness,Noun,"The property of being lax, lacking strictness",,There was a certain laxness in safety preparations that made the fire worse.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6774,layeredness,Noun,The quality of having layers,,"2009 July 20, Ben Brantley, Time, and the Green and Pleasant Land, in New York Times[1]:The town of Bath, where Starbucks-sipping tourists swarm over ancient Roman ruins, is an especially advantageous place to consider times layeredness.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6952,laziness,Noun,The quality of being lazy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7062,leachability,Noun,The quality or degree of being leachable.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231,leadenness,Noun,The quality of being leaden.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7265,leadership,Noun,The capacity of someone to lead others.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
