Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process
73514,psalmistry,Noun,The use of psalms in devotion; psalmody.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
74694,pseudonormalization,Noun,The process of becoming pseudonormal,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
74722,pseudonymy,Noun,The use of a pseudonym,,"1976, Ludwig Bieler, John Joseph O'Meara, Bernd Naumann, Latin Scripts and Letters A.D. 400-900, ISBN:It is now well known that the Irish employed pseudonymy in their Latin writings of that period. Some famous examples are the Pseudo-Augustinian De Mirabilibus Sacrae Scripturae, the Pseudo-Isidorian De Ordine Creaturarum, and the Cosmographia of the so-called ""Aethicus Ister"", ascribed by H. Lwe to Vergil (Fergil), an eigth-century Irish bishop of Salzburg. 1987, Mary Ellen Waithe, A History of Women Philosophers - Volume 1, ISBN:The consequences of accepting the pseudonymy hypothesis are similar to those of accepting the forgery hypothesis. 2003, David L. Eng David Kazanjian, Loss: The Politics of Mourning, ISBN, page 40:Pseudonymy, as a modern institution, can thus be contrasted to the mere anonymity of the copyist.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
75113,pseudospoofing,Noun,The use of a Sybil attack., computing,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
75576,psychiatrization,Noun,The act or process of psychiatrizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
75792,psychographics,Noun,"The use of demographics to obtain marketing data from people's attitudes, lifestyles etc.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
75803,psychography,Noun,The act of a spirit possessing one's physical body in order to write something., spiritualism,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
75853,psychological warfare,Noun,The use of various techniques to demoralize or intimidate someone., idiomatic,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
75905,psychometry,Noun,"The use of psychological tests to measure intelligence, abilities, attitudes, and personality traits", psychology,"1960, Indian Journal of Psychology XXXVXXXVII, page 25: In psychometry and paedometry his original contributions will be little unless he had equipped himself well with the subjects like mathematics and statistics. ibidem, page 27: Again, barring in a few universities psychometry and physiological psychology are not regarded as compulsory papers.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
76800,public speaking,Noun,act of speaking to a group of people in a structured manner,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
76826,publication,Noun,The act of publishing printed or other matter,,"Jonathan Swift (Can we date this quote?) The publication of these papers was not owing to our folly, but that of others.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
76853,publicization,Noun,The act of publicizing,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
76907,publishment,Noun,The act or process of making publicly known; publication.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
77116,puddling,Noun,"The process of working clay, loam, pulverized ore, etc., with water, to render it compact, or impervious to liquids.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
77117,puddling,Noun,The act of lining a canal with puddle to make it watertight., canal engineering,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
77301,puffery,Noun,An act of puffing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
77322,puffing,Noun,The act of one who puffs,,the puffings and pantings of a man running to catch a train,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
77510,puking,Noun,The act of one who pukes or vomits,,"1797, Michael Underwood, A treatise on the disorders of childhood, and management of infants from the birth Of the former I have incontestable proofs in several instances, in the pukings of infants nourished only by breast-milk, which changed blue-paper red, upon being applied to it the moment they were brought off the stomach.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
77578,pulking,Noun,The use of a pulk.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
77599,pull,Noun,An act of pulling (applying force) He gave the hair a sharp pull and it came out,,Jonathan Swift I awakened with a violent pull upon the ring which was fastened at the top of my box.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
77785,pullback,Noun,The act of drawing a camera back to broaden the visible scene., film,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
78018,pulpification,Noun,The process of pulpifying.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
78222,pulverization,Noun,The act of pulverizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
78369,pump fake,Noun,An act of pretending to throw or shoot the ball in order to make a defender react, sports,"2007, Clinton O. Longenecker, Greg R. Papp, Timothy C. Stansfield, The Two-Minute Drill, p. 60: Winning quarterbacks find creative ways to win, whether it is by scrambling, using a pump fake, calling an audible at the line of scrimmage, or blocking downfield for a running back. 2004, Pete Rose, Rick Hill, My Prison Without Bars, p. 6: Sure enough, instead of the drop-back pass, the quarterback gave a pump-fake and then handed off to his fullback on the draw play. 2002, Shaquille O'Neal, Shaq Talks Back, p. 42: He fooled Penny with a pump fake and dropped in a 3-pointer, sending the game into overtime.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
78473,pumpkinification,Noun,The act of turning into a pumpkin; usually in jocular opposition to deification,,"1870, George Long, s.n. ""Seneca, L. Annaeus"", page 781 in Dictionary of Greek and Roman Biography and Mythology, volume III. Apocolocyntosis, is a satire against the emperor Claudius. The word is a play on the term Apotheosis or deification, and is equivalent in meaning to Pumpkinification, or the reception of Claudius among the pumpkins. 1989, Robert Atwan, Our Times Christianity, for example, admits females only as third-ranking immortals (""saints""), and many of its third-ranking gods, prior to their pumpkinification, were themselves vicious misogynists. 1992, Peter Russell, The Pound connection: in some poems, mainly uncollected or unpublished, Institut fr Anglistik und Amerikanistik, Universitt Salzburg, Brodsky's recent pumpkinification as America's ""laureate"" might be considered as a typical example of officialdom's ""laureate"" criteria.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
78650,punching,Noun,"The process of making holes in something (rail ticket, leather belt, etc).",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
78745,punctuation,Noun,An act of punctuating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
78780,puncturation,Noun,The act or process of puncturing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
78899,punishment,Noun,"The act or process of punishing, imposing and/or applying a sanction.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
79107,pupation,Noun,The act or process of pupating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
79337,purchasing,Noun,An act or process of making a purchase,,"1936, James Arthur Fulton, Our economic nationalism: its purpose and importance (page 84) As our exports and imports are now nearly in balance, it is assumed that such bargaining, if agreed to, would induce the debtor nations to greatly increase their purchasings from us []",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
79477,purge,Noun,An act of purging.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
79517,purification,Noun,The act or process of purifying; the removal of impurities.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
79537,purifying,Noun,An act of purification,,These ritual purifyings have taken place for thousands of years.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
79637,purloinment,Noun,The act of purloining; theft,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
79794,purpose,Noun,The act of intending to do something; resolution; determination,,"1620, Giovanni Bocaccio, John Florio, transl., The Decameron, Containing an Hundred Pleaant Nouels: Wittily Dicoured, Betweene Seuen Honourable Ladies, and Three Noble Gentlemen[1], Isaac Iaggard, Nouell 8, The Eighth Day: [] purued his vnneighbourly purpoe in uch ort: that hee being the tronger perwader, and he (belike) too credulous in beleeuing or ele ouer-feeble in reiting, from priuate imparlance, they fell to action; and continued their cloe fight a long while together, vneene and vvithout upition, no doubt to their equall ioy and contentment. 2013, Phil McNulty, ""[2]"", BBC Sport, 1 September 2013: United began with more purpose in the early phase of the second half and Liverpool were grateful for Glen Johnson's crucial block from Young's goalbound shot. 2013 July-August, Sarah Glaz, Ode to Prime Numbers, in American Scientist, volume 101, number 4:Some poems, echoing the purpose of early poetic treatises on scientific principles, attempt to elucidate the mathematical concepts that underlie prime numbers. Others play with primes cultural associations. Still others derive their structure from mathematical patterns involving primes.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
79828,purposing,Noun,The act of forming a purpose.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
79975,pursual,Noun,The act of pursuit.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
80003,pursuit,Noun,The act of pursuing,,"Unremitting pursuit of wealth doesn't bring happiness, particularly if successful. 1922, Ben Travers, chapter 2, in A Cuckoo in the Nest[1]:Mother [] considered that the exclusiveness of Peter's circle was due not to its distinction, but to the fact that it was an inner Babylon of prodigality and whoredom, from which every Kensingtonian held aloof, except on the conventional tip-and-run excursions in pursuit of shopping, tea and theatres. 2011 September 27, Alistair Magowan, Bayern Munich 2-0 Man City, in BBC Sport:Not only were Jupp Heynckes' team pacey in attack but they were relentless in their pursuit of the ball once they had lost it, and as the game wore on they merely increased their dominance as City wilted in the Allianz Arena.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
80051,purveyance,Noun,The act of purveying.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
80100,push,Noun,An act of tensing the muscles of the abdomen in order to expel its contents,,One more push and the baby will be out.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
80172,push bunt,Noun,The act of bunting with a bat that moves toward the ball The push bunt is only used in certain situations., baseball,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
80231,pushback,Noun,"The act of repelling an enemy, etc.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
80546,pustulation,Noun,The act of producing pustules.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
80577,put,Noun,The act of putting; an action; a movement; a thrust; a push,,"the put of a ball (Can we date this quote?) L'Estrange The stag's was a forc'd put, and a chance rather than a choice.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
80948,putaway,Noun,The process of storing goods in a warehouse etc,,"as they are received. 2005, Steven M. Bragg, Inventory accounting: a comprehensive guide (page 73) If a putaway is done incorrectly, it is difficult to find an item, or verify that an incorrect part number or quantity has been used.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
80994,putrefaction,Noun,"The act of causing to rot; the anaerobic splitting of proteins by bacteria and fungi with the formation of malodorous, incompletely oxidized products.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
81096,putt,Noun,The act of tapping a golf ball lightly on a putting green., golf,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
81119,puttering,Noun,The act of one who putters,,"2001, Gordon MacCreagh, White Waters and Black He has had legal and business training; so his complex is an ultimate scorn for the ineffectual fussings and putterings of men who have not been trained along practical lines such as scientists.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
82132,pyroelectrodynamics,Noun,"The use of pyroelectric forces to move streams of liquids, especially in order to form patterns of very small spots",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
82261,pyromachy,Noun,The use of fire in combat,,"1950, Paul Frischauer, So great a queen: the story of Esther, Queen of Persia, page 313:The general-in-chief of pyromachy was holding in readiness a detail outfitted with supplies of tinder and torches for emergency incendiary action.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
82470,pyrotechny,Noun,The use of fire in chemistry and metallurgy,,"1670, Uncredited translator, The Golden Calf by John Frederick Helvetius (1667), London: John Starkey, Chapter 4,[6] Indeed all men well skilled in the Chymical Science, have a necessity of assenting to me in this, viz. that Pyrotechny is the Mother, and Nurse of various noble Sciences and Arts. 1701, Anonymous, Bellum Medicinale, or The Present State of Doctors and Apothecaries in London, London: M. Fabian, Chapter 1, p. 4,[7] Nor have the Physicians only neglected, but been ignorant of the Pharmaceutick Part. Neither can the Apothecaries any more than the Physicians pretend themselves compleat herein, being generally alike ignorant of the chief and most artful Part, Pyrotechny, leaving its most effectual Preparations to the Care of those, whose Care is only how they may make them, not most adapted to the Cure of Diseases, but to their best Advantage []",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1271,Iranianization,Noun,The process of Iranianizing,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1308,Iraqification,Noun,The gradual process of returning control of Iraq to the people of that country.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1400,Irishization,Noun,the act or process of Irishizing,,"2002, Nelson O'Ceallaigh Ritschel, Synge and Irish Nationalism: The Precursor to Revolution, Praeger Pub Text (ISBN) If In the Shadow of the Glen is an Irishization of Ibsen's play, then a major part of the alteration is its revolutionary nature that lies more in the area of culture than gender. 2012, James R. Barrett, The Irish Way: Becoming American in the Multiethnic City, Penguin (ISBN) Every one of us Poles understands that in the Irish parochial schools our children are being systematically deprived of their Polish soul, a religious paper observed, and that finally the children would yield to the process of Irishization. 2016, Leah Perry, The Cultural Politics of U.S. Immigration: Gender, Race, and Media, NYU Press (ISBN), page 196: [] what might be called the Irishization of American popular culture. This Irishization, roughly contemporary with the Latin Explosion and also short-lived, included the new mainstream success of the openly political Irish rock band U2",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1490,Islamicization,Noun,The act of making Islamic or converting to Islam.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1602,Israelification,Noun,The process of Israelifying.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1619,Israelization,Noun,The act or process of Israelizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1739,Italianization,Noun,The process of adapting lexical elements from a foreign language to the Italian linguistic system., linguistics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
399,Zionization,Noun,The act or process of Zionizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
985,Macaulayism,Noun,The act of westernization of upper class Indians using educational reform., derogatory,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1011,Macedonianization,Noun,the act or process of Macedonianizing,,"1971, Balkania Now I should like to throw some light on the beginnings of the present Yugoslavian policy of Macedonianization that is in full swing in Macedonia today. 1975, Macedonian Review However, unable to advance openly with its true goals, it reformed its plan; firstly, to force Macedonianization upon the people, and with that to drive out the Bulgarian propaganda, and later on to switch the Macedoniansm into Serbianism. 2002, Victor Roudometof, Collective Memory, National Identity, and Ethnic Conflict: Greece, Bulgaria, and the Macedonian Question, Greenwood Publishing Group (ISBN), page 78: In the brief period when this plan was implemented at Pirin Macedonia, communist cadres carried out an extensive Macedonianization campaign (see Nikolov, 2000, and Matzureff, 1978: 170-82 for details).",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1263,Magyarization,Noun,The state or process of being Magyarized; assimilation to Hungarian language or culture,,"[from 19th c.] 1933, The Central European Observer, vol. 1112, p. 470: The main instrument of Magyarization continued to be the schools. 2013, Simon Winder, Danubia, Picador 2014, p. 417: In the face of such resentment, the process of Magyarization really was relentless a Slovak could sit in his mountain fastness in a folk costume or he could move to Budapest or Transdanubia, learn Hungarian and get a factory job.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1492,Malayanization,Noun,The act or process of making something Malayan,,"1954, Harry Miller, The Communist menace in Malaya, page 232:The theme in the country to-day is ""Malayanization"" the Malayanization of Chinese, Europeans, Indians, Eurasians, and other races, who look upon the Federation as their real home and the object of their loyalty. 1973, Political Development in Singapore, 1945-1955[1], page 84:Governor Nicoll viewed Marshall's Malayanization policy with strong misgivings. 2010, Charles E. Shumaker, The Formative Years Of Malaysian Politics[2], page 102:The only true basis for Malayanization, according to Sir Cheng Lock, lay in the creation of a Malayan spirit and consciousness among the various races in Malaya whereby the permanent population would enjoy a common citizenship, and yet preserve their racial individuality.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1500,Malayisation,Noun,the process of Malayising,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1506,Malayization,Noun,the process of Malayizing,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1520,Malaysianization,Noun,The act or process of making something Malaysian,,"2002, Abd. Rahim Abd. Rashid, Education and nation formation in Malaysia: a structural analysis, OCLC 231981760:The outline policy of Malaysianization and citizenship is to translate a new image of society from traditional to modern, from communalism to common identity and a common destiny for Malaysia.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1687,Mandarinization,Noun,The process of making something or someone Mandarin.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1879,Maorification,Noun,Act or process of Maorifying.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
3360,Middle Easternization,Noun,"The process of assimilation, by a society, of the customs and practices of Middle Eastern culture",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
3588,Mirandization,Noun,The process of Mirandizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
4047,Mongolization,Noun,The process of Mongolizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
4361,Mormonization,Noun,The act or process of Mormonizing., US,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
4378,Moroccanization,Noun,The process of Moroccanizing,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
4855,Muslimization,Noun,The act or process of Muslimizing; conversion to Islam.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
4951,Myanmarization,Noun,The process of making something Burmese.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
711,namaskar,Noun,The use of the greeting in which one puts one's hands together and bows slightly; greeting with a namaste, India,"[from 19th c.] 1997, Kiran Nagarkar, Cuckold, HarperCollins 2013, p. 228: I bowed down, did namaskar and said a prayer. 2015, Tridip Suhrud, translating Govardhanram Madhavram Tripathi, Sarasvatichandra I, Orient BlackSwan 2015, p. 83: Navinchandra greeted the Counsellor with a namaskar; Buddhidhan responded solemnly.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
755,name-calling,Noun,The use of abusive or insulting language.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
853,nameplating,Noun,The process of affixing a nameplate or (figuratively) assigning a name or brand.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
894,naming,Noun,The process of giving names to things.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1332,nanocomputing,Noun,The use of nanocomputer technology.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1459,nanoelectronics,Noun,The use of nanotechnology to create electronic components; the study and use of nanoscale electronic components, physics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1555,nanofocusing,Noun,"The use of arrays of very sharp points, or tiny gaps between particles, to control the concentration of light energy on nanometre scales, and to prevent diffraction", physics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1710,nanolithography,Noun,the use of lithography to fabricate nanoscale patterns,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1748,nanomedicine,Noun,"The use of nanotechnology for diagnosing, treating and preventing disease."," medicine, uncountable",,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1793,nanomolding,Noun,The use of nanomolds to make nanoparticles,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
1933,nanoprobing,Noun,The use of a nanoprobe,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2030,nanosensing,Noun,The use of nanosensors to investigate nanoparticles.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2162,nanotherapy,Noun,The use of nanomedicine,,"2015 December 15, Computational Modeling of Tumor Response to Drug Release from Vasculature-Bound Nanoparticles, in PLOS ONE[1], DOI:10.1371/journal.pone.0144888:In this manner, the design of nanotherapy parameters (including dosing schedules) could benefit from a theoretical framework integrating mathematical modeling and computational simulation with laboratory observation and measurements.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2235,nanovaccinology,Noun,The use of nanotechnology in vaccine development., medicine,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2517,napping,Noun,The act of taking a nap or short sleep,,"1993, Thomas T. Yoshikawa, Elizabeth Lipton Cobbs, Kenneth Brummel-Smith, Ambulatory geriatric care (page 552) Poor or inadequate sleep hygiene may contribute to difficulty falling asleep and may be a factor in sleep onset insomnia for elderly persons. This is most frequently caused by haphazard and irregular nappings.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2518,napping,Noun,"The act or process of raising a nap, as on cloth.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2602,narcissization,Noun,The process of making or becoming narcissistic.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2673,narcopolitics,Noun,The use of politics to influence or sponsor the illegal drug trade.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2691,narcoterrorism,Noun,Use of terrorist tactics as an element of the traffic in illegal narcotics,,"1993, James Rochlin, Discovering the Americas: The Evolution of Canadian Foreign Policy Towards Latin America, p. 223: Canada has continued to work within this agency to promote a multilateral solution to the problems of narcotrafficking and narcoterrorism.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2728,narcotization,Noun,the act of narcotizing someone or something, countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2844,narrating,Noun,An act of narration.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2846,narration,Noun,"The act of recounting or relating in order the particulars of some action, occurrence, or affair; a narrating.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
2976,narrowing,Noun,The process of becoming narrow,,narrowings of the road,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
3341,natation,Noun,The act or process of swimming,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
3437,nationalisation,Noun,The act or process of nationalising: The act or process of making or becoming a nation,,"the nationalisation of India The act of taking formerly private assets into public or state ownership. The act of becoming nationalistic. 2006, Catherine Davies, Claire Brewster, Hilary Owen, South American Independence, page 185: [] study of the legacy of classical republican patriotism through to the nationalisation of patriotism []",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
3478,nationhood,Noun,The fact of achieving national independence or autonomy.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
4009,nauseation,Noun,The act of nauseating.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
4654,nebulization,Noun,The process of forming nebulae.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
4935,necro-bump,Noun,The act of necrobumping., Internet,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
5390,needlecraft,Noun,The art or process of working with a needle esp, uncountable,in embroidery or needlepoint.,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
5455,needlework,Noun,the art or process of working with a needle especially in embroidery or needlepoint.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
5590,negation,Noun,The act of negating something., uncountable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
5657,negative indexing,Noun,The use of a negative integer as an array offset to access from the end of the array, programming,"Array[-3] accesses the 3rd element from the end of the array, the same as Array[ArraySize - 3].",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
5658,negative logic,Noun,The use of the higher(positive) voltage level to represent the Boolean value 0 and the lower voltage(negative) level to represent the Boolean value 1., electrical engineering,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
5748,neglect,Noun,The act of neglecting.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
5834,negotiation,Noun,The process of achieving agreement through discussion.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
5859,negritude,Noun,"The fact of being of black African descent, especially a conscious pride in the values, cultural identity etc",,"of African heritage; blackness. [from 20th c.] 1969, Richard A. Long, Perspective: Negritude in Black World/Negro Digest, May 1969, Johnson Publishing, page 11: Negritude is not wearing turbans and fezzes, though these may be quite alluring. 1976, Dorothy S. Blair, African literature in French: a history of creative writing in French from west and equatorial Africa, ISBN, CUP Archive, page 144: Long before Negritude had become a war-cry among the Black intellectuals of the Left Bank, Caribbean writers had been composing verses in French that were purely derivative, evoking the Parnassian and neo-Romantic influences of the end of the last century. 2005, Gaurav Gajanan Desai, Supriya Nair, Postcolonialisms: an anthology of cultural theory and criticism, ISBN, Rutgers University Press, page 185: In order to explain this morality in action of negritude, I must go back a little. 2010, Christopher Hitchens, Hitch-22, Atlantic 2011, p. 91: Another important thing about CLR, as he was known in our little movement, was his disdainful opposition to any Third World fetishism or half-baked negritude.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
5877,negrofication,Noun,The process of negrofying.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
5891,negroization,Noun,The act or process of negroizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
6325,neo-eugenics,Noun,The use of genetic manipulation to improve human hereditary qualities.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
6676,neogeography,Noun,The use of geographical techniques and tools for personal and community activities.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
6789,neoliberalization,Noun,The process of neoliberalizing something., economics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
6834,neologization,Noun,The act or process of neologizing; the creation of new forms.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
6959,neonymy,Noun,The process of giving a new name to an established concept; renaming,,"1885, Journal of Nervous and Mental Disease, page 286:According to the letter of the law I might be convicted of neologism, but its spirit would acquit me of neonymy in any unusual or unjustifiable degree. 1994, Henry Hanoch Abramovitch, The First Father: Abraham, page 93:Most recently, Communist leaders of spiritual-political movements likewise practiced neonymy, such as the lawyer Vladimir Ulyanov who became Nicolai Lenin, Marxist Revolutionary. 2002, Joe Lockard, Somewhere Between Arab and Jew: Ethnic Re-Identification in Modern Hebrew Literature, in Middle Eastern Literatures, volume 5, number 1:Rather, identity reformation and mass 'political neonymy' focused on an anti-European Hebraicization that induced writers such as Rachel, SY Agnon and many others to reject their Ashkenazic birth names and adopt Hebrew ones.",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7259,neotomine,Noun,Any mouse of the subfamily Neotominae,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7356,nephelococcygia,Noun,The act of seeking and finding shapes in clouds.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7661,nerdification,Noun,The process of making or becoming nerdy,,"2007, Sally Goade, Empowerment Versus Oppression In marked contrast, Tania Modleski's revision of Nerd in Shining Armor attempts to reinscribe the formulaic gender roles of romance by reversing the original author's ""nerdification of the hero"" in order to resuscitate the alpha male figure []",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
7990,nesslerization,Noun,The process of nesslerizing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
8440,nettling,Noun,"The process of tying together the ends of yarns in pairs, to prevent tangling.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
8441,nettling,Noun,The process of stinging somebody with nettles,,"2000, Harriet Whitehead, Food Rules: Hunting, Sharing, and Tabooing Game in Papua New Guinea Their greater male strength will be both tested and attested to in their ability to undergo the initiation nettlings, beatings, and burnings administered to them by the older initiators []",False,False,False,False,False,,False,,False,,False,,False,,False,False,True
8491,networking,Noun,The use of computer networks.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
8492,networking,Noun,The process of meeting new people in a business or social context.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
8531,neural spine,Noun,The spinous process of a vertebra., anatomy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
8956,neuroendoscopy,Noun,"The use of endoscopy in neurosurgery 2016 January 28, Preliminary Experience with a New Multidirectional Videoendoscope for Neuroendoscopic Surgical Procedures, in PLOS ONE[1], DOI:10.1371/journal.pone.0147524:Although the 1960's represented a time during which publications on neuroendoscopy were sparse, it was also a time when key technological advances were made, laying the groundwork for the future reinassance of neuroendoscopy.", surgery,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
9515,neurophotonics,Noun,The use of microscopic and spectroscopic methods in neuroscience.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,True
