Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar
14671,age of judgment,Noun,"The time of the Last Judgment 1692: William Sherlock, A Practical Dicoure concerning a Future Judgment, page 187 (2nd edition; printed by M.R", theology,"for W. Rogers, at the Sun over-againt S. Duntans Church in Fleettreet): Thus if God fixes and determines the Day of Judgment, upon the foreight of uch a General Impiety as will deerve a final exciion, God cannot reveal this to the World: For one would think it impoible, did the World know this beforehand, but the Age of Judgment hould be the mot Devout and Religious Age, that ever had been from the beginning of the World; and then that would not be a fit time to detroy the World; and God could not foreee it the properet time of Judgment.",False,False,False,False
30052,annihilationism,Noun,The Christian doctrine that sinners are permanently destroyed rather than being confined to Hell., theology,,False,False,False,False
31903,anthropomorphism,Noun,the attribution of human characteristics to divine beings, theology,,False,False,False,False
31942,anthropopathetic,Adjective,Exhibiting human emotions., theology,,False,False,False,False
34771,antilapsarian,Noun,One who does not believe that mankind has fallen from a better state., theology,,False,False,False,False
35264,antimonistic,Adjective,Opposed to monism, theology,,False,False,False,False
36042,antipredestinarian,Adjective,Opposed to the doctrine of predestination, theology,"2006, Tobias Gregory, From Many Gods to One, page 304:Antipredestinarian ideas cropped up in many places, expressed by persons who may have had little else in common: sectaries such as the Quakers and General Baptists, democratizing radicals such as Walwyn and Winstanley, and academics such as the Cambridge Platonists Cudworth and More. 2009, Robert Benedetto, Donald K. McKim, Historical Dictionary of the Reformed Churches, p. 346: A 17th-century controversy between the followers of Jacob Arminius and Francis Gomar over predestination was settled by the Synod of Dort (16181619), which condemned the antipredestinarian teachings of Arminius in its Canons of Dort.",False,False,False,False
37250,antitrinitarian,Adjective,Rejecting the Trinitarian doctrine that God subsists as three distinct Persons in the single substance of the Holy Trinity., theology,,False,False,False,False
37251,antitrinitarian,Noun,"One who rejects the doctrine (or dogma) of the Trinity, the Trinitarian doctrine.", theology,,False,False,False,False
37252,antitrinitarianism,Noun,Rejection of the Trinitarian doctrine that God subsists as three distinct persons in the single substance of the Holy Trinity; nontrinitarianism., theology,,False,False,False,False
37346,antiuniversalism,Noun,Opposition to universalism (the theological belief that all souls can attain salvation)., theology,,False,False,False,False
37347,antiuniversalist,Noun,One who opposes universalism (the theological belief that all souls can attain salvation)., theology,,False,False,False,False
38834,apodictic,Adjective,"Absolute and without explanation, as in a command from God like ""Thou shalt not kill!"""," theology, Biblical studies",,False,False,False,False
39079,apophatic,Adjective,Pertaining to knowledge of God obtained through negation rather than positive assertions, theology,"2009, Diarmaid MacCulloch, A History of Christianity, Penguin 2010, p. 488: For him, the assertions of Palamas ran counter to the apophatic insistence in Pseudo-Dionysius that God was unknowable in his essence. 2009, Karen Armstrong, The Case for God, Vintage 2010, p. 123: Augustine had absorbed the underlying spirit of Greek apophatic theology, but the West did not develop a fully fledged spirituality of silence until the ninth century, when the writings of an unknown Greek author were translated into Latin and achieved near-canonical status in Europe.",False,False,False,False
39080,apophatically,Adverb,In an apophatic way; using apophasis., theology,,False,False,False,False
39081,apophatism,Noun,"a belief, a theory on approaching knowledge of God in a negative way.", theology,,False,False,False,False
39628,appearance,Noun,"That which is not substance, essence, hypostasis; the outward reality as opposed to the underlying reality Catholicism teaches that the Eucharist, while remaining under the physical appearance of bread and wine, becomes really and truly the body and the blood of Christ."," philosophy, theology",,False,False,False,False
43468,argument from design,Noun,A teleological argument., theology,,False,False,False,False
46790,aseity,Noun,"Being self-derived, in contrast to being derived from or dependent on another; being self-existent, having independent existence"," theology, metaphysics","1902, William James, The Varieties of Religious Experience, Folio Society 2008, p. 374: He is Spiritual, for were He composed of physical parts, some other power would have to combine them into the total, and his aseity would thus be contradicted.",False,False,False,False
48759,assurance,Noun,Subjective certainty of one's salvation., theology,,False,False,False,False
50538,atonement,Noun,The reconciliation of God and mankind through the death of Jesus.," theology, often with capitalized initial",,False,False,False,False
51570,attrition,Noun,Imperfect contrition or remorse., theology,,False,False,False,False
53464,autoctisis,Noun,The pure act of self-creation through being conscious of oneself.," theology, philosophy",,False,False,False,False
55972,awaken,Verb,To call to a sense of sin., theology,,False,False,False,False
8758,teleological argument,Noun,"A type of argument for the existence of God, stating that orderliness of nature is evidence of design, therefore also of a designer."," philosophy, theology",,False,False,False,False
11844,terminism,Noun,"The Christian doctrine that there is a time limit for repentance from sin, after which God no longer wills the conversion and salvation of the sinner.", theology,,False,False,False,False
11845,terminist,Noun,One who supports the doctrine of terminism., theology,,False,False,False,False
14992,theandric,Adjective,"Relating to, or existing by, the union of divine and human operation in Christ, or the joint agency of the divine and human nature", theology,(Can we find and add a quotation of Murdock to this entry?),False,False,False,False
15397,theocrasy,Noun,"Interaction, admixture, and conflation of divine principles", Neopagan theology,"2007: Isaac Bonewits, Neopagan Rites: A Guide to Creating Public Rituals That Work, chapter 1: Defining Our Terms, page 3 (first edition; Llewellyn; ISBN Duotheism1 (two deities) is what Neopagans call a religion in which the duotheologians claim that there are two deities, usually of opposite gender, and that all other spirits are aspects or faces of these two, through a process known as theocrasy2 (deity mingling).",False,False,False,False
15425,theodicy,Noun,"A justification of a deity or of particular attributes of a deity; specifically, a justification of the existence of evil and suffering in the world; a work or discourse justifying the ways of God"," theology, philosophy","2000 [Kluwer Academic], Charles Seymour, A Theodicy of Hell, 2010, Springer, Softcover reprint, page 195, In general, my theodicy of hell is more congenial to those denominations with less rigidly defined doctrinal systems. Does this mean I have allowed theodicy to encroach on theology, contrary to my avowed purpose? 2002, Kevin J. Christiano, William H. Swatos, Peter Kivisto, Sociology of Religion: Contemporary Developments, Rowman Littlefield (Altamira Press), page 129, Distilling the characteristic features of the theodicies of the world religions, Weber identified five varieties or forms that the answers to this problem take, which in his view speaks to the varieties of forms that religion itself takes: a messiah who initiates the end of the world as we know it, the transmigration of souls, a universal day of judgment, predestination, or dual divinities of good and evil. 2003, Roy Porter, Flesh in the Age of Reason, Penguin 2004, page 388:God was now nothing more than a distant cause of causes; what mattered was matter, and man acting in nature. The theodicy, the master-narrative, had become secularized.",False,False,False,False
15526,theopaschism,Noun,The doctrine that a god can suffer, theology,"Synonym: theopaschitism 2009, Diarmaid MacCulloch, A History of Christianity, Penguin 2010, p. 239: This central statement of a theological movement known as Theopaschism was controversial even among Miaphysites, causing major divisions in their ranks []",False,False,False,False
15683,theosis,Noun,The likeness to or union with a god; deification, theology,"2009, Diarmaid MacCulloch, A History of Christianity, Penguin 2010, p. 440: For him, theosis or deification was the destination for human salvation, whose attainment Adam's sin in Eden had imperilled but not rendered impossible [...].",False,False,False,False
15684,theosis,Noun,The process of attaining this state., theology,,False,False,False,False
15715,theothanatology,Noun,A range of philosophical and theological explorations of the idea that God may be dead," philosophy, theology","1993, Marianthe Colakis, The classics in the American theater of the 1960s and early 1970s:It is no wonder that so many have felt humanity should overthrow such a God and be happier without him. Much of the theothanatology of the 1960s expressed optimism that civilization - particularly American civilization - was ready to do so at last.",False,False,False,False
32027,traducianism,Noun,The doctrine that the soul or spirit is inherited from one or both parents, theology,"2003, Roy Porter, Flesh in the Age of Reason, Penguin (2004), page 37n: Augustine's insistence on its spiritual nature made it hard for him to uphold, along with Tertullian, the doctrine of physical traducianism. 2009, Diarmaid MacCulloch, A History of Christianity, Penguin 2010, p. 145: Tertullian suggested that the human soul is transmitted by parents to their children and is therefore inescapably associated with continuing human sin: this doctrine of traducianism underlay the pessimistic view of the human condition and its imprisonment in original sin which was presented in an extreme form by that later theological giant from North Africa, Augustine of Hippo.",False,False,False,False
33269,transcendental,Noun,"Any one of the three transcendental properties of being: truth, beauty or goodness, which respectively are the ideals of science, art and religion and the principal subjects of the study of logic, aesthetics and ethics"," philosophy, metaphysics, Platonism, Christian theology, usually in the plural","2002, Robert C. Neville, Religion in Late Modernity, State University of New York Press, page 72, In deference to Christian usage we can say that the transcendentals constitute the Logos within which everything has its being and according to which everything is made. 2012, Lukas Soderstrom (translator), Jean Grondin, Introduction to Metaphysics: From Parmenides to Levinas, Columbia University Press, page 105, These predicates of Being are what the Medievals called, using a term that will have a fertile future, ""transcendentals"" (often called the ""universals"") because they transcend all particular genera, following the example of Being.96 A quarrel over these transcendentals even shook the later Middle Ages. The quarrel stemmed from the question of whether the existence of these transcendentals was real or intellectual (also called nominal). 2012, Jan Aertsen, Medieval Philosophy as Transcendental Thought: From Philip the Chancellor (ca. 1225) to Francisco Surez, BRILL, page 515, The medieval doctrine of the transcendentals is closely connected with a metaphysical conception of reality, but is there a science of being in William of Ockham (ca. 1285-1347)? 2015, Anthony Howard, Humanise: Why Human-Centred Leadership is the Key to the 21st Century, Wiley, page 70, Another fascinating thing about the transcendentals is that each is fully contained in the others. When you appreciate beauty, for example, you recognise the presence of goodness and truth. When you grasp the truth about something you experience a moment of beauty in, perhaps, the simplicity or power of the insight. When you observe goodness in the actions of another person you are seeing truth and beauty in operation.",False,False,False,False
33914,transformationalism,Noun,"A fusion of evangelicalism, Pentecostalism, and ecumenism that became prominent in the early 21st century; transformational Christianity", theology,"2003, Wallace M. Alston Michael Welker, Reformed Theology: Identity and Ecumenicity - Volume 1, ISBN, page 16:Their position denies the general revelation of God given in the other religions, while inclusive transformationalism acknowledges the relative usefulness and values that other religions have, even though they do not bring salvation. 2007, Joshua Reichard, Rust to Renewal, ISBN, page 123:Unlike ecumenism, transformationalism is not an expression of denominational uniformity, but an expression of interdenominational alliances. 2009, Zachary I. Heller, Synagogues in a Time of Change, ISBN, page 23:Transformationalism may describe the reality of religion in America, but normatively speaking it fails to reveal anything about the quality or implications of those changes.",False,False,False,False
35543,transubstantiator,Noun,One who maintains the doctrine of transubstantiation, theology,(Can we find and add a quotation of Barrow to this entry?),False,False,False,False
38851,triclavianism,Noun,The belief that three nails were used in the crucifixion of Jesus Christ., theology,,False,False,False,False
40192,trinitarianism,Noun,"The monotheistic Christian doctrine that defines God as three divine persons or hypostases: the Father, the Son (Jesus Christ), and the Holy Spirit.", theology,,False,False,False,False
42429,tropology,Noun,The interpretation of scripture or other work in order to educe moral or figurative meaning; a treatise of such interpretation," theology, philosophy","1993, Miguel Tamen, Manners of Interpretation: The Ends of Argument in Literary Studies[1], page 58:Where the syntax of propositions is broken, we see a very general principle of tropology that grants a priori that things like texts are replacements of things like authors. 2009, Geoffrey Grossus, The Life of Blessed Bernard of Tiron[2], page 58:He must distinguish the historical information from the allegory, divide the allegory from the tropology, and separate the tropology from the anagogy. 2009, Frank Ankersmit, 2: White's ""New Neo-Kantianism"": Aesthetics, Ethics and Politics, Frank Ankersmit, Ewa Domanska, Hans Kellner (editors), Re-Figuring Hayden White, page 37, A similar story can be told for White's tropology. Tropology also is something that the mind brings to (past) reality and that is not part of the past itself.",False,False,False,False
48944,type,Noun,An event or person that prefigures or foreshadows a later event - commonly an Old Testament event linked to Christian times., theology,,False,False,False,False
