Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,0.1.1,1.1.1,2.1.1,3.1.1,4.1.1,5.1.1,6.1.1,7.1.1,8.1.1,9.1.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,10.1,11.1,12.1,13.1,10.1.1,11.1.1,12.1.1,13.1.1,10,11,12,13,14,15,16,17
55573,sour,Noun,A sour or acid substance; whatever produces a painful effect,,(Can we find and add a quotation of Edmund Spenser to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56638,spackle,Noun,A paste-like substance that fills a gap,,"2018 August 8, Helen Rosner, Its Time to Admit That Iceberg Is a Superior Lettuce, in New Yorker[1]:a spackle of guacamole inside a taco shell",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57560,spasmolytic,Noun,Any antispastic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59090,speedballer,Noun,A drug addict who takes speedballs (cocaine and heroin).,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug addict,,drug,addict,,,,,,,,,drug,addict,,,,,,,,,drug,addict,,,,,,,,,drug,addict,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59307,speleothem,Noun,"Any secondary mineral, deposited in a natural cave by the action of water.", geology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,mineral,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60391,spice,Noun,A synthetic cannabinoid drug., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61480,spiperone,Noun,A psychoactive drug structurally related to butyrophenone," organic chemistry, medicine",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61616,spirendolol,Noun,A beta-adrenergic blocking drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61621,spirgetine,Noun,An adrenergic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61847,spiro compound,Noun,any polycyclic compound having a single atom (usually carbon) as the only common member of two rings, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,compound,,compound,,,,,,,,,,compound,,,,,,,,,,compound,,,,,,,,,,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61879,spirocycle,Noun,Any spirocyclic compound, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,compound,,compound,,,,,,,,,,compound,,,,,,,,,,compound,,,,,,,,,,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61909,spirogermanium,Noun,An immunostimulant drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61959,spiropiperidine,Noun,"The polycyclic spiro compound derived from urea 1-(1-azabicyclo[2.2.2]octan-3-yl)-3-[3-(1H-indol-3-yl)-1-oxo-1-spiro[1,2-dihydroindene-3,4'-piperidine]-1'-ylpropan-2-yl]urea or any of a class of similar compounds having a piperidine ring attached in a spiro-manner", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,spiro compound,,spiro,compound,,,,,,,,,spiro,compound,,,,,,,,,spiro,compound,,,,,,,,,spiro,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61996,spiroxatrine,Noun,"A drug, an analogue of spiperone.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61997,spiroxepin,Noun,An antidepressant drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62031,spissitude,Noun,"Spiritual substance or density, viewed as the fourth dimension of an object",,"1989, Amos Funkenstein, Theology and the Scientific Imagination from the Middle Ages to the Seventeenth Century, ISBN:Bodies in and of themselves lack spissitude. But since, in nature, all bodies are permeated by spirit of some kind, the ability of a complex body to maintain its size indicates a certain, constant spissitude. 2012, S. Hutton, Henry More (16141687) Tercentenary Studies, ISBN:The first concerns the peculiar attribute of spirit, its spissitude or spiritual density that fourth dimension which augments or diminishes as the spirit contracts or expands. 2012, E. A. Burtt, The Metaphysical Foundations of Modern Science, ISBN:When the soul, for example, is contracted principally in the fourth ventricle, the space occupied possesses not only the three normal dimensions, but also this fourth dimension or spissitude.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance or density,,substance,or,density,,,,,,,,substance,or,density,,,,,,,,substance,or,density,,,,,,,,substance,or,density,,,,,,,,,,,,,,,,,,,,,,,,,,,
62245,spizofurone,Noun,An antiulcer drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62596,splenotoxin,Noun,Any substance that is toxic to the spleen.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63335,sponge,Noun,Any sponge-like substance,,"(baking) Dough before it is kneaded and formed into loaves, and after it is converted into a light, spongy mass by the agency of the yeast or leaven. Iron from the puddling furnace, in a pasty condition. Iron ore, in masses, reduced but not melted or worked.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63923,sporontocide,Noun,Any substance that kills sporonts,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64593,spray-on,Noun,Any substance that is applied to a surface by spraying.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65130,sprinkle,Noun,A light covering with a sprinkled substance,,He decorated the Christmas card with a sprinkle of glitter.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67282,stabilizer,Noun,Any substance added to something in order to stabilize it.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68486,stamulumab,Noun,An experimental myostatin-inhibiting drug intended to treat Duchenne muscular dystrophy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69013,stannane,Noun,Any related organotin compound, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,organotin compound,,organotin,compound,,,,,,,,,organotin,compound,,,,,,,,,organotin,compound,,,,,,,,,organotin,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69046,stannite,Noun,"a dark-gray lustrous mineral, a mixed sulfide of copper, iron, and tin, Cu2FeSnS4, used as an ore of tin",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,mineral,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69285,star jelly,Noun,"A gelatinous substance that, according to folklore, is deposited on the earth during meteor showers.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69378,starch,Noun,"A widely diffused vegetable substance found especially in seeds, bulbs, and tubers, and extracted (as from potatoes, corn, rice, etc.) as a white, glistening, granular or powdery substance, without taste or smell, and giving a very peculiar creaking sound when rubbed between the fingers", uncountable,"It is used as a food, in the production of commercial grape sugar, for stiffening linen in laundries, in making paste, etc.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72951,sterilant,Noun,Any substance used to sterilize something,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73130,sternutatory,Noun,Any substance that causes sneezing; a sternutator,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73312,stewartan,Noun,An extracellular polymeric substance found in Pantoea stewartii subsp,,stewartii.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,polymeric substance,,polymeric,substance,,,,,,,,,polymeric,substance,,,,,,,,,polymeric,substance,,,,,,,,,polymeric,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73379,stibabenzene,Noun,An organometallic heterocyclic compound formally derived from benzene by substituting one carbon and hydrogen atom with antimony., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,heterocyclic compound,,heterocyclic,compound,,,,,,,,,heterocyclic,compound,,,,,,,,,heterocyclic,compound,,,,,,,,,heterocyclic,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73401,stibinin,Noun,An organometallic heterocyclic compound formally derived from benzene by substituting one carbon and hydrogen atom with antimony., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,heterocyclic compound,,heterocyclic,compound,,,,,,,,,heterocyclic,compound,,,,,,,,,heterocyclic,compound,,,,,,,,,heterocyclic,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73402,stibinine,Noun,An organometallic heterocyclic compound formally derived from benzene by substituting one carbon and hydrogen atom with antimony., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,heterocyclic compound,,heterocyclic,compound,,,,,,,,,heterocyclic,compound,,,,,,,,,heterocyclic,compound,,,,,,,,,heterocyclic,compound,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73414,stibnite,Noun,"A grey mineral, Sb2S3, that is the main ore of antimony; used in ancient times as the cosmetic kohl.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,mineral,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74265,stimulator,Noun,"A person, device or substance that stimulates.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,"person , device or substance",,person,",",device,or,substance,,,,,,person,",",device,or,substance,,,,,,person,",",device,or,substance,,,,,,person,",",device,or,substance,,,,,,,,,,,,,,,,,,,,,,,,,
74667,stiripentol,Noun,An anticonvulsant drug used in the treatment of epilepsy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74671,stirocainide,Noun,An antiarrhythmic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75505,stone,Noun,A hard earthen substance that can form large rocks, uncountable,"1858, Edward Thornton, A Gazetteer of the Territories Under the Government of the East India Company and of the Native States on the Continent of India[1], W. H. Allen Co., page 22:It is about 2,500 yards in circuit, is built of red stone, and, according to Von Orlich, is now "" a bastioned quinquangle; the ancient walls with semicircular bastions face the two streams; the land side is quite regular, and consists of two bastions, and a half-bastion with three ravelins,"" and stands higher than any ground in face of it. 2013 June 8, Obama goes troll-hunting, in The Economist, volume 407, number 8839, page 55:The solitary, lumbering trolls of Scandinavian mythology would sometimes be turned to stone by exposure to sunlight. Barack Obama is hoping that several measures announced on June 4th will have a similarly paralysing effect on their modern incarnation, the patent troll.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,earthen substance,,earthen,substance,,,,,,,,,earthen,substance,,,,,,,,,earthen,substance,,,,,,,,,earthen,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77256,stramonium,Noun,A narcotic drug obtained from the dried leaves of this plant.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78440,streptozoticin,Noun,A particular drug used to treat cancer of the pancreas.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79092,string,Noun,A cohesive substance taking the form of a string, countable,The string of spittle dangling from his chin was most unattractive,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79111,string,Noun,The tough fibrous substance that unites the valves of the pericarp of leguminous plants, botany,the strings of beans,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80666,stuff,Noun,The tangible substance that goes into the makeup of a physical object,,"Synonyms: matter; see also Thesaurus:substance (Can we date this quote?) Sir John Davies The workman on his stuff his skill doth show, / And yet the stuff gives not the man his skill. 2013 August 3, Yesterdays fuel, in The Economist, volume 408, number 8847:The dawn of the oil age was fairly recent. Although the stuff was used to waterproof boats in the Middle East 6,000 years ago, extracting it in earnest began only in 1859 after an oil strike in Pennsylvania. The first barrels of crude fetched $18 (around $450 at todays prices).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80669,stuff,Noun,Abstract substance or character,,"c.1599, William Shakespeare, Julius Caesar, Act 3, scene 2, 9194: When that the poor have cried, Caesar hath wept; / Ambition should be made of sterner stuff c.1610, William Shakespeare, The Tempest, Act 4, scene 1, 156157: We are such stuff / As dreams are made on",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance or character,,substance,or,character,,,,,,,,substance,or,character,,,,,,,,substance,or,character,,,,,,,,substance,or,character,,,,,,,,,,,,,,,,,,,,,,,,,,,
81062,stupefacient,Noun,Any drug that induces stupor or drowsiness., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81511,styracin,Noun,"A white crystalline substance extracted from gum storax, consisting of a salt of cinnamic acid with cinnamic alcohol.", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,crystalline substance,,crystalline,substance,,,,,,,,,crystalline,substance,,,,,,,,,crystalline,substance,,,,,,,,,crystalline,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81738,subacid,Noun,Any substance that is moderately acid.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81992,subathizone,Noun,An antitubercular drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84815,suboxone,Noun,The opioid drug buprenorphine, medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug buprenorphine,,drug,buprenorphine,,,,,,,,,drug,buprenorphine,,,,,,,,,drug,buprenorphine,,,,,,,,,drug,buprenorphine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85816,substantial,Noun,Anything having substance; an essential part.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86001,substrate,Noun,The substance lining the bottom edge of an enclosure,,The substrate of an aquarium can affect the water's acidity. Stream substrate affects fish longevity.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,substance,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86940,succinobucol,Noun,An antioxidant drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86941,succinoglycan,Noun,An extracellular polymeric substance found in Alcaligenes faecalis var myxogenes and Sinorhizobium meliloti.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,polymeric substance,,polymeric,substance,,,,,,,,,polymeric,substance,,,,,,,,,polymeric,substance,,,,,,,,,polymeric,substance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86967,succisulfone,Noun,A sulfonamide antiinfective drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87305,suclofenide,Noun,An anticonvulsant drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87416,sudexanox,Noun,An antiasthmatic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87727,sufosfamide,Noun,An antipsychotic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87733,sugammadex,Noun,A drug for reversal of neuromuscular blockade by the agent rocuronium in general anesthesia.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88332,sulazepam,Noun,"A benzodiazepine drug, the thioamide derivative of diazepam.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88337,sulbentine,Noun,"An antifungal drug, 3,5-bis(phenylmethyl)-1,3,5-thiadiazinane-2-thione.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88351,sulclamide,Noun,A diuretic drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88352,sulconazole,Noun,A particular imidazole antifungal drug.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False,False,False,,drug,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
