Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term
36912,siloglycoprotein,Noun,Misspelling of sialoglycoprotein.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sialoglycoprotein.
37283,silyated,Adjective,Misspelling of silylated.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,silylated.
37285,silyation,Noun,Misspelling of silylation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,silylation.
37391,similiar,Adjective,Misspelling of similar.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,similar.
37593,simplectic,Adjective,Misspelling of symplectic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,symplectic.
37636,simplicies,Noun,Misspelling of simplices.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,simplices.
37752,simulid,Noun,Misspelling of simuliid., zoology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,simuliid.
37827,sinaptosomal,Noun,Misspelling of synaptosomal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,synaptosomal.
37836,sincarpal,Noun,Misspelling of syncarpal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,syncarpal.
37891,sinecological,Adjective,Misspelling of synecological.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,synecological.
37892,sinecology,Noun,Misspelling of synecology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,synecology.
37910,sinergistic,Noun,Misspelling of synergistic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,synergistic.
38472,sinility,Noun,Misspelling of senility.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,senility.
38718,sintomatology,Noun,Misspelling of symptomatology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,symptomatology.
38814,siperone,Noun,Misspelling of spiperone.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spiperone.
38889,siphonoxanthin,Noun,A misspelling of siphonaxanthin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,siphonaxanthin.
39141,sismotherapy,Noun,Misspelling of seismotherapy,,"2015 August 5, Pauline Favre et al., Cerebral Correlates of Abnormal Emotion Conflict Processing in Euthymic Bipolar Patients: A Functional MRI Study, in PLoS ONE[1], volume 10, DOI:10.1371/journal.pone.0134961:Additionally, we excluded (a) for EBP, any current other Axis I psychiatric disorder and sismotherapy during the precedent year; (b) for HS, past or present psychiatric disorder and family history of psychiatric disorders, as well as any medical treatment affecting cerebral activity.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,seismotherapy
39403,site-effect,Noun,Misspelling of side-effect.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,side-effect.
39406,site effect,Noun,Misspelling of side effect.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,side effect.
39446,siting,Verb,Misspelling of citing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,citing.
39447,siting,Verb,Misspelling of sitting.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sitting.
39453,sitoendoside,Noun,Misspelling of sitoindoside.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sitoindoside.
39466,sitosol,Noun,Misspelling of cytosol.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,cytosol.
39495,sitted,Verb,Misspelling of seated.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,seated.
39979,skadaddle,Verb,Misspelling of skedaddle.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,skedaddle.
40398,skelotogenesis,Noun,Misspelling of skeletogenesis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,skeletogenesis.
40763,skiddish,Adjective,Misspelling of skittish., T-flapping,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,skittish.
40824,skiis,Noun,Misspelling of skis,,plural of ski.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,skis
41255,skiophilous,Adjective,Misspelling of sciophilous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sciophilous.
41591,skool,Noun,Misspelling of school.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,school.
44089,slight of hand,Noun,Misspelling of sleight of hand.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sleight of hand.
44113,slightley,Adverb,Misspelling of slightly.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,slightly.
44193,slimey,Adjective,Misspelling of slimy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,slimy.
45288,slowley,Adverb,Misspelling of slowly.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,slowly.
50605,soceity,Noun,Misspelling of society.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,society.
51641,soft-peddle,Verb,Misspelling of soft-pedal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,soft-pedal.
51727,soft peddle,Verb,Misspelling of soft-pedal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,soft-pedal.
52596,solenaceous,Adjective,Misspelling of solanaceous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,solanaceous.
52813,solider,Noun,Misspelling of soldier.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,soldier.
53055,solphugid,Noun,Misspelling of solpugid.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,solpugid.
53102,solublisation,Noun,Misspelling of solubilisation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,solubilisation.
53312,somatogastric,Adjective,Misspelling of stomatogastric.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stomatogastric.
53343,somatoparaphenia,Noun,Misspelling of somatoparaphrenia.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,somatoparaphrenia.
53371,somatostain,Noun,Misspelling of somatostatin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,somatostatin.
53462,somdomite,Noun,Misspelling of sodomite,,"Used in reference to the infamous misspelling by Lord Alfred Douglas father, the 9th Marquess of Queensberry, on a calling card left to Irish playwright Oscar Wilde.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sodomite
54017,sonogramme,Noun,Misspelling of sonogram.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sonogram.
54199,sooner then later,Adverb,Misspelling of sooner than later.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sooner than later.
54413,sophmore,Noun,Misspelling of sophomore.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sophomore.
54612,sorbital,Noun,Misspelling of sorbitol.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sorbitol.
54658,sorceror,Noun,Misspelling of sorcerer.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sorcerer.
55363,soundbyte,Noun,Misspelling of soundbite.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,soundbite.
55500,soup de jour,Noun,Misspelling of soup du jour.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,soup du jour.
56082,sovranuclear,Adjective,Misspelling of supranuclear.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,supranuclear.
56620,spacio-cultural,Adjective,Misspelling of spatiocultural,,"2005, David R. Diaz, Barrio Urbanism: Chicanos, Planning and American Cities, ISBN:With the influx, though, suburbia began to engage in a different spacio-cultural vision of life. 2011, Ralph Catts, Ian Falk, Ruth Wallace, Vocational Learning: Innovative Theory and Practice, ISBN, page 261:The spacio-cultural dimensions of learning are highlighted by Wallace in relation to the interface of first nation cultural knowledge with that of first world economic culture, and notes that a 'harmonization' process is necessary when considering the changes involved in recontextualizing learnings for new contexts. 2016, Viv Golding, Learning at the Museum Frontiers: Identity, Race and Power, ISBN:The opening extract from Toni Morrison's novel Sula alludes to the balcony areas of white churches, cinemas, theatres and opera houses where Black people sat during the time of segregation in the USA, which were referred to in the 1900s as 'nigger heavens', reflecting a spacio-cultural distance and the separate experiences of Black and white communities.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spatiocultural
56621,spaciotemporal,Adjective,Misspelling of spatiotemporal,,"1981, Critical Reviews in Biomedical Engineering - Volume 7, page 63:The spaciotemporal relationship of the neural traffic from the gracile nucleus to VPL of the thalamus modifies the character of the population response of the VPL. 2002, Manuel J. Caro John W. Murphy, The World of Quantum Culture, ISBN, page 80:The ego is recognized as having a spaciotemporal position, from which other spaciotemporal points can be accessed. 2012, Roy Melvyn, Behind the Mind: The Short Discourses of Wu Hsin:Understand that manifestation is the spaciotemporal expression of consciousness. Therefore, there is consciousness prior to manifestation, consciousness of temporal manifestation and consciousness of spaciotemporal manifestation.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spatiotemporal
56622,spaciotemporally,Adverb,Misspelling of spatiotemporally.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spatiotemporally.
56749,spafloxacin,Noun,Misspelling of sparfloxacin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sparfloxacin.
56931,spamvertize,Verb,Misspelling of spamvertise.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spamvertise.
57132,spantagoid,Noun,Misspelling of spatangoid.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spatangoid.
57606,spatcheler,Noun,Misspelling of spatula.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spatula.
57839,spazm,Noun,Misspelling of spasm.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spasm.
58357,speciest,Noun,Misspelling of speciesist.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,speciesist.
58358,speciest,Adjective,Misspelling of speciesist.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,speciesist.
58445,specificly,Adverb,Misspelling of specifically,,"2015 September 26, Transcriptome Bioinformatical Analysis of Vertebrate Stages of Schistosoma japonicum Reveals Alternative Splicing Events, in PLOS ONE[1], DOI:10.1371/journal.pone.0138470:These unique genes in our study may be expressed specificly in schistosomula stage and since in Piaos study, it failed to detect these unique genes.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,specifically
58455,specifity,Noun,Misspelling of specificity.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,specificity.
58472,specinomycin,Noun,Misspelling of spectinomycin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spectinomycin.
58605,specteral,Adjective,Misspelling of spectral.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spectral.
58644,spectrascope,Noun,Misspelling of spectroscope,,"2016, Wei-Qiang Chen, Jun-Qiu Zhang, T. M. Rice, Fu-Chun Zhang, Variable range hopping theory for the nodal gap in strongly underdoped cuprate Bi 2 {\displaystyle _{2}} Sr 2 x {\displaystyle _{2-x}} La x {\displaystyle _{x}} CuO 6 + {\displaystyle _{6+\delta }} , in arXiv[1]:Recent angle resolved photoemission spectrascope (ARPES) experiments on strongly underdoped Bi 2 {\displaystyle _{2}} Sr 2 x {\displaystyle _{2-x}} La x {\displaystyle _{x}} CuO 6 + {\displaystyle _{6+\delta }} cuprates have reported an unusual gap in the nodal direction.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spectroscope
58684,spectrofluorometrically,Adverb,Misspelling of spectrofluorimetrically.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spectrofluorimetrically.
58739,spectronomy,Noun,Misspelling of spectroscopy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spectroscopy.
58803,spectrotyping,Noun,Misspelling of spectratyping.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spectratyping.
59528,spenocyte,Noun,Misspelling of splenocyte.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,splenocyte.
59595,spermadine,Noun,Misspelling of spermidine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spermidine.
59682,spermatogomium,Noun,Misspelling of spermatogonium.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spermatogonium.
59982,spheniciform,Noun,Misspelling of sphenisciform.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sphenisciform.
60139,spheroblast,Noun,Misspelling of spheroplast.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spheroplast.
60140,spheroblasting,Noun,Misspelling of spheroplasting.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spheroplasting.
60326,sphygmanometer,Noun,Misspelling of sphygmomanometer,,"2015 July 6, Identifying Coronary Artery Disease in Asymptomatic Middle-Aged Sportsmen: The Additional Value of Pulse Wave Velocity, in PLOS ONE[1], DOI:10.1371/journal.pone.0131895:Two blood pressure measurements were obtained with a standard sphygmanometer.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sphygmomanometer
60352,sphygomanometer,Noun,Misspelling of sphygmomanometer.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sphygmomanometer.
61034,spinal chord,Noun,Misspelling of spinal cord.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spinal cord.
61194,spingoid,Adjective,Misspelling of sphingoid,,"2015 July 11, A Multiplatform Metabolomic Approach to the Basis of Antimonial Action and Resistance in Leishmania infantum, in PLOS ONE[1], DOI:10.1371/journal.pone.0130675:Finally, in LC-MS/MS, the most populated category corresponded to fatty acids (36%), followed by amino acids (22%), and sphingolipids and spingoid bases (21%).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sphingoid
61336,spinophillin,Noun,Misspelling of spinophilin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spinophilin.
62250,splachnocranium,Noun,Misspelling of splanchnocranium,,"2015 July 16, Neurocranium versus Face: A Morphometric Approach with Classical Anthropometric Variables for Characterizing Patterns of Cranial Integration in Extant Hominoids and Extinct Hominins, in PLOS ONE[1], DOI:10.1371/journal.pone.0131055:However, the relatively poor preservation of many fossil crania precludes applying to these taxa the standard, landmark-based techniques of geometric morphometrics, which would allow describing accurately the patterns of covariation between the neurocranium and the splachnocranium.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,splanchnocranium
62290,splancnocranium,Noun,Misspelling of splanchnocranium.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,splanchnocranium.
62490,splended,Adjective,Misspelling of splendid.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,splendid.
62519,splendourous,Adjective,Misspelling of splendorous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,splendorous.
62644,splicesomal,Adjective,Misspelling of spliceosomal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spliceosomal.
63043,spoak,Verb,Misspelling of spoke.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spoke.
63258,spondilodiskitis,Noun,Misspelling of spondylodiscitis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spondylodiscitis.
63310,spondylolithesis,Noun,Misspelling of spondylolisthesis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spondylolisthesis.
63373,spongeocoel,Noun,Misspelling of spongocoel.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spongocoel.
63523,spontanous,Adjective,Misspelling of spontaneous.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spontaneous.
65585,spuriousity,Noun,Misspelling of spuriosity.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,spuriosity.
65591,spurlge,Verb,Misspelling of splurge.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,splurge.
66564,squeemish,Adjective,Misspelling of squeamish.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,squeamish.
66683,squewiff,Adjective,Misspelling of skew-whiff.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,skew-whiff.
67063,squishyness,Noun,Misspelling of squishiness,,"1983, Punch (volume 284, page 65) [] the joy of the archetypal confectionery is the irregularly-sized, shifting, sugared, soft squishyness that promises more pleasure than could ever be contained in a machine-built, clinically fried ring of dough. 2008, Beth Webb, Fire Dreamer (page 66) Tegen followed the sound, ducking and weaving between the crowding trees until she felt the soft squishyness of mud under her clogs and her feet were cold and wet.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,squishiness
67369,stablize,Verb,Misspelling of stabilize.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stabilize.
68919,standiometer,Noun,Misspelling of stadiometer.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stadiometer.
69110,staphlokinase,Noun,Misspelling of staphylokinase.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,staphylokinase.
69527,starigraphic,Adjective,Misspelling of stratigraphic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stratigraphic.
69611,starosporine,Noun,Misspelling of staurosporine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,staurosporine.
69838,staruosporine,Noun,Misspelling of staurosporine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,staurosporine.
70211,staticly,Adverb,Misspelling of statically,,"2015 July 23, The DNA-Binding Domain of S . pombe Mrc1 (Claspin) Acts to Enhance Stalling at Replication Barriers, in PLOS ONE[1], DOI:10.1371/journal.pone.0132595:Genetic evidence based on the study of the RTS1 barrier suggest, that they are probably involved in the formation of a stably paused replisome-barrier-complex through the interaction with the staticly bound barrier proteins [15 ,26 ] (Fig 8 ).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,statically
70280,stationary,Noun,Misspelling of stationery.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stationery.
70303,stationery,Adjective,Misspelling of stationary.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stationary.
70323,statis,Noun,Misspelling of status.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,status.
70408,statosis,Noun,Misspelling of steatosis,,"2015 November 25, Peripheral and Hepatic Vein Cytokine Levels in Correlation with Non-Alcoholic Fatty Liver Disease (NAFLD)-Related Metabolic, Histological, and Haemodynamic Features, in PLOS ONE[1], DOI:10.1371/journal.pone.0143380:NASH was diagnosed if some degree of statosis, lobular inflammation and ballooning were simultaneously present [3, 36, 37 ].",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,steatosis
70427,statue of limitations,Noun,Misspelling of statute of limitations.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,statute of limitations.
71239,stearically,Adverb,Misspelling of sterically.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sterically.
71302,stechiometric,Adjective,Misspelling of stoichiometric.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stoichiometric.
71318,stedily,Adverb,Misspelling of steadily.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,steadily.
71320,stedy,Adjective,Misspelling of steady.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,steady.
71934,stemomastoid,Adjective,Misspelling of sternomastoid.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sternomastoid.
72031,stenocostal,Adjective,Misspelling of sternocostal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,sternocostal.
72394,steply,Adverb,Misspelling of steeply,,"1914, Geological Survey of Canada, Summary report - Geological Survey Department: It was also supposed by Clapp that the steply-dipping sandstones and shales exposed along the Chemainus river and forming the base of Mount Prevost were unconformably overlain by the gently dipping conglomerates [] 1915, Current history and Forum: Away to the southwest, beyond the patches of firwood and the gray, steply rolling land, there toned the far diapason of artillery; strings of army transport, Red Cross vehicles, and miscellaneous men straggled upon the road. 1949, Edmund Maute Spieker, The transition between the Colorado Plateaus and the Great Basin: Crossbedding in the gray sandstones shows that it is now right side up, and in Flagstaff time it was therefore on the east flank of a steply folded anticline.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,steeply
72532,stepwisely,Adverb,Misspelling of stepwise.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stepwise.
72706,stereoideogenesis,Noun,Misspelling of steroidogenesis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,steroidogenesis.
72707,stereoideogenic,Adjective,Misspelling of steroidogenic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,steroidogenic.
72886,stereotoxic,Adjective,Misspelling of stereotaxic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stereotaxic.
72993,steriology,Noun,Misspelling of stereology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stereology.
73163,sterolithography,Noun,Misspelling of stereolithography.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stereolithography.
73164,sterology,Noun,Misspelling of stereology.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stereology.
73168,steroscope,Noun,Misspelling of stereoscope.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stereoscope.
73169,sterotactic,Adjective,Misspelling of stereotactic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stereotactic.
73170,sterotaxic,Adjective,Misspelling of stereotaxic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stereotaxic.
73171,sterotypic,Adjective,Misspelling of stereotypic.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stereotypic.
73421,stibugluconate,Noun,Misspelling of stibogluconate.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stibogluconate.
73820,stictosidine,Noun,Misspelling of strictosidine,,"2015 August 7, Xixing Qu et al., Molecular Cloning, Heterologous Expression, and Functional Characterization of an NADPH-Cytochrome P450 Reductase Gene from Camptotheca acuminata, a Camptothecin-Producing Plant, in PLoS ONE[1], volume 10, DOI:10.1371/journal.pone.0135397:Secologanin, the monoterpenoid precursor of stictosidine, was believed to be derived from geranyl diphosphate that is biosynthesized from mevalonate and/or non-mevalonate pathways, through a series of hydroxylation, epoxidation, oxidation, glycosylation, methylation, and cyclization steps [ 16, 17, 18, 19, 20 ] ( Fig 1 ).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,strictosidine
75198,stoichimetry,Noun,Misspelling of stoichiometry.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stoichiometry.
75211,stoichometric,Adjective,Misspelling of stoichiometric.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stoichiometric.
75212,stoichometry,Noun,Misspelling of stoichiometry.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stoichiometry.
75222,stoicly,Adverb,Misspelling of stoically.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,True,stoically.
