Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar
34402,siao,Adjective,"Mad, crazy."," Singapore, colloquial",,False,False,False,False
34552,sick,Adjective,"Mentally unstable, disturbed", colloquial,"Synonyms: disturbed, twisted, warped",False,False,False,False
34553,sick,Adjective,In bad taste, colloquial,That's a sick joke.,False,False,False,False
34559,sick,Noun,vomit," Britain, colloquial",He lay there in a pool of his own sick.,False,False,False,False
34780,side,Noun,A dish that accompanies the main course; a side dish," US, colloquial",Do you want a side of cole-slaw with that?,False,False,False,False
34998,sidebang,Noun,"A hairstyle that consists of long hair brushed forward over one eye, similar to a fringe haircut, but worn on one side only."," colloquial, US",,False,False,False,False
35030,sideboy,Noun,A small dresser; a drinks cabinet," US, colloquial","1940, Raymond Chandler, Farewell, My Lovely, Penguin 2010, p. 125: He had a nice breath. Haig and Haig at least. You've been at the sideboy again, I said. 1989, Larry Collins, Maze: More discreetly set on the sideboy were bottles of vodka and whiskey and a box of Cuban cigars. 2000, Robert William Bruce, Power Vortex: A coffeepot was perking on a sideboy and the two men poured a cup of Kona before sitting down in comfortable leather covered chairs.",False,False,False,False
35417,sideways,Adjective,Not as planned; towards a worse outcome," chiefly US, colloquial","We realized the project could go sideways very quickly if we didn't get the sales and marketing people on our side. 2011, D P Lyle, chapter 78, in Hot Lights, Cold Steel[1], ISBN, page PT340:As we walked deeper into the darkness, we both knew this could go sideways in a heartbeat. We were sitting ducks. Birds on a wire. Canaries in a coalmine.",False,False,False,False
35435,sidewinder,Noun,A pitcher who throws sidearm.," baseball, colloquial",,False,False,False,False
35551,sieve,Noun,"A person, or their mind, that cannot remember things or is unable to keep secrets.", colloquial,,False,False,False,False
35675,sight,Noun,"a great deal, a lot; frequently used to intensify a comparative", now colloquial,"a sight of money This is a darn sight better than what I'm used to at home! (Can we date this quote?) Gower a wonder sight of flowers 1913, D.H. Lawrence, Sons and Lovers, chapter 2 ""If your mother put you in the pit at twelve, it's no reason why I should do the same with my lad."" ""Twelve! It wor a sight afore that!""",False,False,False,False
35964,signal-to-noise ratio,Noun,The proportion of useful or interesting information in a message or conversation., colloquial,,False,False,False,False
36718,silk,Noun,A Senior (i.e, colloquial,Queen's or King's) Counsel.,False,False,False,False
36865,silly,Adverb,Sillily: in a silly manner, now regional or colloquial,"1731, Colley Cibber, Careless Husband, 7th ed., i, i, 21: If you did but see how silly a Man fumbles for an Excuse, when he's a little asham'd of being in Love.",False,False,False,False
36866,silly,Noun,A silly person, colloquial,"1807 May, Scots Magazine, 366/1: While they, poor sillies, bid good night,O' love an' bogles eerie.",False,False,False,False
36868,silly,Noun,A mistake., colloquial,,False,False,False,False
36869,silly-billy,Adjective,silly (in a cute way), colloquial,,False,False,False,False
37065,silver frost,Noun,"A deposit of glaze on trees, shrubs, and other exposed objects during a fall of freezing precipitation; the product of an ice storm."," meteorology, colloquial",,False,False,False,False
37130,silver thaw,Noun,Silver frost.," meteorology, colloquial",,False,False,False,False
37516,simple,Adjective,Feeble-minded; foolish., now colloquial,,False,False,False,False
37543,simple as kiss your hand,Adjective,Very easy.," idiomatic, colloquial",,False,False,False,False
37796,sin bin,Noun,A panel van with a bed installed in the back," US, Australia, colloquial","1972 September, Whats New: Rolling pad, Popular Science, page 70, Theres a shag rug on the floor, padding on walls and ceiling, and, for extra comfort, a 600-gallon water bed. The Sin Bin is made by Chinook Mobilodge. 1978 March, Jim Elder, Camp/work conversion, Popular Mechanics, page 110, There is the shag-carpet sin bin with its fur upholstery, mahogany paneling, stained glass, color TV and chrome sidepipes. 1986 January, A Family Affair, Popular Mechanics, page 86, Unlike the full-size Sin Bins of the 70s, the new family vans are cute, comfortable and carlike.",False,False,False,False
37838,since when,Adverb,From what time," colloquial, rhetorical question, sarcastic","Since when do I need your permission? 1910, Emerson Hough, chapter I, in The Purchase Price: Or The Cause of Compromise, Indianapolis, Ind.: The Bobbs-Merrill Company, OCLC 639762314, page 0088: [] We are engaged in a great work, a treatise on our river fortifications, perhaps? But since when did army officers afford the luxury of amanuenses in this simple republic? Does your Vehmgerichte pay such extraordinary expenses?[]",False,False,False,False
37839,since when,Adverb,Used to indicate doubt as to the veracity of a statement," colloquial, rhetorical question, sarcastic;; as an interrogative interjection",The moon is made of green cheese. Since when?,False,False,False,False
37949,sinful,Adjective,"decadent (luxuriously self-indulgent) 2018 April 10, Cohn, Rachel; Levithan, David, Sam Ilsa's Last Hurrah[1], New York City: Random House, ISBN:I take a whiff of the most sincerely sinful cookies in the history of the world", colloquial,"Its a recipe I saw in People magazine once at the dentist's office, and Dr. Segal would not approve of its ingredients (or maybe she would, in the interest of keeping her business afloat).",False,False,False,False
37980,sing along,Noun,A gathering or event where participants are encouraged to add their voices in song.," colloquial, singing",,False,False,False,False
38546,sink one's teeth into,Verb,To become enthusiastically involved in, colloquial,He can't wait to sink his teeth into the new project.,False,False,False,False
38758,sinus brady,Noun,Sinus bradycardia.," medicine, colloquial",,False,False,False,False
38759,sinus tachy,Noun,Sinus tachycardia.," medicine, colloquial",,False,False,False,False
39145,siss,Noun,A hissing noise.," US, colloquial",,False,False,False,False
39146,siss,Verb,To make a hissing sound," US, colloquial, intransitive",a flatiron hot enough to siss when touched with a wet finger,False,False,False,False
39167,sissy,Noun,An effeminate boy or man.," derogatory, colloquial",,False,False,False,False
39168,sissy,Noun,"A timid, unassertive or cowardly person"," derogatory, colloquial","1963, Robert Smith, Pro Football: The History of the Game and the Great Players (page 144) This was all part of football and if any man was such a sissy he could not stand it, then he had better seek the sidelines.",False,False,False,False
39170,sissy,Noun,Sister, colloquial,"2008, Rita T. Kohn, William Lynwood Montell, Always a People: Oral Histories of Contemporary Woodland Indians Her seven-year-old brother Justin sat on my lap beside her casket. I explained to him why we were staying with his sissy. He wouldn't leave; he stayed, too. He kissed her, touched her hand, told her he would miss her.",False,False,False,False
39364,sit there like a lemon,Verb,"To remain uselessly in a place or situation, without taking any action.", colloquial,,False,False,False,False
39373,sit upon,Noun,"buttocks, bottom"," Britain, colloquial",,False,False,False,False
39669,six foot,Noun,"the area between the closest rails of two parallel standard gauge railway lines, regardless of the actual distance"," rail transport, colloquial","1882, George P. Neele, Atlantic and American Notes, M'Corquodale co., limited, Page 54 Cattle are of course liable to stray on the line at these level crossings, but to prevent this, barriers are placed on each side of the crossing, and a deep trench is made in the four-foot and six-foot spaces, [...] 1981, Ludovic Henry, Coverly Kennedy, A Book of Raliway Journeys, Fontana, Page 21 He fell wildly, his head struck the carriage footboard with tremdous force, and he bounded into the six-foot, where he rolled over and over [...] 2007 September 5, Rail Accident Investigation Branch, Rail Accident Report 33/2007: Fatal collision between a Super Voyager train and a car on the line at Copmanthorpe 25 September 2006, Rail Accident Investigation Branch, Deptarment for Transport, Page 20 [1] As a result, all three wheelsets derails to the six foot side.",False,False,False,False
39687,six ways to Sunday,Adverb,"Thoroughly, completely, in every way imaginable"," idiomatic, colloquial","1997, G.I. Jane (movie): He will fry me six ways to Sunday for sending daughters and young mothers off to war -- and, quite possibly, for bringing them back in body bags. 2004, Frasier (episode 11.13): If she chips so much as one of my porcelain piggies, I'll sue her six ways to Sunday! 2010, Regina Perry, I Kissed a Girl: A Virgin Lesbian Anthology: Her eyes were the color of bittersweet chocolate, made up in that sexy smudged I've-just-been-fucked-six-ways-from-Sunday look that I could never emulate without looking like I'd been sucker punched. 2013, Scandal (season 3, episode 2), President Fitzgerald Grant, speaking to Vice President Sally Langston: I'm not lying, Sally. I had Jeannine Lock six ways to Sunday all over this White House. And after some soul searching on all of our parts I think my constituents are going to forgive me for it",False,False,False,False
39705,sixish,Noun,Any time close to six o'clock., colloquial,,False,False,False,False
39841,sixtysomething,Noun,A person aged between 60 and 69 years," countable, colloquial",These same three sixtysomethings are always lounging by the cabana.,False,False,False,False
39861,size,Verb,"To approximate the dimensions, estimate the size of."," transitive, colloquial",,False,False,False,False
40413,skelter,Verb,To run off helter-skelter; to hurry; to scurry," colloquial, with ""away"" or ""off""","Alfred Russel Wallace, The Malay Archipelago It was evident that Europeans seldom came here, for numbers of women skeltered away as I walked through the village []",False,False,False,False
40549,skew-gee,Adjective,crooked; askew, colloquial,,False,False,False,False
40552,skew-whiff,Adjective,"Askew; lopsided, not straight"," Britain, Australia, New Zealand, colloquial","I hung up that picture, but it looks skew-whiff to me. 1971, Blackwoods Magazine, Volume 309, page 497, [] Ive just been looking up at them and it seems to me that Cassiopeias Chair is a bit more skew-whiff than usual. Either its been moved or were heading the wrong way. 1984, Punch, Volume 286, Part 1, page 87, I nudged him to remember what was surely the best day of his lifewhen he had walked serenely through the milling throng, moist-eyed, and sheepish grin more skew-whiff than ever, in the starling-shrieking, jabbering cockpit of that tumbledown stadium at Delhi on Christmas Eve in 1981. 1997, University of Tasmania, Australian Literary Studies, Volume 18, page 199, His genially skew-whiff posture for the camera may be intended to deflect easy attempts to get an angle on him. 1999, Alan Wall, The Lightning Cage, page 4, Johnson replied, with a shake of his massive head so vigorous that his ill-fitting wig became even more skew-whiff: [] . 2005, Alan Hollinghurst, The Line of Beauty, Bloomsbury Publishing, paperback edition, 401, He wasnt wearing shoes or a jacket and tie, and his front stud was undone, so that the white collar stood up skew-whiff. 2009, Charles Rawlings-Way, Meg Worby, Lindsay Brown, Paul Harding, Central Australia: Adelaide to Darwin Lonely Planet, page 112, In a gorgeous old stone-fronted house at a skew-whiff angle to the road, this main-street, mainstream eatery serves big breakfasts, pizzas, burgers, lasagne, focaccias, bruschetta and salads. 2009, Justine Vaisutis, Australia, Lonely Planet, page 530, The Cat is a large, comfortable space with a great atmosphere and skew-whiff 1950s decor (a Melbourne trademark).",False,False,False,False
40735,skid mark,Noun,A mark of a soiled finger wiped on a surface., colloquial,,False,False,False,False
41011,skimp,Noun,Underwear," in the plural, colloquial","2007, Zoo Today: While presenting a rundown of the sexiest soap stars in the world in this week's ZOO, Hollyoaks' Gemma Atkinson very kindly stripped down to her skimps herself.",False,False,False,False
41048,skin,Verb,To high five., colloquial,,False,False,False,False
41049,skin,Verb,To apply a skin to (a computer program)," transitive, computing, colloquial",Can I skin the application to put the picture of my cat on it?,False,False,False,False
41146,skinful,Noun,Enough alcoholic drink to cause inebriation, colloquial,"I wasn't thinking straight I'd had a skinful that night. 1773, Oliver Goldsmith, She Stoops to Conquer When methodist preachers come down, A-preaching that drinking is sinful, I'll wager the rascals a crown, They always preach best with a skinful.",False,False,False,False
41194,skinning,Adjective,exceptionally cold," Ireland, colloquial, regarding the weather",,False,False,False,False
41203,skinny,Noun,"The details or facts; especially, those obtained by gossip or rumor", colloquial,She called to get the skinny on the latest goings-on in the club.,False,False,False,False
41215,skinny as a rail,Adjective,"Especially of a person, very skinny"," simile, colloquial","At fifteen, he was already six feet tall and skinny as a rail.",False,False,False,False
41250,skintness,Noun,Quality of being skint (without money).," colloquial, Britain",,False,False,False,False
41411,skirt,Noun,"Women collectively, in a sexual context."," Britain, colloquial",,False,False,False,False
41412,skirt,Noun,Sexual intercourse with a woman.," Britain, colloquial",,False,False,False,False
41867,skux,Noun,"stud, player, womaniser"," colloquial, New Zealand",,False,False,False,False
41882,sky,Verb,To drink something from a container without one's lips touching the container., colloquial,,False,False,False,False
41883,sky's-the-limit,Noun,"A very high amount, or position", colloquial,"2006, Sally Roth, Bird-by-Bird Gardening And when the plants go from ground level to sky's-the-limit, birds can safely travel up and down, too. 2015, Jack Lo, David Pressman, How to Make Patent Drawings If you are buying everything new, the total cost of a computer setup can vary tremendously, from $1,000 to sky's-the-limit, depending upon the number and caliber of components you get.",False,False,False,False
42160,slab-sided,Adjective,"tall, or long and lank James Hungerford, The Old Plantation: And what I Gathered There in an Autumn Month ""Oh! Cousin Clarence,"" he exclaimed, ""there is a Yankee peddler here; the longest, lathiest, queerest slab-sided being you ever saw in all your life."""," US, colloquial",,False,False,False,False
42221,slack Alice,Noun,A slovenly woman.[1]," colloquial, Britain, chiefly North Country and Yorkshire",,False,False,False,False
42398,slam,Verb,To speak badly of; to criticize forcefully," transitive, colloquial","Don't ever slam me in front of the boss like that again! Union leaders slammed the new proposals. Critics slammed the new film, calling it violent and meaningless.",False,False,False,False
42409,slam,Noun,An insult," countable, colloquial, US","1913, Joseph C. Lincoln, chapter 5, in Mr. Pratt's Patients:Well, I says, I cal'late a body could get used to Tophet if he stayed there long enough. She flared up; the least mite of a slam at Doctor Wool was enough to set her going. I don't mean this as a slam, but you can be really impatient sometimes.",False,False,False,False
42434,slam dunk,Noun,"A task expected to present no difficulty, a piece of cake"," colloquial, idiomatic","As long as you get the vice president's approval first, it'll be a slam dunk.",False,False,False,False
42653,slap and tickle,Noun,"Mild or playful kissing, cuddling, and other amorous play."," colloquial, idiomatic",,False,False,False,False
42688,slapdash,Verb,"To apply, or apply something to, in a hasty, careless, or rough manner; to roughcast", colloquial,to slapdash mortar or paint on a wall to slapdash a wall,False,False,False,False
43133,slavey,Noun,A male servant.," colloquial, now historical",,False,False,False,False
43134,slavey,Noun,"A maid, maidservant"," colloquial, now historical","1924, Ford Madox Ford, Some Do Not, Penguin 2012 (Parade's End), p. 81: I told a man on the links yesterday that I'd been a slavey for nine months. I was trying to explain why I was a suffragette []",False,False,False,False
43156,slay,Verb,"To defeat, overcome (in a competition or contest)"," by extension, hyperbolic, colloquial","1956, Giants Slay Bears in Pro Title Battle, in Lodi News-Sentinel, 1956 December 31, page 8. 1985, Redskins slay Giants; Thiesmann shatters leg, in The Gadsden Times, 1985 November 19, page D1-5. 1993, Jack Curry, Yanks Bullpen Falls Short Again, in The New York Times, 1993 April 21: The Yankees were actually slayed by two former Yankees because Rich Gossage pitched one scoreless inning in relief of Eckersley to notch his first victory.",False,False,False,False
43785,slice,Noun,An amount of anything, colloquial,"2010 December 28, Owen Phillips, Sunderland 0 - 2 Blackpool, in BBC[1]:Blackpool, chasing a seventh win in 17 league matches, simply could not contain Sunderland's rampant attack and had to resort to a combination of last-ditch defending, fine goalkeeping and a large slice of fortune.",False,False,False,False
44148,slim pickings,Noun,"A small amount, paucity; especially in reference to money", colloquial,"1876, The Gentleman's Magazine, July to December issue, pg. 208: ... they were among the citizens of the Great Republic who got shut into Paris during the siege, and had reason to complain of ""the slim pickings"" even their dollars commanded during that tragic episode of our neighbours' history. 1920, Harry Alverson Franck, Roaming Through the West Indies, The Century Co., pg. 153: Only at one season during the year does the average Haitian get more than these slim pickings; that is in mango-time, and then the roads and trails are carpeted with the yellow pits. 2008, Mike Wise, The Washington Post, ""Redskins Looked Below the Radar,"" February 10, 2008, [1]: But in a year of slim pickings in the super-coach business -- Cowher and Carroll preferred to wait another day -- there was not much left to choose from.",False,False,False,False
44173,slimeball,Noun,"A person who is regarded as slimy (that is, sneaky or underhanded) or otherwise undesirable"," originally US, colloquial, derogatory","Synonyms: scuzzball, sleazeball, slimebag 1987, Daniel Lynch, A Killing Frost, New York, N.Y.: Kensington Publishing Corp., ISBN, page 10:Even slimeballs were entitled to representation, though. 1993, John Lahr, The Manchurian Candidate: A Play [...] From the Novel by Richard Condon, New York, N.Y.: Dramatists Play Service, ISBN, page 72:And I put my hands on her jugs. She goes crazy. She says 'Take your hands off me slimeball!' So I go, 'Rona, watch your language!' And she goes, 'If you wanna have fun with your hands, why don't you pass the time playin' solitaire.' 1995, Dinty W. Moore, Back to Nature, in The Emperors Virtual Clothes: The Naked Truth about Internet Culture, Chapel Hill, N.C.: Algonquin Books of Chapel Hill, Workman Publishing, ISBN, page 199:[T]here will always be spies, and spooks, and counterspooks. Some of these slimeballs are perhaps breaking into Pentagon computers at this very moment, finding the dirty pictures some bored programmer stored on a corner of the hard disk. 2001, Tim LeBon, The Emotions and Reason, in Wise Therapy: Philosophy for Counsellors (SPC [School of Psychotherapy and Counselling] Series), London; New York, N.Y.: Continuum, ISBN, part 2 (The Emotions, Reason and the Meaning of Life), page 117:[T]he man held the view that All car dealers are slime-balls which, naturally enough, led to anxiety whenever confronted by a car dealer. Once this belief was challenged as an over-generalization, the mans anxiety when buying a car subsided [...]. 2003, Shelagh Lynne Supeene, chapter 10, in My Name is Mitch, Victoria, B.C.; Custer, Wash.: Orca Book Publishers, ISBN, page 67:He is like a shape shifter. Great guy one minute, slime ball the next. Only in his case the change is permanent. 2010, John Grisham, The Confession: A Novel, New York, N.Y.: Doubleday, ISBN; Bantam Books trade paperback edition, New York, N.Y.: Bantam Books, 2012, ISBN, page 342:He cursed Flak, then watched with horror as the slimeball explained to the world exactly how he, Kerber, had obtained the confession. 2011, Karl J. Stenstrom, How It All Started, in The Low Road, [Bloomington, Ind.]: Xlibris, ISBN, page 3:Nelson was a slime-ball, suck-ass, piece of shit that every good story truly needs. 2012, Willy Russell, The Wrong Boy, London: Black Swan, Transworld Publishers, ISBN, page 102:He said it would be good for me, going to Grimsby; my hideous, horrible, sewer-minded, greeneyed slimeball of a two-faced, felonious bastard of an uncle. 2018 March 26, A. A. Dowd, Steven Spielberg Finds Fun, and maybe even a Soul, in the Pandering Pastiche of Ready Player One, in The A.V. Club[1], archived from the original on 31 May 2018:Meanwhile, the film's villain, played by Ben Mendelsohn, is a bigwig slimeball who wants to monopolize and monetize The Oasis through excessive pop-up ads. His true crime, though, is that he's a total noob who doesn't know his stuff.",False,False,False,False
44262,sling off,Verb,To criticise or mock," Australia, colloquial, idiomatic",,False,False,False,False
44263,sling one's hook,Verb,To leave; to bugger off," idiomatic, derogatory, colloquial, dismissal","2005, Kevin Muir, Run For Freedom:Placing his hand on the doorknob he could hear his father's indignant voice: ""If he's no job he can damn well sling his hook, he's not living under my roof free gratis, I want him out.""",False,False,False,False
44523,slippery as an eel,Adjective,So slippery that it is almost impossible to hold.," simile, colloquial",,False,False,False,False
44524,slippery as an eel,Adjective,Very crafty or cunning.," idiomatic, simile, colloquial",,False,False,False,False
44838,slogger,Noun,One who hits hard; a slugger, colloquial,(Can we find and add a quotation of Ted Hughes to this entry?),False,False,False,False
44858,slomo,Noun,Clipping of slow motion., colloquial,,False,False,False,False
44910,slopdosh,Noun,wet mud," colloquial, Britain, Yorkshire",,False,False,False,False
44919,slope,Verb,To try to move surreptitiously," colloquial, usually followed by a preposition","I sloped in through the back door, hoping my boss wouldn't see me.",False,False,False,False
45015,slosh,Verb,To punch (someone)," Britain, colloquial, transitive","1960, P. G. Wodehouse, Jeeves in the Offing, chapter VIII:She greeted me with a bright smile, and said: Back already? Did you find it? With a strong effort I mastered my emotion and replied curtly but civilly that the answer was in the negative. No, I said, I did not find it. You can't have looked properly. Again I was compelled to pause and remind myself that an English gentleman does not slosh a sitting redhead, no matter what the provocation.",False,False,False,False
45231,slow on the uptake,Adjective,Slow to comprehend.," colloquial, idiomatic;; of a person",,False,False,False,False
45246,slow up,Verb,"To slow, slow down, decelerate."," idiomatic, colloquial",,False,False,False,False
45750,slushpile,Noun,A collection of rejected or unsolicited manuscripts.," colloquial, publishing",,False,False,False,False
45916,smacker,Noun,A dollar., colloquial,,False,False,False,False
45917,smacker,Noun,A pound (money).," Britain, colloquial, usually in the plural",,False,False,False,False
46076,small man syndrome,Noun,A supposed condition affecting short men that makes them excessively competitive as a way of compensating for their lack of stature., colloquial,,False,False,False,False
46288,smart chance,Noun,A substantial quantity of something.," US, colloquial",,False,False,False,False
46376,smartish,Adverb,"rapidly; without dawdling 2012, Josephine Cox, Whistledown Woman The work's to be done smartish, for inside the hour we'll have Mr Drew's visitors on our necks.", colloquial,,False,False,False,False
46400,smartphone zombie,Noun,A distracted pedestrian who is only paying attention to their smartphone, colloquial,"I am extra careful while driving the car these days, these smartphone zombies can't be bothered to look up before crossing the street!",False,False,False,False
46420,smash,Noun,A traffic collision," Britain, colloquial",The driver and two passengers were badly injured in the smash.,False,False,False,False
46421,smash,Noun,Something very successful," colloquial, entertainment","This new show of mine is sure to be a smash. 2012, Tom Lamont, How Mumford Sons became the biggest band in the world (in The Daily Telegraph, 15 November 2012)[1] Soundcheck for the band, today, takes place at the Hollywood Bowl in Los Angeles. It is late afternoon and while the arena's 17,000 outdoor seats are still empty the four members of Mumford Sons prospering British folk band, in the middle of a long tour of Australia, the US and the UK, their newly released album Babel a smash on all fronts wander to centre stage.",False,False,False,False
46615,smell like a rose,Verb,"To be regarded as appealing, virtuous, or respectable; to be untainted or unharmed"," idiomatic, colloquial, simile","1953, ""Prison is quiet after hearing,"" Spokesman-Review, (Spokane, USA), 22 Nov., p. 22 (retrieved 4 Aug. 2009): ""I don't suppose anyone from the director down will come out of this deal smelling like a rose,"" the warden commented, ""but our only hope is that some good will result from the hearing."" 1990, Marilyn Cannaday, Bigger than Life: The Creator of Doc Savage, ISBN, p. 28: But compared to others, Dent came out of the Depression ""smelling like a rose."" He later boasted that he made $18,000 a year with his writing during the Depression. 2002, Christopher Palmeri, ""Can CalPERS Afford to Throw Stones?,"" BusinessWeek, 24 June (retrieved 4 Aug. 2009): The champion of corporate governance should smell like a rose. Instead, there's an unpleasant whiff of pork-barrel politics rising from the board.",False,False,False,False
46709,smexily,Adverb,sexily; in a sexy way," Internet, colloquial",,False,False,False,False
46901,smitten kitten,Noun,A person who is smitten with somebody., colloquial,,False,False,False,False
46973,smoke,Noun,A cigarette," colloquial, countable",Can I bum a smoke off you?; I need to go buy some smokes.,False,False,False,False
46974,smoke,Noun,Anything to smoke (e.g," colloquial, uncountable","cigarettes, marijuana, etc.) Hey, you got some smoke?",False,False,False,False
46975,smoke,Noun,"An instance of smoking a cigarette, cigar, etc.; the duration of this act"," colloquial, countable, never plural","1884, Mark Twain, The Adventures of Huckleberry Finn, Chapter VII: I lit a pipe and had a good long smoke, and went on watching. I'm going out for a smoke.",False,False,False,False
47250,smoko,Noun,"A cigarette break from work or military duty; a brief cessation of work to have a smoke, or (more generally) to take a small rest, snack etc"," colloquial, Australia, New Zealand and nautical","[from 19th c.] 1985, Peter Carey, Illywhacker, Faber and Faber 2003, p. 516: We saw the innards of a submarine, and afterwards, at smoke-oh, I entertained the men with my story of the bagman's battle with John Oliver O'Dowd. 2005, Lexie Simmons, Darrell Lewis, Kajirri, the Bush Missus, Central Queensland University Press, page 16, This area was the general meeting place for all the Aboriginal workers who had some time to spare. The house girls took their smoko or lunch there and were soon joined by everyone else whod stopped work after the smoko or lunchtime bell. 2007, Lewis Yerloburka OBrien, Mary-Ann Gale (transcriber), And the Clock Struck Thirteen: The Life and Thoughts of Kaurna Elder Uncle Lewis Yerloburka OBrien as told to Mary-Ann Gale, page 163, One day Ox-head came up to us during smoko to have a yarn and to help himself to some lollies another bloke, Seth, had bought. 2008, Ann Jones, Put the Billy On, Glass House Books, Australia, page 85, You chaps should have a camp this afternoon, Dad suggested as they finished their meal. You must be tired out. Theres a couple of stretchers upstairs along the verandah. Have a camp on those and well wake you for smoko, and the party dispersed until the bell was rung.",False,False,False,False
47689,smutmonger,Noun,"A purveyor of smut, a pornographer; a salacious gossip or publisher"," colloquial, derogatory","2016, Mark Hay, Datagasm, Aeon, 14 July: And on the other side of the enter key, they would almost invariably find forums collectively celebrating individuals secret desires, or enterprising smut-mongers catering directly to them.",False,False,False,False
48061,snap,Noun,A rivet: a scrapbooking embellishment., somewhat colloquial,,False,False,False,False
48072,snap,Noun,Something of no value, colloquial,not worth a snap,False,False,False,False
48155,snap up,Verb,"To buy quickly, usually because the item is a bargain or in short supply or something one has been searching for"," transitive, colloquial","When I saw the penny black missing from my collection in the shop window, I just went in and snapped it up.",False,False,False,False
48203,snapper,Noun,A string bean.," US, colloquial",,False,False,False,False
48393,snatch the pebble,Verb,"To fully grasp the meaning of a concept or developed a skill to a high degree of proficiency, often that rivals some specific expert."," colloquial, idiomatic",,False,False,False,False
48533,sneap,Verb,To put someone's nose out of joint; offend, colloquial,She was sneaped when she wasn't invited to his party.,False,False,False,False
48747,sniff,Noun,"A brief perception, or tiny amount"," countable, colloquial","2011 November 3, Chris Bevan, Rubin Kazan 1 - 0 Tottenham, in BBC Sport[1]:Tottenham did have a sniff of goal when Defoe's drilled cross just eluded his strike partner at the far post but their best effort came early in the second half when Ryan Fredericks cut in from the right before firing into the side netting.",False,False,False,False
49058,snob,Noun,A cobbler or shoemaker, colloquial,"[from 18th c.] 1929, Frederic Manning, The Middle Parts of Fortune, Vintage 2014, p. 57: The snobs were also kind to him, and gave him a pair of boots which they assured him were of a type and quality reserved entirely for officers []",False,False,False,False
49184,snoopy,Adjective,Given to snooping., colloquial,,False,False,False,False
49214,snoozer,Noun,"Something that is boring, uninteresting or unremarkable; something that would tend to inspire sleep", colloquial,"The program is usually pretty good, but last Wednesday's episode was a real snoozer.",False,False,False,False
49314,snot rag,Noun,A handkerchief., colloquial,,False,False,False,False
49411,snow,Verb,"To hoodwink someone, especially by presenting confusing information.", colloquial,,False,False,False,False
50117,snug as a bug in a rug,Adjective,Very cosy and comfortable," simile, colloquial","1846, Reynolds, George W.M., The Mysteries of London volume 2, London: George Vickers, page 389: ""Yes living here as snug as a bug in a rug,"" returned Tidkins, chuckling as if he considered the fact to be an excellent joke.",False,False,False,False
50144,snugglebug,Noun,One's sweetheart; a darling., colloquial,,False,False,False,False
50293,soaky,Adjective,Characterised by soaking; involving a soak, colloquial,"1999, Jeanne Rose, The Herbal Body Book (page 191) Now would be a good time to take a soaky bath, adding all that extra colloidal Oatmeal that you made, or you can eat the Oatmeal for breakfast with some honey: it's quite delicious.",False,False,False,False
50602,socdologer,Noun,A decisive argument," US, colloquial","1854, Julia Ward Howe, Passion-flowers, page 128:Where-unto shall I liken Theologus, Planning attacks and preparing socdologers? 1884, Liberty (Not the Daughter But the Mother of Order):Mr. J. K. Ingalls, in the introduction to his ""Social Wealth,"" deals a few socdologers to economic sophisms. 1894, American Economist - Volumes 13-14, page 232:There is one clause, however, which my friend, Screechorn, says is a ""socdologer."" 1956, The Emory University Quarterly - Volumes 12-13, page 50:That was a socdologer, but Billy was socdologer proof, and after a moment's pause, he responded with an emphasis none can command but those who communicate important and undeniable truths.",False,False,False,False
50603,socdologer,Noun,Someone or something large and powerful," US, colloquial, by extension","1870, Horace Elisha Scudder, The Riverside Magazine for Young People, page 148:Do not allow your mind to wander from your work, or the extra pull of a socdologer may send you off your pins, if you are standing on an uncertain foundation; and the fish unhook himself, when by attention he could have been successfully landed. 1895, Sir Herbert Maxwell, Post Meridiana: Afternoon Essays, page 334:Let me turn aside to dwell on the pleasant remembrance of the capture of a real socdologer. 1987, Harvard Library Bulletin - Volume 33, page 323:This was partly occasioned by the confounded, socdologer of a foreman; partly, by the blunders of the compositors, a choir of journeymen apprentices, as unlike our choice little group of Charley WIllard c c as Scotch snuff is unlike gold dust.",False,False,False,False
50632,social,Noun,Abbreviation of social security," Britain, colloquial, with definite article",Fred hated going down to the social to sign on.,False,False,False,False
50633,social,Noun,Abbreviation of social security number," US, colloquial",What's your social?,False,False,False,False
50827,socialism,Noun,"Any left-wing ideology, government regulations, or policies promoting a welfare state, nationalisation, etc"," US politics, colloquial","2017, Greg Hoey, Perth The Big Sleep: Other Essays, Lulu Press, Inc ISBN I really think most socialists and socialism is pure evil, as evil as the government socialism/handouts that many of our wealthy elites and big corporations, including our politicians seem to expect from the ordinary tax-payer.",False,False,False,False
51605,soft,Adjective,Foolish," Britain, colloquial","Burton He made soft fellows stark noddies, and such as were foolish quite mad.",False,False,False,False
53020,soloism,Noun,"The practice of performing solos, especially in music or airplane flying training.", colloquial,,False,False,False,False
