Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria
11557,nifuraldezone,Noun,A topical anti-infective drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
11559,nifurmerone,Noun,An antifungal drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
11560,nifuroquine,Noun,A topical antiinfective drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
11562,nifuroxime,Noun,A topical antiinfective drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
11564,nifursemizone,Noun,An antiprotozoal drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
11565,nifurtimox,Noun,A nitrofuran drug that is an antitrypanosomal agent,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12313,nilotinib,Noun,A particular drug used to treat cancer.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12385,nimesulide,Noun,A nonsteroidal anti-inflammatory drug with analgesic and antipyretic properties.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12386,nimetazepam,Noun,"A benzodiazepine drug with hypnotic, anxiolytic, sedative, and skeletal muscle relaxant properties, generally used to treat insomnia.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12416,nimustine,Noun,A particular drug designed for use in chemotherapy.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12576,ninhydrin,Noun,"The aromatic compound 2,2-dihydroxyindane-1,3-dione which is used as a reagent to detect amines",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
12632,nintedanib,Noun,A particular drug used as part of the treatment regimen for some types of non-small-cell lung cancer and for idiopathic pulmonary fibrosis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12668,niometacin,Noun,A nonsteroidal anti-inflammatory drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12802,niprofazone,Noun,A nonsteroidal anti-inflammatory drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12820,niraparib,Noun,"A drug being developed as a cancer treatment. 2015 October 28, Combinations of PARP Inhibitors with Temozolomide Drive PARP1 Trapping and Apoptosis in Ewings Sarcoma, in PLOS ONE[1], DOI:10.1371/journal.pone.0140988:The dose response for niraparib alone is highlighted in red.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12821,niridazole,Noun,A particular schistosomicide drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12850,nisoxetine,Noun,"A drug that inhibits the reuptake of norepinephrine (noradrenaline), originally researched as an antidepressant but not currently used in humans.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12877,nitarsone,Noun,An antiprotozoal drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12884,nitecapone,Noun,A drug that acts as a selective inhibitor of the enzyme catechol O-methyl transferase.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12921,nitisinone,Noun,A drug originally developed as a herbicide but now used to treat hereditary tyrosinemia type 1.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12945,nitracrine,Noun,An antitumour drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12946,nitramide,Noun,The compound NH2-NO2,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
12981,nitrazepam,Noun,"A benzodiazepine drug with sedative, anxiolytic, amnestic, anticonvulsant and skeletal muscle relaxant properties.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
12989,nitrene,Noun,"Any organic compound, the univalent nitrogen equivalent of a carbene, having general formula RN:",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13005,nitric oxide,Noun,the binary compound of nitrogen and oxygen NO; an unstable compound which rapidly oxidizes in the presence of air,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13010,nitride,Noun,A compound of nitrogen where nitrogen has an oxidation state of 3.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13037,nitrile imide,Noun,Any compound having the structure R-C+=N-N--R (or other resonance forms),organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13056,nitrimine,Noun,any compound of general formula R2C=NNO2,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13097,nitroaromatic,Noun,Such a compound,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13140,nitroclofene,Noun,An anthelminthic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
13143,nitroderivative,Noun,A derivative compound obtained by reaction with nitrogen.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13162,nitrofurantoin,Noun,"A nitrofuran drug, 1-(5-nitro-2-furfurylideneamino)hydantoin, used in the treatment on urinary tract infections such as cystitis.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
13174,nitrogen dioxide,Noun,"The binary compound NO, a brownish gas that is a poisonous air pollutant; it exists in equilibrium with dinitrogen tetroxide.",inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13188,nitrogen tribromide,Noun,"the binary compound of nitrogen and bromine, NBr3; a dark red explosive liquid",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13189,nitrogen trichloride,Noun,"the binary compound of nitrogen and chlorine, NCl3; an unstable explosive liquid",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13190,nitrogen trifluoride,Noun,"The binary compound of nitrogen and fluorine, NF3; a corrosive gas.",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13191,nitrogen triiodide,Noun,"The binary compound of nitrogen and iodine, NI3; a dark red explosive solid.",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13218,nitroglucose,Noun,"A compound derived from glucose by the action of nitric acid and sulfuric acid, given as an arterial stimulant.",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13220,nitroglycerine,Noun,"The compound glyceryl-tri-nitrate or 1,2,3 tri-nitrooxy propane; the ester of glycerol with nitric acid; prepared by the careful addition of a mixture of nitric and sulphuric acids to glycerol with constant stirring and cooling; it is a thick, pale yellow liquid, that is highly explosive on concussion or on exposure to sudden heat; it is used in medicine as a vasodilator, and as an explosive in the form of dynamite which is safe to handle.",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13250,nitrolic acid,Noun,any compound having the general formula RC(=NOH)NO2,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13275,nitronate,Noun,Any dipolar organic compound of general formula R2C=N+(OH)(O-),organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13347,nitrosamide,Noun,the unstable compound H2N-NO and any of its hydrocarbyl derivatives; the nitrosamines,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13367,nitrosimine,Noun,"any compound of general formula R2C=N-N=O, the N-nitroso imines",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13375,nitrosochloride,Noun,Any compound of general formula CCl-C(NO) formed by the action of nitrosyl chloride on an alkene,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13381,nitrosolic acid,Noun,any compound of general formula R-C(=NOH)NO,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13388,nitrosothiol,Noun,Any organic compound of general formula R-S=N=O,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13399,nitrosyl chloride,Noun,The compound NO-Cl,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
13444,nitroxinil,Noun,An anthelminthic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
13520,nizatidine,Noun,"A antihistamine drug that inhibits stomach acid production, commonly used to treat peptic ulcers.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
13521,nizofenone,Noun,A neuroprotective drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
13586,no-go pill,Noun,Any hypnotic drug taken to ensure adequate rest before military operations etc.,informal,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
13932,nocebo,Noun,"A substance which a patient experiences as harmful due to a previous negative perception, but which is in fact pharmacologically (medicinally) inactive. [from 1961] 1961 September, Walter P. Kennedy, The Nocebo Reaction, in Medical World, volume 95, London: Medical Practitioners' Union, ISSN 0025-7621, OCLC 714999966, PMID 13752532, page 203:It is somewhat surprising that little attention has been drawn to the existence of the contrary effect [to the placebo] which I may call the nocebo reaction. 2009 April 25, Stuart Blackman, Why health warnings can be bad, in Financial Times:In the case of the nocebo, it is negative expectations that become self-fulfilling prophecies. 2014 May 15, Jennifer Welsh, Researchers who Provided Key Evidence for Gluten Sensitivity have now Thoroughly Shown that It Doesnt Exist, in Business Insider[1], archived from the original on 2 July 2017:It seems to be a ""nocebo"" effect the self-diagnosed gluten sensitive patients expected to feel worse on the study diets, so they did.","pharmacology, also attributive",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
14004,noctilucine,Noun,"A nitrogenous substance in fireflies, glowworms and marine animals, supposedly responsible for their luminescence.",biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
14465,nolomirole,Noun,"The organic compound [6-(methylamino)-1-(2-methylpropanoyloxy)-5,6,7,8-tetrahydronaphthalen-2-yl] 2-methylpropanoate that is a dopamine receptor agonist",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
15324,non-steroidal,Noun,Non-steroidal anti-inflammatory drug.,"medicine, colloquial",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
15444,nonabine,Noun,A cannabinoid drug with strong antiemetic effects.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
15457,nonabrasive,Noun,A substance that is not abrasive.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
15487,nonacarbonate,Noun,Any compound containing nine carbonate groups in each molecule or unit cell,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
15540,nonacid,Noun,A substance that is not an acid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
15869,nonalkaloid,Noun,Any substance that is not an alkaloid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
15878,nonallergen,Noun,Any substance that is not an allergen.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
15943,nonamphetamine,Noun,Any drug other than an amphetamine.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
15964,nonanalgesic,Noun,A drug that is not an analgesic.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
15994,nonanesthetic,Noun,A drug without anesthetic effects.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
16055,nonantibiotic,Noun,A substance that is not an antibiotic.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
16179,nonaromatic,Noun,A compound that is not an aromatic compound.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
16283,nonatitanate,Noun,Any compound that has nine titanate anions,inorganic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
16423,nonbarbiturate,Noun,A substance that is not a barbiturate.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
16479,nonbenzodiazepine,Noun,"A drug that is not a benzodiazepine: specifically, an imidazopyridine, pyrazolopyrimidine or cyclopyrrolone, which have similar effects.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
16515,nonbinder,Noun,"A substance that is not a binder. 2015 June 17, Kristina Blazanovic et al., Structure-based redesign of lysostaphin yields potent antistaphylococcal enzymes that evade immune cell surveillance, in Molecular Therapy. Methods Clinical Development[1], volume 2, DOI:10.1038/mtm.2015.21:Peptide affinities for MHC II proteins were categorized as either strong (IC 50 0.1 mol/l), moderate (0.1 mol/l IC 50 1 mol/l), weak (1 mol/l IC 50 10 mol/l), or nonbinders (IC 50 10 mol/l).",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
16529,nonbiodegradable,Noun,"Any substance that is not biodegradable. 2009 March 3, Its Not Easy Being Clean, in New York Times[1]:But those monstrous nonbiodegradables are killing me, and not softly either.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
16870,noncarcinogen,Noun,A substance that is not a carcinogen.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
16905,noncarotenoid,Noun,Any substance that is not a carotenoid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
17071,nonchemical,Noun,A substance that is not a chemical.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
17381,noncombustible,Noun,Any substance that is not combustible.,mostly plural,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
17776,noncontaminant,Noun,A substance that is not a contaminant.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
18811,nondrug,Noun,Any substance that is not a drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
18967,nonelectrolyte,Noun,"A substance that does not dissociate into ions when in solution, and therefore is a poor conductor of electricity when in solution.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
19239,nonester,Noun,A substance that is not an ester.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
19728,nonflammable,Noun,Any nonflammable substance.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
19734,nonflavonoid,Noun,"A substance that is not a flavonoid. 2015 July 23, Bruno Amato et al., Aterofisiol in carotid plaque evolution, in Drug Design, Development and Therapy[1], volume 9, DOI:10.2147/DDDT.S87609:Resveratrol (3,5,4-trihydroxy- trans -stilbene) is a nonflavonoid polyphenolic compound belonging to the stilbene group able.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
19762,nonfluid,Noun,A substance that is not a fluid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
19983,nongas,Noun,A substance that is not a gas.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
20092,nonglucocorticoid,Noun,A substance that is not a glucocorticoid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
20109,nonglycopeptide,Noun,Any substance that is not a glycopeptide,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
20111,nonglycoside,Noun,Any compound that is not a glycoside (but especially a glycone),organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
20252,nonhalogen,Noun,A substance that is not a halogen.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
20321,nonherbicide,Noun,Any substance that is not a herbicide.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
20803,noninhibitor,Noun,"A substance that is not an inhibitor. 2016 February 5, Discovery of Novel Hepatitis C Virus NS5B Polymerase Inhibitors by Combining Random Forest, Multiple e-Pharmacophore Modeling and Docking, in PLOS ONE[1], DOI:10.1371/journal.pone.0148181:The randomForest package in R was employed to construct random forest models for classification of HCV NS5B polymerase inhibitors and noninhibitors.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
20960,nonintoxicant,Noun,A substance that is not an intoxicant.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
21027,nonirritant,Noun,A substance that is not an irritant.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
21220,nonlantibiotic,Noun,Any drug that is not a lantibiotic,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
21374,nonlipid,Noun,A substance that is not a lipid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
21383,nonliquid,Noun,A substance that is not a liquid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
21835,nonmineral,Noun,Any substance that is not a mineral.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
22072,nonnarcotic,Noun,A drug that is not a narcotic.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
22334,nonopioid,Noun,Any drug that is not an opioid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
22508,nonparaffin,Noun,A substance that is not a paraffin.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
22786,nonpesticide,Noun,Any substance that is not a pesticide.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
22833,nonphosphate,Noun,A substance that is not a phosphate.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
22925,nonplacebo,Noun,A drug that is not a placebo.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
23048,nonpollutant,Noun,Any substance that is not a pollutant.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
23078,nonpolysaccharide,Noun,A substance that is not a polysaccharide.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
23369,nonproprietary,Noun,A drug that is not proprietary.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
24016,nonresin,Noun,A substance that is not resin.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
24433,nonsedative,Noun,A drug that is not a sedative.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
24828,nonsolid,Noun,A substance that is not a solid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
25006,nonstarch,Noun,A substance that is not a starch.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
25028,nonstatin,Noun,"Any drug that is not a statin. 2015 July 27, Gina Kolata, Praluent Looks Cheap to Those With Extreme Cholesterol, in New York Times[1]:It is 25 to 55 percent, not 15 to 20 percent, which is the amount for nonstatin cholesterol drugs.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25067,nonsteroid,Noun,A substance that is not a steroid.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
25069,nonsteroidal,Noun,Any drug not containing steroids.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25070,nonsteroidal anti-inflammatory drug,Noun,"Any anti-inflammatory drug, such as aspirin or ibuprofen, that does not contain steroids.",pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
25087,nonstimulant,Noun,"Any substance that is not a stimulant. 2009 May 14, Malena Harbers, Toronto Star[1]:A starch blocker is a nonstimulant, 100 per cent natural nutritional supplement derived from the white kidney bean.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
25211,nonsubstance,Noun,That which is not a substance.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
25240,nonsugar,Noun,A substance that is not a sugar.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
25628,nonthienopyridine,Noun,Any antiplatelet drug that is not a thienopyridine,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26241,nonvitamin,Noun,A substance that is not a vitamin.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
26640,nootropic,Noun,Any substance purported to increase or enhance cognitive abilities.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
26641,nootropic,Noun,"A drug that enhances learning and memory and lacks the usual pharmacology of other psychotropic drugs (e.g. sedation, motor stimulation) and possesses very few side effects and extremely low toxicity.",pharmacology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26690,noraporphine,Noun,Any compound formally derived from an aporphine by the addition of a methylene group,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
26718,norcarotenoid,Noun,Any compound formally derived from a carotenoid by removal of a group,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
26730,nordazepam,Noun,"A benzodiazepine drug, related to diazepam used primarily to treat anxiety",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26733,nordiazepam,Noun,The drug nordazepam.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26744,norditerpenoid,Noun,Any compound formally derived from a diterpenoid by removal of a methylene group,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
26755,norephedrine,Noun,The drug phenylpropanolamine.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26767,norfenfluramine,Noun,"3-trifluoromethylamphetamine, an amphetamine drug which behaves as a serotonin and norepinephrine releasing agent and potent 5-HT2A, 5-HT2B, and 5-HT2C agonist.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
26800,norisoprenoid,Noun,Any compound formally derived from an isoprenoid by loss of a methylene group; many of them are congeners in wine,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
26815,norlignane,Noun,Any compound derived from a lignane by removing carbon atoms from a ring or sidechain,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
27239,norsesquiterpenoid,Noun,Any compound formally derived from a sesquiterpenoid by removal of a methylene group.,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
27245,norsteroid,Noun,Any compound derived from a named steroid by removing elements of a side chain or ring,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
27252,nortetrazepam,Noun,A benzodiazepine drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
27513,nortriterpenoid,Noun,Any compound formally derived from a triterpenoid by removal of a methylene group,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
28954,noxiptiline,Noun,An antidepressant drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
29402,nucleophile,Noun,"A compound or functional group that is attractive to centres of positive charge, and donates electrons, especially donating an electron pair to an electrophile to form a bond.",chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
29614,nufenoxole,Noun,An antidiarrheal drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
30521,nusinersen,Noun,An investigational drug for the treatment of spinal muscular atrophy.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
30881,nuvenzepine,Noun,An antimuscarinic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
31118,nystatin,Noun,An antifungal drug used especially against Candida,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
1502,Lewis acid,Noun,Any electrophylic compound that can accept a pair of electrons and form a coordinate covalent bond.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
1504,Lewis base,Noun,Any nucleophylic compound that can donate a pair of electrons and form a coordinate covalent bond.,chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
49,vabicaserin,Noun,An antipsychotic and anorectic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
134,vaccine,Noun,"A substance given to stimulate the body's production of antibodies and provide immunity against a disease without causing the disease itself in the treatment, prepared from the agent that causes the disease, or a synthetic substitute.",immunology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,substance,substance
368,vadocaine,Noun,An anesthetic drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
717,valconazole,Noun,An antifungal drug.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
718,valdecoxib,Noun,"A nonsteroidal anti-inflammatory drug formerly used to treat osteoarthritis, rheumatoid arthritis, and menstrual pain.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
777,valepotriate,Noun,"An organic compound found in Valeriana and catnip, believed to have sedative properties.",organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,compound,compound
921,valium,Noun,The drug diazepam.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
1004,valnoctamide,Noun,A sedative-hypnotic drug related to valpromide.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,True,False,False,False,False,drug,drug
