Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term
74485,crude-oil,Noun,attributive form of crude oil,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,crude oil
74599,cruise-control,Noun,attributive form of cruise control cruise-control button,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,cruise control cruise-control button
78805,currency-code,Noun,attributive form of currency code currency-code table,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,currency code currency-code table
78825,current-account,Noun,attributive form of current account,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,current account
78826,current-events,Noun,attributive form of current events A current-events column in the student paper.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,current events a current-events column in the student paper.
79058,curtain-call,Noun,attributive form of curtain call a curtain-call smile,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,curtain call a curtain-call smile
81612,cyclical-unemployment,Noun,attributive form of cyclical unemployment,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,cyclical unemployment
851,kangaroo-bar,Noun,attributive form of kangaroo bar,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,kangaroo bar
852,kangaroo-piss,Noun,attributive form of kangaroo piss kangaroo-piss flavour,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,kangaroo piss kangaroo-piss flavour
6946,kiwi-fruit,Noun,attributive form of kiwi fruit A kiwi-fruit texture,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,kiwi fruit a kiwi-fruit texture
7450,knee-pad,Noun,attributive form of knee pad,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,knee pad
7945,knob-jockey,Noun,attributive form of knob jockey,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,knob jockey
8028,knock-about,Noun,attributive form of knock about knock-about participant,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,knock about knock-about participant
8037,knock-knock,Noun,attributive form of knock knock knock-knock joke,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,knock knock knock-knock joke
988,saddle-point,Noun,attributive form of saddle point saddle-point strategy,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,saddle point saddle-point strategy
1418,safety-valve,Noun,attributive form of safety valve,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,safety valve
3891,sand-art,Noun,attributive form of sand art sand-art project,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sand art sand-art project
9788,school-band,Noun,attributive form of school band school-band member,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,school band school-band member
14359,sea-cow,Noun,attributive form of sea cow sea-cow look,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sea cow sea-cow look
14385,sea-lion,Noun,attributive form of sea lion sea-lion look,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sea lion sea-lion look
14412,sea-urchin,Noun,attributive form of sea urchin sea-urchin look,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sea urchin sea-urchin look
15957,second-sheet,Noun,attributive form of second sheet,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,second sheet
16237,secondhand-smoke,Noun,attributive form of secondhand smoke secondhand-smoke inhalation,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,secondhand smoke secondhand-smoke inhalation
25288,sewing-machine,Noun,attributive form of sewing machine with sewing-machine precision,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sewing machine with sewing-machine precision
25325,sex-life,Noun,attributive form of sex life That sex-life update was TMI!,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sex life that sex-life update was tmi!
25824,sexual-intercourse,Noun,attributive form of sexual intercourse sexual-intercourse manual,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sexual intercourse sexual-intercourse manual
28528,sheet-erosion,Noun,attributive form of sheet erosion,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sheet erosion
28532,sheet-piling,Noun,attributive form of sheet piling,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sheet piling
31058,shoe-polish,Noun,attributive form of shoe polish The oatmeal had a shoe-polish consistency.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,shoe polish the oatmeal had a shoe-polish consistency.
31484,shooting-spree,Noun,attributive form of shooting spree shooting-spree victim,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,shooting spree shooting-spree victim
31717,shopping-cart,Noun,attributive form of shopping cart shopping-cart rattle,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,shopping cart shopping-cart rattle
31983,short-sword,Noun,attributive form of short sword,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,short sword
37535,simple-past,Noun,attributive form of simple past,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,simple past
37536,simple-present,Noun,attributive form of simple present,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,simple present
39866,size-zero,Noun,attributive form of size zero size-zero dress,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,size zero size-zero dress
40129,skating-rink,Noun,attributive form of skating rink The skating-rink episode ruined our friendship.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,skating rink the skating-rink episode ruined our friendship.
40724,skid-lid,Noun,attributive form of skid lid skid-lid wearer,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,skid lid skid-lid wearer
40937,skim-milk,Noun,attributive form of skim milk skim-milk muffins,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,skim milk skim-milk muffins
40966,skimmed-milk,Noun,attributive form of skimmed milk skimmed-milk muffins,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,skimmed milk skimmed-milk muffins
41064,skin-magazine,Noun,"attributive form of skin magazine She had a superficial, skin-magazine beauty.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"skin magazine she had a superficial, skin-magazine beauty."
43340,sleep-debt,Noun,attributive form of sleep debt sleep-debt ramifications,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sleep debt sleep-debt ramifications
45968,small-fry,Noun,attributive form of small fry His small-fry status annoyed him to no end: he wanted to be a bigwig.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,small fry his small-fry status annoyed him to no end: he wanted to be a bigwig.
47222,smoking-gun,Noun,attributive form of smoking gun smoking-gun evidence,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,smoking gun smoking-gun evidence
48220,snapping-turtle,Noun,attributive form of snapping turtle,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,snapping turtle
49207,snooze-button,Noun,attributive form of snooze button a snooze-button push,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,snooze button a snooze-button push
49425,snow-leopard,Noun,attributive form of snow leopard It has a snow-leopard look.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,snow leopard it has a snow-leopard look.
50311,soap-opera,Noun,attributive form of soap opera a soap-opera fanzine,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,soap opera a soap-opera fanzine
50572,soccer-ball,Noun,attributive form of soccer ball soccer-ball motley,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,soccer ball soccer-ball motley
50641,social-psychology,Noun,attributive form of social psychology social-psychology expert,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,social psychology social-psychology expert
50642,social-science,Noun,attributive form of social science social-science subjects,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,social science social-science subjects
51627,soft-key,Noun,attributive form of soft key,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,soft key
52239,solar-system,Noun,attributive form of solar system,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,solar system
52501,sole-trader,Noun,attributive form of sole trader,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sole trader
54696,sore-loser,Noun,attributive form of sore loser,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sore loser
54698,sore-winner,Noun,attributive form of sore winner,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sore winner
55276,sound-card,Noun,attributive form of sound card,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sound card
55493,soup-kitchen,Noun,attributive form of soup kitchen soup-kitchen pauperdom,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,soup kitchen soup-kitchen pauperdom
55777,south-pole,Noun,attributive form of south pole south-pole Martians,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,south pole south-pole martians
56283,space-age,Noun,attributive form of space age,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,space age
56297,space-station,Noun,attributive form of space station,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,space station
56301,space-travel,Noun,attributive form of space travel a space-travel expert,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,space travel a space-travel expert
62189,spitting-cobra,Noun,attributive form of spitting cobra He's got a spitting-cobra look about him.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,spitting cobra he's got a spitting-cobra look about him.
64588,spray-can,Noun,attributive form of spray can spray-can whipped cream,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,spray can spray-can whipped cream
64888,spring-roll,Noun,attributive form of spring roll,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,spring roll
66094,square-root,Noun,attributive form of square root a,,"1992, Frederick Mosteller, ""Writing about Numbers"", in, 1992, John C. Bailar III and Frederick Mosteller, editors, Medical Uses of Statistics, second edition, page 388[1]: In a+b, the horizontal bar or vinculum is actually a parenthesis that groups a+b. Without it, a+b might mean b+a or it might mean a+b. Nevertheless, the square-root sign without the vinculum is often used [] .",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,square root a
70247,station-wagon,Noun,attributive form of station wagon station-wagon driver,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,station wagon station-wagon driver
70515,statutory-rape,Noun,"attributive form of statutory rape The statutory-rape case is doomed to failure, as the alleged victim was 26 at the time of the act.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"statutory rape the statutory-rape case is doomed to failure, as the alleged victim was 26 at the time of the act."
71018,steam-engine,Noun,attributive form of steam engine,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,steam engine
71845,stem-cell,Noun,attributive form of stem cell stem-cell research,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,stem cell stem-cell research
74363,stink-bomb,Noun,attributive form of stink bomb stink-bomb thrower,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,stink bomb stink-bomb thrower
75324,stomach-flu,Noun,attributive form of stomach flu stomach-flu runs,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,stomach flu stomach-flu runs
75547,stone-fruit,Noun,"attributive form of stone fruit It had a stone-fruit taste to it: it tasted something like a nectarine, actually.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"stone fruit it had a stone-fruit taste to it: it tasted something like a nectarine, actually."
76366,storm-cloud,Noun,attributive form of storm cloud,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,storm cloud
78088,street-hockey,Noun,attributive form of street hockey,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,street hockey
79799,strong-language,Noun,attributive form of strong language,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,strong language
83696,subject-clause,Noun,attributive form of subject clause,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,subject clause
84750,subordinate-clause,Noun,attributive form of subordinate clause,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,subordinate clause
87779,sugar-water,Noun,attributive form of sugar water sugar-water sweetness,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,sugar water sugar-water sweetness
89571,summer-camp,Noun,attributive form of summer camp summer-camp romance,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,summer camp summer-camp romance
99704,symphony-orchestra,Noun,attributive form of symphony orchestra The quartet bowed to its audience of two with symphony-orchestra formality and gradeur.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,symphony orchestra the quartet bowed to its audience of two with symphony-orchestra formality and gradeur.
2562,false-friend,Noun,attributive form of false friend The false-friend status of the phrase was lost on him.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,false friend the false-friend status of the phrase was lost on him.
3009,family-size,Noun,attributive form of family size family-size shampoo,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,family size family-size shampoo
3177,fan-belt,Noun,attributive form of fan belt fan-belt failure,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,fan belt fan-belt failure
3353,fancy-dress,Noun,"attributive form of fancy dress What are you wearing to the fancy-dress ball? 1934, P",,"G. Wodehouse, Right Ho, Jeeves:And yet here he was, if one could credit one's senses, about to take part in a fancy-dress ball, a form of entertainment notoriously a testing experience for the toughest. And he was attending that fancy-dress ball, mark you--not, like every other well-bred Englishman, as a Pierrot, but as Mephistopheles--this involving, as I need scarcely stress, not only scarlet tights but a pretty frightful false beard.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"fancy dress what are you wearing to the fancy-dress ball? 1934, p"
4727,fashion-contest,Noun,attributive form of fashion contest,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,fashion contest
6134,feast-day,Noun,attributive form of feast day feast-day celebration,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,feast day feast-day celebration
6743,feed-drive,Noun,attributive form of feed drive feed-drive inventor,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,feed drive feed-drive inventor
10527,field-hockey,Noun,attributive form of field hockey,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,field hockey
10533,field-trip,Noun,attributive form of field trip field-trip permission slip,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,field trip field-trip permission slip
11282,figure-of-speech,Noun,attributive form of figure of speech figure-of-speech use,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,figure of speech figure-of-speech use
11699,filing-cabinet,Noun,attributive form of filing cabinet filing-cabinet construction,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,filing cabinet filing-cabinet construction
12434,financial-market,Noun,attributive form of financial market,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,financial market
13353,fire-engine,Noun,attributive form of fire engine fire-engine red,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,fire engine fire-engine red
14231,first-class,Noun,attributive form of first class,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,first class
14256,first-floor,Noun,attributive form of first floor first-floor apartment,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,first floor first-floor apartment
14266,first-mover,Noun,attributive form of first mover,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,first mover
14267,first-name,Noun,attributive form of first name,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,first name
14663,fish-finger,Noun,attributive form of fish finger fish-finger taste,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,fish finger fish-finger taste
15547,five-past,Noun,attributive form of five past His five-past bathroom break,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,five past his five-past bathroom break
15568,five-to,Noun,attributive form of five to His five-to bathroom break,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,five to his five-to bathroom break
16629,flannel-cake,Noun,attributive form of flannel cake,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,flannel cake
19612,floor-exercise,Noun,attributive form of floor exercise,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,floor exercise
19616,floor-plan,Noun,attributive form of floor plan,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,floor plan
25508,foreign-debt,Noun,attributive form of foreign debt foreign debt crisis,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,foreign debt foreign debt crisis
30585,free-speech,Noun,attributive form of free speech free-speech advocate,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,free speech free-speech advocate
31403,french-fry,Noun,attributive form of french fry,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,french fry
31898,fried-egg,Noun,attributive form of fried egg fried-egg sandwich,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,fried egg fried-egg sandwich
32884,front-load,Noun,Attributive form of front load,,"This is a front-load fund, with 4.5% coming off the top.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,front load
32892,front-organization,Noun,"attributive form of front organization If we're going to hide effectively, we've got to get rid of this front-organization mentality.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,"front organization if we're going to hide effectively, we've got to get rid of this front-organization mentality."
33682,fruit-tree,Noun,attributive form of fruit tree,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,True,fruit tree
