Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term
10174,sci,Noun,"Abbreviation of science, sciences.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"science, sciences."
10179,sci.,Noun,Abbreviation of science.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,science.
10393,scil.,Adverb,Abbreviation of scilicet.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,scilicet.
11840,scr.,Noun,Abbreviation of scruple (unit of measure).,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,scruple (unit of measure).
13079,script,Noun,An abbreviation for a prescription.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,a prescription.
14336,se.,Noun,Abbreviation of southeast.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,southeast.
14337,se.,Adjective,Abbreviation of southeastern.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,southeastern.
15759,sec'y,Noun,Abbreviation of secretary.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,secretary.
15760,sec.,Noun,Abbreviation of section., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,section.
15761,sec.,Noun,Abbreviation of second.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,second.
15762,sec.,Noun,Abbreviation of secretary.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,secretary.
15820,sech,Noun,Abbreviation of hyperbolic secant., mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,hyperbolic secant.
16441,secs.,Noun,Abbreviation of sections., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sections.
19468,sem,Noun,Abbreviation of seminary.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,seminary.
19469,sem,Noun,Abbreviation of semester.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,semester.
19470,sem,Noun,Abbreviation of semicolon.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,semicolon.
22068,sent.,Noun,Abbreviation of sentencing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sentencing.
22069,sent.,Noun,Abbreviation of sentence.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sentence.
22070,sent.,Verb,Abbreviation of sentenced.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sentenced.
22724,seq,Noun,Abbreviation of sequence.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sequence.
22725,seq,Noun,Abbreviation of sequitur.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sequitur.
22726,seq.,Noun,Abbreviation of sequel.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sequel.
22902,ser.,Noun,Abbreviation of serial., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,serial.
22903,ser.,Noun,Abbreviation of series., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,series.
23854,serv,Noun,Abbreviation of service.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,service.
23855,serv,Noun,Abbreviation of serving,,serv. size: 1 bottle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,serving
25380,sex ed,Noun,Abbreviation of sex education.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sex education.
25627,sexp,Noun,Abbreviation of symbolic expression, computing,"1992, Michael A Schoonover, John S Bowie, William Robert Arnold, GNU Emacs: UNIX text editing and programming The fact that lists and sexps can contain nested lists and sexps is important... 2005, Peter Seibel, Practical Common Lisp [] HTML and CSS generation from sexps []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,symbolic expression
26004,sfx,Noun,Abbreviation of suffix.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,suffix.
26005,sfz.,Adverb,Abbreviation of sforzando., music,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sforzando.
26006,sg,Adjective,Abbreviation of singular.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,singular.
26007,sg.,Adjective,Abbreviation of singular., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,singular.
26008,sgACC,Noun,Abbreviation of subgenual anterior cingulate cortex.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subgenual anterior cingulate cortex.
26010,sgd.,Verb,Abbreviation of signed,,(at the bottom of a transcribed letter) - Sgd. John Smith,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,signed
27983,shd,Verb,Abbreviation of should," Internet, text messaging",U shd cum2my party,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,should
33658,shrthnd,Noun,Abbreviation of shorthand.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,shorthand.
35624,sig. fig.,Noun,Abbreviation of significant figure,,"2006, Glossary For Mathematics Form 4 5, Utusan Publications (ISBN), page 100 6.003 = 6 000 (correct to 3 sig. fig.) 2005, Sue Bright, Catherine Roe, Maths Connect: 3R, Heinemann (ISBN), page 95 Find the percentage increase in distance thrown from 1900 to 2000 for the gold, silver and bronze medal winners to 2 sig. fig.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,significant figure
37975,sing.,Adjective,Abbreviation of singular., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,singular.
37976,sing.,Adjective,Abbreviation of singulorum," medicine, in prescriptions",[1],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,singulorum
38133,single-lens reflex,Noun,Abbreviation of single-lens reflex camera., photography,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,single-lens reflex camera.
39487,sits vac,Noun,Abbreviation of situations vacant: advertisements for job vacancies,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,situations vacant: advertisements for job vacancies
39961,sk.,Noun,Abbreviation of synklepton.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,synklepton.
40049,skate,Noun,Abbreviation of ice skate.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,ice skate.
40050,skate,Noun,Abbreviation of roller skate.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,roller skate.
42146,sl st,Verb,Abbreviation of slip stitch, knitting,"2011, Kristi Porter, Knitting Patterns For Dummies (page 41) On RS, slip 1 stitch, knit 2 sl st purlwise (to create float) []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,slip stitch
44722,slo-mo,Noun,Abbreviation of slow motion.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,slow motion.
47714,sn,Noun,Abbreviation of screenname., Internet,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,screenname.
50558,soc.,Noun,Abbreviation of society,,Mon. Not. R. Astron. Soc.Monthly Notices of the Royal Astronomical Society ISO 4 abbreviated title,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,society
50559,soc.,Adjective,Abbreviation of social.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,social.
52993,soln,Noun,Abbreviation of solution.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,solution.
56263,sp,Noun,Abbreviation of spelling,,"(often used when correcting or questioning one's own spelling) 1993, ""Keith Lau"", More help needed! Spacecuts, etc ... (on newsgroup comp.graphics) Does this mean that I would have to use Z-buffering, or tessellate (sp?) the resultant (possibly nonconvex) polygon into triangles and draw them in Z-order? 2003, ""Maggie"", I am back again... (on newsgroup alt.penpals.rejects) It's all that Britney Spears' fault and that other trashy looking singer, Christina Aguilera sp??? geezzzzzz.. they look like hookers!!!!!!",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,spelling
56264,sp,Noun,Abbreviation of spur,,(in highway designations and signage),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,spur
56265,sp,Noun,Abbreviation of special,,(Can we add an example for this sense?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,special
56266,sp,Verb,Abbreviation of spell out., proofreading,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,spell out.
56267,sp. gr.,Noun,Abbreviation of specific gravity.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,specific gravity.
57857,spd,Noun,Abbreviation of speed.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,speed.
58127,spec.,Noun,Abbreviation of species.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,species.
58128,spec.,Adjective,Abbreviation of special., in bibliographies,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,special.
58362,specif,Adverb,Abbreviation of specifically.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,specifically.
58363,specif.,Adverb,Abbreviation of specifically.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,specifically.
62248,spk,Verb,Abbreviation of speak, text messaging,"2009 November 14, markakk, Re: I'm thinking of leaving..., in npsupport.net, Usenet[1]:If i dont spk to you again i wish you the best in recovery and its nice to have spoken to you:).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,speak
62672,splinker,Noun,Abbreviation of sequencing primer linker., genetics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sequencing primer linker.
65787,sq,Adjective,Abbreviation of square in units of measure.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,square in units of measure.
65788,sq yd,Noun,"Abbreviation of square yard, a unit of area.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"square yard, a unit of area."
65789,sqft,Noun,Abbreviation of square feet.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,square feet.
65790,sqm,Noun,Abbreviation of square metre.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,square metre.
65792,sqn,Noun,Abbreviation of squadron.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,squadron.
65793,sqns,Noun,Abbreviation of squadrons.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,squadrons.
65794,sqr,Noun,Abbreviation of square root.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,square root.
65795,sqr,Noun,Abbreviation of square.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,square.
65797,sqrt,Noun,Abbreviation of square root.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,square root.
67143,src,Noun,Abbreviation of source.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,source.
67150,srs,Adjective,Abbreviation of serious.," text messaging, chatting",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,serious.
67157,ss.,Adverb,"Abbreviation of scilicet (namely, to wit, particularly), indicating that a legal document was executed in the designated place within that jurisdiction for such an act.", law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"scilicet (namely, to wit, particularly), indicating that a legal document was executed in the designated place within that jurisdiction for such an act."
67180,st,Noun,Abbreviation of street,,(Usually as st. Also as st. Sometimes capitalized.),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,street
67181,st,Noun,Abbreviation of Saint,,(Always capitalized.),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,saint
67182,st,Noun,Abbreviation of state.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,state.
67183,st,Noun,Abbreviation of stone,,"(Unit of measuring weight, not capitalized.)",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,stone
67184,st,Noun,Abbreviation of store,,(As in a shopping center.),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,store
67185,st,Noun,Abbreviation of stitch, knitting,"1998, Kristin Nicholas, Knitting the New Classics (page 63) insert right-hand needle bet 2 sts just knitted 2009, Sally Muir, Joanna Osborne, Diana Miller, Pet Projects: The Animal Knits Bible (page 71) Knit 1 row. Dec 1 st at each end of next row and at each end of every foll alt row until 2 sts rem. 2011, Barb Brown, Knitting Knee-Highs: Sock Styles from Classic to Contemporary (page 55) Change to larger needles and knit 1 rnd in CC, inc 3 (4, 5) sts evenly []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,stitch
67186,st st,Noun,Abbreviation of stocking stitch., knitting,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,stocking stitch.
67187,st st,Noun,Abbreviation of stockinette stitch., knitting,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,stockinette stitch.
67188,sta,Noun,Abbreviation of station.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,station.
69920,stat,Noun,Abbreviation of statistics., especially in plural,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,statistics.
69922,stat dec,Noun,Abbreviation of statutory declaration.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,statutory declaration.
74813,stn,Noun,Abbreviation of station.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,station.
76092,stopmo,Noun,Abbreviation of stop motion.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,stop motion.
76774,str,Noun,Abbreviation of string(s), music,str.-quartet,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,string(s)
76775,str,Noun,Abbreviation of steamer, historical,A vessel propelled by steam.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,steamer
76776,str,Noun,Abbreviation of string, programming,(sequence of text characters),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,string
76777,str,Noun,Abbreviation of strain., microbiology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,strain.
76778,str,Noun,Abbreviation of strength.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,strength.
76779,str,Noun,"Abbreviation of stremma(ta), a Greek unit of land area now equivalent to the decare (1000m).", uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"stremma(ta), a greek unit of land area now equivalent to the decare (1000m)."
76780,str,Adjective,Abbreviation of strong,,str-emergent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,strong
76781,str,Adjective,Abbreviation of strict.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,strict.
76782,str,Adjective,Abbreviation of straight.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,straight.
76783,str,Adverb,Abbreviation of strongly.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,strongly.
76784,str,Adverb,Abbreviation of strictly.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,strictly.
78349,strep,Noun,Abbreviation of strep throat., pathology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,strep throat.
78350,strep,Noun,Abbreviation of streptococcus.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,streptococcus.
80323,sts.,Adverb,Abbreviation of sometimes,,"1940, Henry George Liddell Robert Scott Henry Stuart Jones, A Greek-English Lexicon. Seventh Edition. Revised and augmented throughout by Sir Henry Stuart Jones with the assistance of Roderick McKenzie (LSJ), Oxford, Clarendon Press, New York: V. General List of Abbreviations [...] sts. = sometimes [...] The pl. is sts. used in addressing one person [...] 2001, Matthew S. DeMoss, Pocket Dictionary for the Study of New Testament Greek, InterVarsity Press, p.131 137 (Abbreviations, Expressions Sigla): The following list provides some of the more common abbreviations [...] sts. sometimes 2003, LeaAnn A. Osburn, Horace Fully Parsed, page 127: To call upon, invoke a person or thing as witness: testatus sts. pass., as collat. testo, is sts. found. 2004, Arthur Anthony Macdonell, A Practical Sanskrit Dictionary (First Indian Edition), Delhi, p.202: [...] the pl. is sts. used in token of greater respect [...] 2014, B. H. McLean, Hellenistic and Biblical Greek, page 156: is sts. used with the sense of (cf. Gal 2:16).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sometimes
81678,sub-para.,Noun,Abbreviation of sub-paragraph., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sub-paragraph.
81708,sub.,Verb,Abbreviation of substitute.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,substitute.
81709,sub.,Verb,Abbreviation of subaudi.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subaudi.
81945,subarcmin,Adjective,Abbreviation of subarcminute.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subarcminute.
82857,subdiv.,Noun,Abbreviation of subdivision, law,(referring to a publication),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subdivision
82884,subdivs.,Noun,Abbreviation of subdivisions., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subdivisions.
83673,subj,Noun,Abbreviation of subject.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subject.
83674,subj,Noun,Abbreviation of subjunctive.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subjunctive.
84086,subling,Adjective,Abbreviation of sublingual., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,sublingual.
84472,submm,Adjective,Abbreviation of submillimeter.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,submillimeter.
84840,subpara.,Noun,Abbreviation of subparagraph., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subparagraph.
85127,subpt.,Noun,Abbreviation of subpart., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subpart.
85340,subsat,Noun,Abbreviation of subsatellite.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subsatellite.
85427,subsec.,Noun,Abbreviation of subsection., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subsection.
85434,subsecs.,Noun,Abbreviation of subsections., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subsections.
85776,subst.,Noun,Abbreviation of substantive, lexicography and grammar,"1879, Charlton Thomas Lewis and Charles Short, A Latin Dictionary, Oxford at the Clarendon Press, infernus BB.4.a: B. Substt. // 1. infernum, i, n., the depths of the earth: ex inferno audiri, Jul. Obseq. 105 al. // 2. infernus, i, m., hell (eccl. Lat.), Ambros. in Psa. 48, 22, 24; Vulg. Job, 17, 13; id. Psa. 9, 18. // 3. inferni, rum, m., the shades below: Theseus infernis, superis testatur Achilles, Prop. 2, 1, 37; 2, 28, 49. // 4. inferna, rum, n. // a. The lower parts of the body, the abdomen, Plin. 25, 5, 21, 51.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,substantive
90457,sup.,Adjective,Abbreviation of superior.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,superior.
90458,sup.,Adjective,Abbreviation of superlative., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,superlative.
90505,superWIMP,Noun,Abbreviation of super weakly interacting massive particle.," astronomy, physics",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,super weakly interacting massive particle.
90546,super spiral,Noun,Abbreviation of superluminous spiral galaxy., astronomy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,superluminous spiral galaxy.
93789,supp.,Noun,Abbreviation of supplement., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,supplement.
94708,supt.,Noun,Abbreviation of superintendent.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,superintendent.
94710,supvr.,Noun,Abbreviation of supervisor.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,supervisor.
95836,susp,Adjective,Abbreviation of suspended.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,suspended.
95837,susp,Adjective,Abbreviation of suspicious.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,suspicious.
95838,susp,Adjective,Abbreviation of suspected., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,suspected.
95839,susp,Noun,Abbreviation of suspect., law enforcement,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,suspect.
96229,svc,Noun,Abbreviation of service.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,service.
96230,svcs,Noun,Abbreviation of services.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,services.
96250,svn,Noun,Abbreviation of subversion.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,subversion.
96253,sw.,Noun,Abbreviation of southwest.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,southwest.
96254,sw.,Adjective,Abbreviation of southwestern.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,southwestern.
99137,syllabic abbreviation,Noun,"An abbreviation formed from syllables, usually the initial ones, of several words", linguistics,"2008 March 19, HE SAYS...So nondescript is the redesign, the car all but fades, in The Times:Subaru named it after the New York zip code Tribeca a syllabic abbreviation of Triangle Below Canal Street not so much to connote wealth and glamour",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"med from syllables, usually the initial ones, of several words"
99546,symp.,Noun,Abbreviation of symposium.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,symposium.
100078,synbio,Noun,Abbreviation of synthetic biology,,"2009, Mark Bnger Synthetic biology, or synbio, has leapt into scientific, commercial, and social discourse with amazing speed.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,synthetic biology
101337,sys,Noun,Abbreviation of system,,You ruined my sys!,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,system
101363,syst.,Noun,Abbreviation of system.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,system.
101506,systray,Noun,Abbreviation of system tray., computing,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,system tray.
63,f.,Noun,Abbreviation of feminine., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,feminine.
64,f.,Adjective,Abbreviation of feminine., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,feminine.
65,f.,Adjective,Abbreviation of form, biology,Used in certain three-part names,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,form
68,f.g.,Adjective,Abbreviation of finitely generated., mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,finitely generated.
69,f.n.,Noun,Abbreviation of footnote.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,footnote.
1927,faj.,Noun,Abbreviation of fajita.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,fajita.
5999,fcp,Noun,Abbreviation of foolscap.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,foolscap.
6170,feat.,Verb,Abbreviation of Featuring,,"2008, Vibe (March 2008, page 60) At his peak, just how many music videos was Hype Williams directing? [] ""California Love (Version 2: Mad Max)"" by Tupac Shakur feat. Dr. Dre [] ""If I Ruled The World (Imagine That)"" by Nas feat. Lauryn Hill []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,featuring
7526,fem.,Adjective,Abbreviation of feminine., grammar,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,feminine.
9650,fi. fa.,Noun,Abbreviation of fieri facias., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,fieri facias.
11030,fig.,Noun,Abbreviation of figure,,fig. 2.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,figure
11031,fig.,Adjective,Abbreviation of figurative, chiefly lexicography,(fig.) a fat bank account,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,figurative
11196,figs.,Noun,Abbreviation of figures., law,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,figures.
15922,fl.,Noun,Abbreviation of floor.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,floor.
15923,fl.,Noun,Abbreviation of florin.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,florin.
15924,fl. oz.,Noun,Abbreviation of fluid ounce(s).,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,fluid ounce(s).
16045,flag,Noun,"Abbreviation of flagstone: a construction material used for paving, flooring, roofing or tiling", construction,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"flagstone: a construction material used for paving, flooring, roofing or tiling"
16049,flag,Noun,An abbreviation for capture the flag., Britain,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,capture the flag.
17841,fld,Noun,Abbreviation of field.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,field.
