Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body,domain2,attributive_form,attributive_form_for_term,main_noun_nltk,main_noun_maria,0,1,2,3,4,5,6,7,8,9,field,disease,object_map,object,10,11,12,13,14,15,16,17
65420,spudger,Noun,"an electronics tool made of nylon filled with glass, for holding components while soldering.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,electronics tool,,electronics,tool,,,,,,,,,True,False,", tool",True,,,,,,,,
67293,stabilography,Noun,The construction and interpretation of stabilograms,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,construction and interpretation,,construction,and,interpretation,,,,,,,,True,False,,,,,,,,,,
67399,stack,Noun,In digital computing, heading,"A linear data structure in which the last data item stored is the first retrieved; a LIFO queue. A portion of computer memory occupied by a stack data structure, particularly (the stack) that portion of main memory manipulated during machine language procedure call related instructions. 1992, Michael A. Miller, The 68000 Microprocessor Family: Architecture, Programming, and Applications, p.47: When the microprocessor decodes the JSR opcode, it stores the operand into the TEMP register and pushes the current contents of the PC ($00 0128) onto the stack. A standard set of software components commonly used together on a system for example, the combination of an operating system, web server, database and programming language. 2016, John Paul Mueller, AWS For Admins For Dummies, John Wiley Sons ISBN, page 323 A Linux, Apache, MySQL, and PHP (LAMP) stack is a configuration of four popular products for hosting websites.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,computing,,computing,,,,,,,,,,True,False,,,,,,,,,,
67407,stack,Noun,In architecture, heading,"A number of flues embodied in one structure, rising above the roof. A vertical drainpipe.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,architecture,,architecture,,,,,,,,,,True,False,,,,,,,,,,
67710,stage combat,Noun,"The art of arranging, designing or performing sequences of simulated fighting, especially in theatrical productions."," film, theater",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
68767,standard topology,Noun,"The topology of the real number system generated by a basis which consists of all open balls (in the real number system), which are defined in terms of the one-dimensional Euclidean metric.", topology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,topology,,topology,,,,,,,,,,True,False,,,,,,,,,,
68768,standard topology,Noun,The topology of a Euclidean space R n {\displaystyle \mathbb {R} ^{n}} such that any subset of that space is open (i.e, topology,belonging to the topology) if it can be written as a union of open balls from that space.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,topology,,topology,,,,,,,,,,True,False,,,,,,,,,,
69008,stanky leg,Noun,A hip-hop dance move involving the rotation of one leg.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,dance move,,dance,move,,,,,,,,,True,False,,,,,,,,,,
69210,star,Noun,"A simple dance, or part of a dance, where a group of four dancers each put their right or left hand in the middle and turn around in a circle",,"You call them right-hand stars or left-hand stars, depending on the hand which is in the middle.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,"dance , or part",,dance,",",or,part,,,,,,,True,False,,,,,,,,,,
69309,star ring,Noun,a network topology consisting of a physical star and a logical ring.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,network topology consisting,,network,topology,consisting,,,,,,,,True,False,,,,,,,,,,
69333,star topology,Noun,A physical network topology in which all nodes are connected to a central connectivity device (e.g,,a hub).,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,network topology,,network,topology,,,,,,,,,True,False,,,,,,,,,,
69418,starcraft,Noun,"The art of interpreting or reading the stars, astrology Tennyson Oh falsehood of all starcraft!",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
70159,static,Noun,Static electricity., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,True,False,False,False,False,False,False,False,False,,electricity ,,electricity,,,,,,,,,,True,False,,,,,,,,,,
70172,static electricity,Noun,Electrostatics., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Electrostatics ,,electrostatics,,,,,,,,,,True,False,,,,,,,,,,
70353,statistical thermodynamics,Noun,"Thermodynamics that studies a thermodynamic system as an an ensemble of moving molecules, considering the macroscopic temperature as an average kinetic energy of the microscopic molecules.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Thermodynamics,,thermodynamics,,,,,,,,,,True,False,,,,,,,,,,
71580,steerage,Noun,The art of steering., uncountable,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
71646,steganalysis,Noun,steganographic analysis,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,analysis,,analysis,,,,,,,,,,True,False,,,,,,,,,,
71817,stelography,Noun,The art of writing or inscribing characters on pillars,,"1767, Thomas Stackhouse, A new history of the Holy Bible (chapter IV) [] this pillar thus engraved (as it was the first of its kind that we have upon record) gave probably the origin to the invention of stelography, or the ancient manner of writing upon stone, ever after []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
71912,stemmatology,Noun,stemmatics,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,stemmatics,,stemmatics,,,,,,,,,,True,False,,,,,,,,,,
71987,stencil work,Noun,The art of decorating using a stencil.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
72237,step dance,Noun,A dance emphasizing the dancer's steps,,"1876, John Ruskin, Fors Clavigera: Letters to the Workmen and Labourers of Great Britain, v 6, p 269: He then gave us a step-dance, so as not to dwell too long on one subject. 1887, Rudyard Kipling, Plain Tales from the Hills [1890], p120: Orth'ris began rowlin' his eyes an' crackin' his fingers an' dancin' a step-dance for to impress the Headman.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,dance,,dance,,,,,,,,,,True,False,,,,,,,,,,
72654,stereodynamics,Noun,The dynamics of stereochemical reactions or behaviour.," chemistry, physics",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,dynamics,,dynamics,,,,,,,,,,True,False,,,,,,,,,,
72680,stereogeometry,Noun,The geometry of atoms within molecules., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,geometry,,geometry,,,,,,,,,,True,False,,,,,,,,,,
72704,stereohistology,Noun,histology using a stereomicroscope,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,histology,,histology,,,,,,,,,,True,False,,,,,,,,,,
72758,stereomicrography,Noun,stereoscopic micrography,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,stereoscopic micrography,,stereoscopic,micrography,,,,,,,,,True,False,,,,,,,,,,
72763,stereomicroscopy,Noun,microscopy by means of a stereomicroscope,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,microscopy,,microscopy,,,,,,,,,,True,False,,,,,,,,,,
72800,stereophotomicroscopy,Noun,microscopy by means of a stereophotomicroscope,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,microscopy,,microscopy,,,,,,,,,,True,False,,,,,,,,,,
75368,stomachic,Noun,A medicine for the stomach,,"1844, Richard Dennis Hoblyn, A Dictionary of Terms Used in Medicine and the Collateral Sciences[1]:CALUMB RADIX (Kalumbo, Portuguese). The root of the Cocculus palmatus, one of our most useful stomachics and tonics. It contains a bitter principle, called calumbin.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
75467,stomp,Noun,"A dance having a heavy, rhythmic step.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,dance,,dance,,,,,,,,,,True,False,,,,,,,,,,
75659,stonecraft,Noun,The art or skill of working in stone,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art or skill,,art,or,skill,,,,,,,,True,False,,,,,,,,,,
75710,stonemasonry,Noun,The work or art of a stonemason.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,work or art,,work,or,art,,,,,,,,True,False,,,,,,,,,,
76827,straddle,Noun,An investment strategy involving simultaneous trade with put and call options on same security with positions that offset one another., finance,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,investment strategy,,investment,strategy,,,,,,,,,True,False,", investment",True,,,,,,,,
77363,strangle,Noun,"A trading strategy using options, constructed through taking equal positions in a put and a call with different strike prices, such that there is a payoff if the underlying asset's value moves beyond the range of the two strike prices.", finance,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,trading strategy,,trading,strategy,,,,,,,,,True,False,,,,,,,,,,
77434,strap strategy,Noun,A bullish options strategy that is established by buying a two calls and one put option with the same exercise price, finance,The trader is betting on volatility.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,options strategy,,options,strategy,,,,,,,,,True,False,,,,,,,,,,
77562,strathspey,Noun,"A Scottish dance with gliding steps, slower than a reel.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,dance,,dance,,,,,,,,,,True,False,,,,,,,,,,
78103,street art,Noun,Visual art created in public space and executed outside of the context of traditional art venues,,"1967, Michigan Challenge, page 22:This summer over 50 outdoor street art shows will display the work of Michigan and out-of-state painters and craftsmen. 1979, 1979 Catalog: Slides, Film, Video Books, page 36:There is a street art explosion in America today of unprecedented proportions. A few years ago a person seeking out street art would have had a long search with lean rewards. Since 1970, the situation has changed dramatically. 2013, Garry Hunter, Street Art: From Around the World:Little wonder then that subway cars became the canvas when street art literally went underground in the early 1970s.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
78118,street dance,Noun,Hip hop or funk dance.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,hop or funk dance ,,hop,or,funk,dance,,,,,,,True,False,,,,,,,,,,
78244,streets in the sky,Noun,"Architecture of a style that emerged in Britain in the 1960s and 1970s, generally built to replace run-down terraced housing with modern improvements, and including shops and other community facilities within high-rise blocks",,"2013, Ben Campkin, Remaking London: Decline and Regeneration in Urban Culture:In the UK, the concept of 'streets in the sky' was first developed by the New Brutalist architects, Alison and Peter Smithson, in their widely published entry for the Corporation of London's Golden Lane Competition (1951).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,Architecture,,architecture,,,,,,,,,,True,False,,,,,,,,,,
78723,strict construction,Noun,"A narrow interpretation of a law, especially one that contains ambiguity"," US, law",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,interpretation,,interpretation,,,,,,,,,,True,False,,,,,,,,,,
79377,strip strategy,Noun,A bearish options strategy that is established by buying a two puts and one call option with the same exercise price, finance,The trader is betting on volatility.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,options strategy,,options,strategy,,,,,,,,,True,False,,,,,,,,,,
79378,strip the willow,Noun,"A particular country dance, in which a pair of dancers go down a set of dancers, alternately swinging each other and other dancers on the sides.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,country dance ,,country,dance,,,,,,,,,True,False,,,,,,,,,,
79722,stromatology,Noun,The history of the formation of stratified rocks., geology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,history,,history,,,,,,,,,,True,False,,,,,,,,,,
80905,stump detective,Noun,A forestry official charged with measuring waste in logging operations.," Canada, US, derogatory",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,forestry official,,forestry,official,,,,,,,,,True,False,", official",True,,,,,,,,
81886,subanalysis,Noun,An analysis that is part of a larger one.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,analysis,,analysis,,,,,,,,,,True,False,,,,,,,,,,
82965,subeconomy,Noun,An economy that forms part of a larger economy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,economy,,economy,,,,,,,,,,True,False,,,,,,,,,,
83393,subgrammar,Noun,A grammar that makes up part of a larger grammar; a subdivision of a grammar,,"2013, M.T. Rosetta, Compositional Translation, page 263:The 'original' subgrammars can be seen as a concatenation' or composition of some of these parts with the requirement that the export category of a preceding subgrammar in the concatenation must be the head category of a subsequent subgrammar.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,grammar,,grammar,,,,,,,,,,True,False,,,,,,,,,,
83484,subhistory,Noun,A history (sequence of events or actions) making up part of a larger history., computer science,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,history,,history,,,,,,,,,,True,False,,,,,,,,,,
85717,subspace topology,Noun,The topology of a subset S of a topological space X which is obtained by considering any subset of S to be an open set if it corresponds to the intersection of S with some open set of X., topology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,topology,,topology,,,,,,,,,,True,False,,,,,,,,,,
86007,substrategy,Noun,A secondary or subsidiary strategy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,subsidiary strategy ,,subsidiary,strategy,,,,,,,,,True,False,", subsidiary",True,,,,,,,,
86169,subtaxonomy,Noun,A taxonomy making up part of a greater taxonomy.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,taxonomy,,taxonomy,,,,,,,,,,True,False,,,,,,,,,,
86402,subtopology,Noun,subspace topology, mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,subspace topology,,subspace,topology,,,,,,,,,True,False,,,,,,,,,,
86882,successism,Noun,The ideology of striving for competition; achievement-orientation.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ideology,,ideology,,,,,,,,,,True,False,,,,,,,,,,
87430,sudorific,Noun,A medicine that produces sweating, pharmacology,"1770, Thomas Percival, Essay I. The Empiric., in Essays Medical and Experimental on the Following Subjects, viz. I. The Empiric. II. The Dogmatic. { {\displaystyle \{} Or, Arguments For and Against the Use of Theory and Reasoning in Physick. III. Experiments and Observations on Astringents and Bitters. IV. On the Uses and Operations of Blisters. V. On the Resemblance between Chyle and Milk, London: Printed for T. Lowndes, No. 77, in Fleet-street, OCLC 731532230, pages 3637:[A]s it was oberved that acute ditempers are ometimes terminated by a critical weat, it was concluded that the mot powerful udorifics were the bet means of accomplihing this deirable end. This gave rie to the detructive and fatal practice, which oon became univeral, of adminitering heating remedies in dieaes of an inflammatory nature: [] 1819, Edward Dodwell, chapter VI, in A Classical and Topographical Tour through Greece, during the Years 1801, 1805, and 1806. [...] In Two Volumes, volume II, London: Printed for Rodwell and Martin, New Bond-Street, OCLC 906309191, page 228:The whole of this hill is covered with the wild sage, the salvia pomifera, [] It enters into the materia medica of the modern Greeks, and is taken as tea, and used as a sudorific in feverish cases. 1895, Ivan Turgenev; Constance Garnett, transl., The District Doctor, in A Sportsmans Sketches [...] Translated from the Russian (The Novels of Ivan Turgenev; VIII), volume I, New York, N.Y.: Macmillan and Co., OCLC 9131463, page 56:Fortunately the fever attacked me in the district town at the inn; I sent for the doctor. In half-an-hour the district doctor appeared, a thin, dark-haired man of middle height. He prescribed me the usual sudorific, ordered a mustard-plaster to be put on, very deftly slid a five-rouble note up his sleeve, coughing drily and looking away as he did so, and then was getting up to go home, but somehow fell into talk and remaind.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
87923,sugarcraft,Noun,The culinary art of making things from sugar.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art,,art,,,,,,,,,,True,False,,,,,,,,,,
91751,supergeometry,Noun,"A differential geometry of modules over graded commutative algebras, supermanifolds and graded manifolds", mathematics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,geometry,,geometry,,,,,,,,,,True,False,,,,,,,,,,
92373,supermicroscopy,Noun,"Very powerful microscopy, such as atomic force microscopy or electron microscopy.", sciences,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,microscopy ,,microscopy,,,,,,,,,,True,False,,,,,,,,,,
92932,superrealism,Noun,Art intended to portray reality as accurately as possible.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,Art,,art,,,,,,,,,,True,False,,,,,,,,,,
93031,superscalar,Noun,"A superscalar processor, architecture or pipeline.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,"processor , architecture or pipeline ",,processor,",",architecture,or,pipeline,,,,,,True,False,", processor",True,,,,,,,,
93269,supersonics,Noun,ultrasonics,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ultrasonics,,ultrasonics,,,,,,,,,,True,False,,,,,,,,,,
93449,supersymmetrization,Noun,"The analysis or description of a theory, system etc", physics,in terms of supersymmetry,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,analysis or description,,analysis,or,description,,,,,,,,True,False,,,,,,,,,,
93487,supertaxonomy,Noun,A taxonomy formed of lesser taxonomies.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,taxonomy,,taxonomy,,,,,,,,,,True,False,,,,,,,,,,
93603,supervaluationism,Noun,A semantics for dealing with irreferential singular terms and vagueness., logic,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,semantics,,semantics,,,,,,,,,,True,False,,,,,,,,,,
94041,support level,Noun,"In technical analysis, a price level where the price tends to find support as it is going down, so it is more likely to ""bounce"" off this level rather than break through it",,"However, once the price has passed this level, by an amount exceeding some noise, it is likely to continue dropping until it finds another support level.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,analysis ,,analysis,,,,,,,,,,True,False,,,,,,,,,,
94113,suppositio,Noun,The interpretation given to a term in a specific context., philosophy of language,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,interpretation,,interpretation,,,,,,,,,,True,False,,,,,,,,,,
94140,suppository,Noun,"A medicine in the form of a small plug that is inserted into a bodily cavity, especially the rectum, vagina or urethra, where it melts at body temperature.", medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
94207,suppurative,Noun,A medicine that causes suppuration.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,medicine,,medicine,,,,,,,,,,True,False,", medicine",True,,,,,,,,
94262,suprachemistry,Noun,"Short for supramolecular chemistry, the domain of chemistry that focuses on the chemical systems made up of a discrete number of assembled molecular subunits or components.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,chemistry ,,chemistry,,,,,,,,,,True,False,,,,,,,,,,
94659,supremacy,Noun,The ideology that the specified group is superior to others or should have supreme power over them, in combination,white supremacy black supremacy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,ideology,,ideology,,,,,,,,,,True,False,,,,,,,,,,
94727,surasundari,Noun,"In Indian art, a young maiden characterizing feminine beauty and graceful sensuality.", art,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art ,,art,,,,,,,,,,True,False,,,,,,,,,,
94880,sureseater,Noun,An art house cinema,,"1949, Time - Volume 54, page 102: (Can we date this quote?), Briton Hadden, Henry Robinson Luce, (Please provide the book title or journal name):The usual sureseater formula is simple: give moviegoers what they rarely get in standard cinemansions a single feature, no popcorn, well-behaved next-seat neighbors, super-comfortable seats and, most important, high-quality pictures from Britain, Fance, Italy, and sometimes even Hollywood. 2001, Barbara Wilinsky, Sure Seaters: The Emergence of Art House Cinema, ISBN, page 90:Some reports suggested that art houses did not need to use much advertising because ""a sureseater hit automatically woos the kind of audience that is eager to seek out a good film."" 2014, Neil Baker, Occultus Liber, ISBN, page 675:From deep within the burrow, the sepulchre of desire, the sureseater, which houses foreign art among some empty seats, are souls bent on the light of retribution rising forth to secure a stance in space in order not to be counted but felt, acknowledged in vibration everlasting.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,art house cinema,,art,house,cinema,,,,,,,,True,False,,,,,,,,,,
94969,surface analysis,Noun,"Any valid analysis of a word's morphology regardless of whether it represents its etymology in the strict sense of that word (that is, the historical origin); for example, the word biology has a surface analysis of bio- + -logy although it was not coined as the combination of those combining forms (in fact predating them)", linguistics,"The word can validly be viewed as an example of words ending in the suffix -ology even though it was not coined as one (whereas many analogous but newer words were thus coined, such as immunology). 2013, S. Armstrong, Kenneth W. Church, Pierre Isabelle, Sandra Manzi, Evelyne Tzoukermann, David Yarowsky, Natural Language Processing Using Very Large Corpora, ISBN:Class guessers for the Xerox tagger assign potential POS [part-of-speech] tags to unknown words according to a surface analysis of the word form. In addition to the common practice of mapping POS tags according to the words' suffixes, this implementation makes use of the case of the initial letter of a word, which is highly significant for POS assignment in German.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True,False,False,False,False,False,False,False,,analysis,,analysis,,,,,,,,,,True,False,,,,,,,,,,
94981,surface etymology,Noun,"The apparent etymology of a term based on components occurring in the modern form of the language, such as earth + -en for earthen, which actually occurred in Old English as eorthene.", linguistics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,False,False,False,,etymology,,etymology,,,,,,,,,,True,False,,,,,,,,,,
