Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process,matter,role,instance
95059,surfcast,Noun,An instance of surfcasting,,"2010, Tom Keer, Flyfisher's Guide to the New England Coast, ISBN, page 178:Night fishing is the best time to fish here, and you'll see lots of surfcasts tossing Danny Plugs.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
97357,sweeping,Noun,An instance of sweeping, countable,The sidewalk needed a sweeping every morning.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
98098,swindle,Noun,An instance of swindling.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
98500,switch-hit,Noun,An instance of switch-hitting., cricket,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
1140,fadeaway,Noun,"An instance of fading away, of diminishing in proximity or intensity",,"2014 May 11, Ivan Hewett, Piano Man: a Life of John Ogdon by Charles Beauclerk, review: A new biography of the great British pianist whose own genius destroyed him [print version: A colossus off-key, 10 May 2014, p.R27], in The Daily Telegraph (Review)[1]:In his final years he [John Ogdon] gave an interview to an American journalist who noticed that ""his handshake is a boneless fadeaway[""].",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
2376,fallen arch,Noun,An instance of flat feet that results from the arch of the foot collapsing, usually in the plural,"2003, Jim Wharton Phil Wharton, The Wharton's Back Book, ISBN, page 26:We sing this to our baffled clients who can't believe that a fallen arch can cause a back spasm. 2005, Anthony L. Komaroff, Harvard Medical School Family Health Guide, ISBN:Many people with fallen arches have no symptoms, but others experience fatigue, pain, or stiffness in the feet, legs, and lower back.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
2957,familiarity,Noun,An instance of familiar behaviour.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
4857,fast Fourier transform,Noun,An instance of performing one of these algorithms.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
6455,fecal microbiota transplant,Noun,An instance of fecal microbiota transplantation.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
6852,feeding,Noun,An instance of giving food,,"1750, The Universal Magazine (volume 7, page 52) [] they are nevertheless always like the lion's keeper, who, when by long patience, a thousand feedings, and a thousand clawings, he hath made a fierce lion familiar, yet never gives him meat, but with pulling back his hand, always in fear []",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
6853,feeding,Noun,An instance of eating (usually said of animals).,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
13304,fire,Noun,"An instance of this chemical reaction, especially when intentionally created and maintained in a specific location to a useful end (such as a campfire or a hearth fire)", countable,"We sat about the fire singing songs and telling tales. 1913, Joseph C. Lincoln, chapter 8, in Mr. Pratt's Patients:We toted in the wood and got the fire going nice and comfortable. Lord James still set in one of the chairs and Applegate had cabbaged the other and was hugging the stove.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
14012,firewalk,Noun,An instance of firewalking,,He finished the firewalk.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
14626,fise,Noun,An instance of flatulence.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
17141,flat call,Noun,An instance of flat calling; a call., poker,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
17459,flattery,Noun,An instance of excessive praise., countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
17477,flatting,Noun,An instance of a musical note being flatter than intended, countable,"1982, Clark Coolidge, Mine: The One that Enters the Stories[4], page 27:The bell ropes hang from the outside of the tower, the resultant friction of the ropes over the brick sides producing irresolute sharpings or flattings of the notes. 2004, Michael R. Rogers, Teaching Approaches in Music Theory: An Overview of Pedagogical Philosophies, 2nd Edition, page 37, Leland Smith goes so far as to say, in tonal music the minor mode has no separate existence, but represents merely a fairly consistently applied group of alterations flattings of certain parts of the major mode.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
18582,flight,Noun,An instance of flying,,The migrating birds' flight took them to Africa.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
18843,flip-flop,Noun,"An instance of flip-flopping, of repeatedly changing one's stated opinion about a matter", US,[from 19th c.],False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
19023,flirtation,Noun,An instance of flirting.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
21827,fly out,Noun,An instance of flying out A fly out was recorded on the scorecard., baseball,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
24311,footslog,Noun,An instance of footslogging,,"1998: Richard John Evans, Tales from the German Underworld: Crime and Punishment in the Nineteenth Century ... which had resulted in a number of the older and weaker felons being weeded out in view of the prospective rigours of a lengthy footslog to Siberia. 2001: Molly Gloss, Wild Life My lovely ramble through the bright woods, as I had been fooling myself, gave itself over to the sober truth: became a slippery footslog through the gloom, ...",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
24726,force out,Noun,An instance of an out created by touching a base in advance of a runner who has no base to return to while in possession of a ball which has already touched the ground, baseball,A force out was recorded on the scorecard.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
28514,foul out,Noun,An instance of fouling out, baseball,A foul out was recorded on the scorecard.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
28515,foul out,Noun,An instance of fouling out, basketball,His foul out sat poorly with the crowd.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
29503,fracture,Noun,"An instance of breaking, a place where something has broken.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35514,fumbling,Noun,"An instance of clumsiness, especially of the hands or fingers",,"2009 January 25, Sam Tanenhaus, A Fumbled Handoff of the Torch, in New York Times[1]:From the beginning her mini-campaign, with its many missteps and fumblings, seem mired in confusion.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
675,SPAD,Noun,an instance of a signal passed at danger," rail transport, Britain",,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
5132,malapropism,Noun,An instance of this; malaprop, countable,The translator matched every malapropism in the original with one from his own language. The humor comes from all the malapropisms.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
13132,mauling,Noun,An instance of something being mauled.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
13801,mea culpa,Noun,An instance of mea culpa; an apology,,"2018 January 13, Tad Bartimus, When Theres Nuke Headed Your Way, Do What You Gotta Do, in Civil Beat:Basketball had been replaced by breathless commentators cross-talking and speculating, politicians on split screens eagerly interrupting each other to find scapegoats, and most mute (male) state officials, including Hawaii Gov. David Ige, opening their mouths to sputter (paraphrasing here) golly gee, we dont know what happened, but we plan to find out mea culpas.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
14556,mechanical,Noun,An instance of equipment failure, bicycling,"2010, Andy Allsopp, Barring Mechanicals - from London to Edinburgh and Back, on a Recumbent Bicycle, ISBN, page 96:The pack are suffering mechanicals and pull up under a lamp post marking a right turn. 2012, Clive Forth, The Pocket Mountain Bike Trail Guide: Your slope saviour, ISBN, page 11:Equipment back then was less capable than it is today, and we often had to deal with mechanical failures, also called mechanicals and the odd injury which we called 'bio-mechanicals'. 2014, Vince Major, The Smoke Ring - An Orbital Route Around London, ISBN, page 12:The support can be there when you need it for major mechanicals, other emergencies and to transport all your gear to the next overnight stop.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
26183,microfracturing,Noun,An instance of this process.," geology, countable",,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
29612,migration,Noun,An instance of moving to live in another place for a while.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
29615,migration,Noun,Instance of changing a platform from an environment to another one., computing,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
33726,misblow,Noun,An instance of blowing incorrectly,,"1958, Pulp and Paper Manual of Canada, page 33:Also we changed our method of blowing to eliminate misblows. 1966, Technical Papers - Society of Plastics Engineers - Volume 12, page 3:Soon it was discovered that one of the governing factors was the temperature of the pin prior to blowing. Above 220F, the thermoplastic stuc to the pin and resulted in a misblow. 1989, ASM Handbook Committee, Metals handbook - Volume 5, page 189:Misblows, caused by clogged vents or by improper closure of pattern halves due to sand grains on the pattern parting lines, result in a high percentage of scrapped molds.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
34316,miscueing,Noun,An instance of something being miscued; a miscue.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
34321,miscuing,Noun,An instance of something being miscued; a miscue.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
34453,misdialing,Noun,An instance of reaching an unintended phone number due to an error in dialing or in using a keypad,,"2009 February 15, Habiba Nosheen, Uh-Oh, Calcutta, in New York Times[1]:Although neither Mr. Halley nor the New York New YorkPolice Department could provide statistics on how many misdialings in the city were attempts to call numbers in India, many local Indians, especially newly arrived immigrants, acknowledge that the misdialings are a common problem.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35061,misidentification,Noun,An instance of misidentifying; an erroneous identification.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35156,misinterpretation,Noun,An instance of misinterpreting.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35222,miskeying,Noun,An instance of keying erroneously; a typing error.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35688,misparse,Noun,An instance of incorrect parsing; a misparsing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35692,misparsing,Noun,An instance of incorrect parsing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35749,misphrasing,Noun,An instance of something being phrased badly or wrongly.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35833,misprediction,Noun,An instance of mispredicting; an incorrect prediction.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35854,mispressing,Noun,An instance of a record being pressed incorrectly.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35967,misread,Noun,An instance of reading wrongly,,"1983, Lawrence Calmus, The business guide to small computers (page 143) Line fluctuations can cause misreads and miswrites.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
36071,misremembering,Noun,An instance of remembering something incorrectly.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
36639,mistagging,Noun,An instance of incorrect tagging.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
37080,miswording,Noun,An instance of incorrect wording.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
38508,moderation,Noun,"An instance of moderating: bringing something away from extremes, especially in a beneficial way 1936 March, The Southern Lumberman[3], page 34:With the quick moderation of the weather some buying has appeared that had been held up because of the extremely cold weather [] .",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
47196,movement,Noun,An instance of an aircraft taking off or landing, aviation,"Albuquerque International Sunport serviced over 200,000 movements last year.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
650,xenotransplant,Noun,An instance of xenotransplantation.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
188,180,Noun,"An instance of spinning 180 degrees, so that one is facing in the opposite direction", sports,He did a 180 off the diving board.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
1608,umgang,Noun,An instance of going or passing around; a trip.," Britain dialectal, chiefly Scotland",,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
4680,unclearness,Noun,An instance of being unclear.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
6783,underboost,Noun,An instance of underboost, countable,"1970, Aerospace Safety - Volume 26:So pilots, keep the pressure on to stop underboosts and watch the red lines to stop overboosts. 1995, Fly Like a Pro, ISBN, page 72:An underboost can occur whenever an excessively high rpm setting is used with a very low MAP setting, such as when you pull the throttle nearly to idle while descending at high airspeed with a fixed-pitch prop or a constant-speed prop set at high rpm. 2011, Ken Babbs, Who Shot the Water Buffalo?: A Novel, ISBN:We're walking along the flight line, heading toward the choppers, a clear morning with the sun's rays bouncing off the orange trees, Emmett giving us the straight skinny: The underboost will tear up the engine as much as an overboost.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
7081,undercooling,Noun,An instance of insufficient cooling,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
8838,undershoot,Noun,An instance of undershooting,,"1994, Peter B. Kenen, Francesco Papadia, Fabrizio Saccomanni, The International Monetary System, ISBN, page 109:In this model, a fiscal or saving shock in one country leads to an overshoot of the real exchange rate between the two countries and of the real interest rate in the other country, and an undershoot of the real interest rate in the first country.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
10416,unelection,Noun,The instance of being not elected,,"2005, Maureen Dowd, Bushworld: Enter at Your Own Risk Our unelection is superior to our election in every way.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
24007,upbraiding,Noun,An instance of severe criticism or rebuke,,"1798, Elizabeth Inchbald, Lovers' Vows, Act IV, Scene I:I wish to bring comfort and avoid upbraidings: for your own conscience will reproach you more than the voice of a preacher.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
823,jailing,Noun,An instance of a person being jailed,,"2009 February 22, Kevin Baker, Blood on the Street, in New York Times[1]:Efforts to unionize were routinely met with clubbings, shootings, jailings, blacklistings and executions, perpetrated not only by well-armed legions of company goons, but also by police officers, deputies, National Guardsmen and even regular soldiers.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
4448,josh,Noun,An instance of good-natured banter.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
4780,joyride,Noun,"An instance of driving a motor vehicle in a carefree or reckless manner, especially a vehicle which has been taken without the permission of the owner",,"2008 September 13, Sam Emanuel, Thieves go for spin in stolen go-karts, in Norwich Evening News[1], retrieved 25 September 2008:Thieves took three go-karts for a joyride through the streets of Norwich.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
4788,joyriding,Noun,An instance of somebody taking a joyride.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
5120,jugglery,Noun,An instance of such trickery or deception, countable,"1942, Walter de la Mare, ""All Hallows"" in Best Stories of Walter de la Mare: What they call the Great War is over [] and yet what do we see around us? Nothing but strife and juggleries and hatred and contempt and discord wherever you look.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
5453,jump,Noun,An instance of propelling oneself upwards,,The boy took a skip and a jump down the lane.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
5455,jump,Noun,An instance of causing oneself to fall from an elevated location,,There were a couple of jumps from the bridge.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
5456,jump,Noun,An instance of employing a parachute to leave an aircraft or elevated location,,"She was terrified before the jump, but was thrilled to be skydiving.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
5457,jump,Noun,An instance of reacting to a sudden stimulus by jerking the body.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
5463,jump,Noun,"An instance of faster-than-light travel, not observable from ordinary space.", science fiction,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
2864,rain,Noun,An instance of particles or larger pieces of matter moving or falling through air, figuratively,A rain of mortar fire fell on our trenches.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
3836,ramraid,Noun,An instance of ramraiding.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
4134,randomity,Noun,An instance of randomness; an unpredictable characteristic., countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
6718,re-escalation,Noun,An instance of escalating again, countable,"1946, Rand Corporation, The Rand Paper Series, page 5 (self-published) Soviet deception may increase the likelihood of undetected non-compliance, although it also risks a re-escalation of the crisis. 1963, Kwang-chih Chang, The Archaeology of Ancient China, page 170 After March 1968 American policy on Vietnam was all a retrograde operation, to use the military euphemism for retreat, punctuated only by Nixons temporary reescalations in 1970 and 1972.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
6844,re-record,Noun,An instance of using a save state while recording a speedrun, video games,"Gavin Ward's tool-assisted speedrun of Sonic 3 Knuckles has no fewer than 160,027 re-records.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
7313,read,Noun,An instance of reading (calling attention to someone's flaws; a taunt or insult), at first especially in the black LGBT community,"1997, Framing Culture: Africanism, Sexuality and Performance, page 186 (also discussing Paris is Burning): [As] Corey points out, ""if you and I are both black queens then we can't call each other black queens because that's not a read. That's a [fact]."" 2003, Philip Auslander, Performance: Media and technology, page 185: Like most African-American women, Pearlie Mae uses snapping in many of the same ways that black gay men use it: to accentuate a read. 2013, bell hooks, Teaching Critical Thinking: Practical Wisdom ISBN: I learned that it was acceptable to be witty, especially if you were one of the wearblackallthetime, deconstructivist, radical, feministbitchydiva girls who could give a harsh read (i.e., critique) or throw shade [] .",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
8713,reaward,Noun,An instance of reawarding.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
9122,reboot,Noun,An instance of rebooting., computing,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
9175,rebound,Noun,"An instance of catching the ball after it has hit the rim or backboard without a basket being scored, generally credited to a particular player.", basketball,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
11613,record,Noun,Any instance of a physical medium on which information was put for the purpose of preserving it and making it available for future reference,,Synonym: log We have no record of you making this payment to us.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
12260,recuperation,Noun,Instance of getting something back.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
12290,recurrence,Noun,The instance of recurring; frequent occurrence,,I. Taylor I shall insensibly go on from a rare to a frequent recurrence to the dangerous preparations.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
13928,redistricting,Noun,An instance of adjusting the borders that delineate districts.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
15746,reflecting,Noun,"An instance of reflection 1946, Mervyn Peake, Titus Groan The Hall of Spiders yawned and shrank, the threads deceiving the eye, the distances, shifting, surging forward or crumbling away, to the illusory reflectings of the moon.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
15896,reflexograph,Noun,An instance of an experiment or examination using such an apparatus.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
16606,regainment,Noun,An instance of regaining,,"1880, Orange Scott Runnels, Runnels: Pamphlets, page 20:Nature at the very commencement of all treatment should be aided as much as possible in the regainment of her full complement of energy. 1986, R. John Leigh, Sidney Malitz, Harold A. Sackeim, Electroconvulsive Therapy: Clinical and Basic Research Issues, ISBN:As indexed by the session at which full regainment of orientation occurred, however, our results did not reveal any correlations between age and session of regainment of full reorientation that even approached statistical significance at either treatment (p 0.40). 1993, Proceedings of the All-India Oriental Conference, page 16:The implicit atmosphere of the battle in the in rc. 5 of the same hymn (i.e.RV 10.108.5) for the regainment of the cows and the mention of the sharp weapons find an explicit reference in the VarP.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
17722,rehair,Noun,An instance of re-hairing," music, lutherie, bowmaking",I've heard he does excellent rehairs.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
20947,remodeling,Noun,An instance of modification or redecorating,,"2009 January 31, Joe Nocera, Its Not the Bonus Money. Its the Principle., in New York Times[1]:For most Americans, big bonuses and corporate jets and office remodelings become a kind of stand-in for the real sins of the bankers. 2009 February 5, Still Nice Work if You Can Get It, in New York Times[2]:They also demand that corporate boards establish explicit policies to guide expenditures on things such as entertainment and renovations including corporate office remodelings and make them public on their Web sites.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
21336,rename,Noun,An instance of renaming,,"2009, Bryan O'Sullivan, Mercurial: The Definitive Guide, page 70: warning: detected divergent renames of foo to: bar quux",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
24503,rerack,Noun,An instance of reracking the balls to restart a frame., snooker,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
24688,rerepeal,Noun,An instance of rerepealing,,"1977, United States. Congress. Senate. Select Committee on Small Business, Impact of the Administration's Tax Stimulus Package on Small Business and Examination of Employment Tax:I do not think we can cite anything that has been done in the fiscal area to try to either stimulate the economy or slow it down that has had more effect than the enactment, the repeal, the reenactment, the rerepeal, the reenactment of the investment tax credit. 2009, West's Smith-Hurd Illinois compiled statutes annotated, page 135:P.A. 85-1440, the First 1989 Revisory Act, provides in Art. II, for the nonsubstantive revision, renumbering, repeal or rerepeal of certain Acts of the 8th General Assembly and, where successor laws have been enacted, incorporates such amendments into succesor laws, and corrects errors, revises cross-references and deletes obsolete text in such sections contained in P.A. 85-1015 through P.A. 85-1427.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
25556,reshoot,Noun,An instance of reshooting,,"After several reshoots, the director was finally happy with the scene.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
25584,reshuffle,Noun,"an instance of reshuffling, a reorganization 2011 January 18, David Dulin, Cardiff 0 - 2 Stoke, in BBC[1]:Danny Higginbotham was the only survivor from the weekend win over Bolton - but the Stoke captain lasted just 10 minutes before being forced off injured",,That meant a reshuffle to the visitors' defence who were the busier in a lacklustre first half.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
27613,resurgence,Noun,An instance of something resurging; a renewal of vigor or vitality.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
27622,resurging,Noun,An instance of something resurging; a resurgence.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
27872,retake,Noun,an instance of resitting an examination,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
28872,retransplant,Noun,An instance of transplanting something again.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
30182,revel,Noun,An instance of merrymaking; a celebration,,"William Shakespeare (c.15641616) Our revels now are ended. 1907, Robert William Chambers, chapter II, in The Younger Set, New York, N.Y.: D. Appleton Company, OCLC 24962326: ""I ought to arise and go forth with timbrels and with dances; but, do you know, I am not inclined to revels? There has been a littlejust a very little bit too much festivity so far. Not that I don't adore dinners and gossip and dances; not that I do not love to pervade bright and glittering places.[]""",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
30417,reversal,Noun,An instance of reversing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
31419,rework,Noun,An instance of reworking., countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
33108,ribbing,Noun,An instance of teasing., countable,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
33737,ricochet,Noun,An instance of ricocheting; a glancing rebound.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
33838,ride,Noun,An instance of riding,,Can I have a ride on your bike? We took the horses for an early-morning ride in the woods.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
35992,ritardando,Noun,An instance of gradually decelerating the tempo of a piece of music., music,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
36706,roaming,Noun,An instance of wandering, countable,"2009 February 15, Judith Martin, It Started in Naples, in New York Times[1]:That last problem did intrude on Hazzards roamings, and when she refers to the living city it is with periodic references to thefts of cars and wallets, with a warning not to carry anything snatchable by the thieves on motorcycles who whiz through the streets.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
42816,rugby tackle,Noun,An instance of knocking someone or something over using one's arms and upper body.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
1199,gallantry,Noun,an instance of gallant behaviour or speech,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
1767,gambol,Noun,An instance of running or skipping about playfully,,"1843, Edgar Allan Poe, The Gold Bug, page 10:When his gambols were over, I looked at the paper, and, to speak the truth, found myself not a little puzzled at what my friend had depicted.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
1768,gambol,Noun,An instance of more general frisking or frolicking,,"1819, Washington Irving, The Sketch Book, The Voyage:There was a delicious sensation of mingled security and awe with which I looked down, from my giddy height, on the monsters of the deep at their uncouth gambols.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
2760,gaoling,Noun,An instance of a person being gaoled.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
4424,gatecrash,Noun,"An instance of gatecrashing a party, event, etc.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
16409,go-round,Noun,One instance of a recurring event,,"1994: ""Wall Street; Copper Linings for Wall St. Clouds?"" by Susan Antilla in the New York Times The belief that euphoria over copper is bad for stocks derives from peculiarities of the economic cycle.... This go-round, however, investors trying to make sense of copper's rise had better take a broader look at economies internationally, the pros say, because the big demand for copper isn't coming from the United States. 2017: ""Timnath asks for sales tax bump, fueled by Costco and Walmart shoppers"" by Pat Ferrier in the Coloradoan Timnath voters last year handily rejected a similar sales tax increase that would have increased both the sales and use taxes.... This go-round, the town is not seeking an increase in use taxes.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
23846,great,Noun,"An instance of the word ""great"" signifying an additional generation in phrases expressing family relationships"," in combinations such as ""two-greats"", ""three-greats"" etc.",My three-greats grandmother.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
26488,ground out,Noun,An instance of grounding out, baseball,A ground out was recorded on the scorecard.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
28672,gulling,Noun,An instance of duping or fooling somebody,,"1982, The Colby Library Quarterly (volumes 18-19, page 119) The central position of the rogues in the plot gives unity to what could be merely a collection of gullings. 2003, Stanley Wells, Shakespeare Survey, volume 52, page 121:Twelfth Night is replete with gullings, albeit of different degrees and durations.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
29776,gutturality,Noun,An instance of being guttural, countable,"1988, Loup Durand, Daddy Quartermain launched into another effusion of fractured French mingled with made-up words resembling the singsong gutturalities of the Swedish actress with whom he'd spent a delightful weekend at Palm Springs last year.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
6931,laze,Noun,An instance of lazing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
9000,leg before wicket,Noun,An instance of a batsman being out due to the leg before wicket law., cricket,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
2162,yobbery,Noun,An instance of yobbish behaviour, countable,"1995, John Patten, Things to Come: The Tories in the 21st Century ...minor incivilities and yobberies...",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
1268,abfraction,Noun,An instance of tooth tissue loss via this mechanism.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
1825,abnormal psychology,Noun,An instance of a person having psychological characteristics that deviate from the norm.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,True
