Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary
48647,muliebrity,Noun,The state of attainment of womanhood following maidenhood, literary,"1791, [Burhan al-Din al-Marghinani]; Charles Hamilton, transl., Of Impotence, in The Hedaya, or Guide; a Commentary on the Mussulman Laws:[], volume I, London: Printed by T[homas] Bensley, OCLC 265001673, pages 354356:[page 354] If a huband be Inneen, [impotent,] it is requiite that the Kzee appoint the term of one year from the period of litigation, within which if the accued have carnal connexion with his wife it is well; but if not, the Kzee mut pronounce a eparation, provided uch be the deire of the wife, [] [pages 355356] Where he was married as a virgin, he is to be examined by ome of her own ex, and if they declare her to be till a virgin, the term of a year is to be appointed, as above, becaue the huband's falehood is then evident; but if they declare her muliebrity [footnote: Meaning womanhood, as opposed to virginity.], the Kzee is in that cae to require the huband to make oath, which if he do, her right to eparation is defeated; [] 1997 spring, Julie A. Haurykiewicz, From Mules to Muliebrity: Speech and Silence in Their Eyes Were Watching God, in Southern Literary Journal, volume 29, number 2, Chapel Hill, N.C.: Department of English, University of North Carolina at Chapel Hill, ISSN 1534-1461, JSTOR 20078182, OCLC 924730098, page 45:Janie's story of personal growth may be charted as one that travels from mules to muliebrity.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
52525,museau,Noun,Someone's face, chiefly literary,"1922, DH Lawrence, The Horse-dealer's Daughter, England, My England: He was the baby of the family, a young man of twenty-two, with a fresh, jaunty museau. 1974, GB Edwards, The Book of Ebenezer Le Page, New York 2007, p. 33: I was dark with a round museau of a face and thick lips and a pug nose and high cheekbones and deep-set brown eyes and a bush of black hair.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
1644,Paphian,Adjective,"Pertaining to love or sexual desire, especially when illicit", literary,"[from 16th c.] 1613, John Marston, William Barksted, The Insatiate Countess, III.4: Cease admiration, sit to Cupid's feast, / The preparation to Paphian dalliance. 1873, Anonymous (William Potter), William Lazenby (publisher), The Romance of Lust; or, Early Experiences, Volume I, I lay, as it were, in the Paphian bower of bliss, in a state of exquisite sensations quite impossible to describe. 1906, O. Henry, Man About Town People passed, but they held me not. Paphian eyes rayed upon me, and left me unscathed.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
1646,Paphian,Noun,A prostitute, literary,"1824, Lord Byron, Don Juan, Canto the Eleventh, XXX, They reach'd the hotel: forth stream'd from the front door / A tide of well-clad waiters, and around / The mob stood, and as usual several score / Of those pedestrian Paphians who abound / In decent London when the daylight's o'er; / Commodious but immoral, they are found / Useful, like Malthus, in promoting marriage.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
2719,Pierian spring,Noun,"The source of knowledge, inspiration, or learning"," idiomatic, chiefly literary","1711, Alexander Pope, An Essay on Criticism:A little Learning is a dang'rous Thing; Drink deep, or taste not the Pierian Spring. 1817, Samuel Taylor Coleridge, chapter 1, in Biographia Literaria:At school, (Christ's Hospital,) I enjoyed the inestimable advantage of a very sensible, though at the same time, a very severe master, the Reverend James Bowyer. . . . [H]e showed no mercy to phrase, metaphor, or image, unsupported by a sound sense, or where the same sense might have been conveyed with equal force and dignity in plainer words. . . . In fancy I can almost hear him now, exclaiming ""Harp? Harp? Lyre? Pen and ink, boy, you mean! Muse, boy, Muse? Your nurse's daughter, you mean! Pierian spring? Oh aye! the cloister-pump, I suppose!"" 1892, Ambrose Bierce, ""A Poet's Father"" in Black Beetles in Amber: . . . a studious land Where humming youth, intent upon the page, Thirsting for knowledge with a noble rage, Drink dry the whole Pierian spring 2009 Jan. 2, Timothy W. Ryback, ""First Chapter: Hitlers Private Library,"" New York Times (retrieved 9 Aug 2015): For him the library represented a Pierian spring. . . . He drew deeply there, quelling his intellectual insecurities and nourishing his fanatic ambitions.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
3650,Promethean,Adjective,Rebelling (or being a rebel) against a larger order; defying traditional moral categories; persecuted but dauntless., of a Romantic literary hero,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1458,umbra,Noun,A shadow., chiefly literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18882,unreliable narrator,Noun,"A narrating character or storyteller in a literary or other artistic worksuch as a novel, play, song, or filmwho provides inaccurate, misleading, conflicting, or otherwise questionable information to the reader or audience", literary theory,"1969, Charles A. Watkins, ""Chaucer's Sweete Preest,"" ELH, vol. 36, no. 3 (Sep), p. 463: The Priest also places a moral barrier between himself and his tale by establishing himself as an ""unreliable narrator"" capable of deception and irony. 2000 April 17, Richard Corliss, ""A Yuppie's Killer Instinct"" (film review of American Psycho), Time (retrieved 27 June 2007): Patrick, for all his brutal truth telling, is an unreliable narrator. 2007 Sept. 16, Terrence Rafferty, ""Cantabrigian Psycho"" (book review of Engleby by Sebastian Faulks), New York Times (retrieved 16 March 2014): [F]or the rest of the book Faulks gets to indulge in the unreliable-narrator game of cunning ellipses and selective, gradual revelation.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
24573,uplean,Verb,To lean or incline upward; to cause (something) to lean upward," transitive, intransitive, literary","1834, Albert Pike, Sunset in Prose Sketches and Poems Written in the Western Country, Boston: Light Horton, pp.192-193,[1] The western sky is wallen With shadowy mountains, built upon the marge Of the horizon, from eves purple sheen, And thin gray clouds, that daringly uplean Their silver cones upon the crimson verge Of the high zenith, 1856, Gold-Pen (pseudonym), My Cottage in Poems, Philadelphia: Lippincott, 2nd edition, pp.188-189,[2] I forced the slowly yielding door That oped on Sabbath morn no more, And found all that the winds withstood, Was an upleaning piece of wood. 1895, Orelia Key Bell, And every morning as I passed her bower in Poems, Philadelphia: Rodgers, p.181,[3] [] that liquid cadency Seepd thro the casement to the birds and me, Who upleaning drank, and drinking upleaned more. 1902, George Macdonald Major, A Chinatown Idyll in Lays of Chinatown, New York: The Lloyd Press, 2nd edition, p.64,[4] A rakish hat was tilted oer his eyes. A cigarette, with intermittent fire, Upleaned to meet it from his stern set lips. 1912, John Muir, The Yosemite, New York: Century, 1920, Chapter14, p.244,[5] [] the snow which covered the glacier was melted into upleaning, icy blades which were extremely difficult to cross []",False,False,False,False,False,False,False,False,False,False,False,False,False,True
25797,urban fabric,Noun,"The physical aspect of urbanism, emphasizing building types, thoroughfares, open space, frontages, and streetscapes but excluding environmental, functional, economic and sociocultural aspects."," idiomatic, literary",,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27453,utter,Adjective,"Outer; furthest out, most remote"," now poetic, literary","[from 10th c.] (Can we date this quote by Chapman and provide title, author's full name, and other details?) By him a shirt and utter mantle laid. (Can we date this quote by Spenser and provide title, author's full name, and other details?) As doth an hidden moth / The inner garment fret, not th' utter touch. (Can we date this quote by John Milton and provide title, author's full name, and other details?) Through utter and through middle darkness borne.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
8219,rear,Verb,"To raise physically or metaphorically; to lift up; to cause to rise, to elevate"," transitive, literary","Poverty reared its ugly head. (appeared, started, began to have an effect) The monster slowly reared its head. (Can we date this quote by John Milton and provide title, author's full name, and other details?) In adoration at his feet I fell Submiss; he reared me. (Can we date this quote by Lord Lytton and provide title, author's full name, and other details?) Mine [shall be] the first hand to rear her banner.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
11872,recreant,Adjective,"Unfaithful to someone, or to one's duties or honour; disloyal, false"," now poetic, literary","[from 17th c.] 1671, John Milton, Book the Third, in Paradise Regaind. A Poem. In IV Books. To which is Added, Samson Agonistes, London: Printed by J. M[acock] for John Starkey[], OCLC 228732398, page 61:Who, for o many benefits receiv'd, / Turn'd recreant to God, ingrate and fale, / And o of all true good himelf depoil'd, [] 1793, Samuel Taylor Coleridge, Christabel: And let the recreant traitors seek / My tourney court []. 1855, William Wells Brown, Sketches of Places and People Abroad, Chapter XXVII: I charge it to the recreant sons of the men who carried on the American revolutionary war, and who come together every fourth of July to boast of what their fathers did, while they, their sons, have become associated with bloodhounds, to be put at any moment on the track of the fugitive slave. 1890, Henry James, The Tragic Muse: Gabriel did not attack him however. He brought in only blandness and benevolence and a great content at having obeyed the mystic voiceit was really a remarkable case of second sightwhich had whispered to him that the recreant comrade of his prime was in town.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
15959,refluent,Adjective,Flowing back, now literary,"Synonym: ebbing c. 1615, George Chapman (translator), Homers Odysses, London: Nathaniell Butter, Book , p.309,[1] [] let them cast it [my soul] downe Where refluent Oceanus doth crowne His curled head; 1794, Erasmus Darwin, Zoonomia, London: J. Johnson, Volume1, Section14, Chapter7, p.123,[2] When the muscles of the heart cease to act, the refluent blood again distends or elongates them; 1847, Henry Wadsworth Longfellow, Evangeline, Part1, Section5,[3] [] in haste the refluent ocean Fled away from the shore, and left the line of the sand-beach Covered with waifs of the tide, with kelp and the slippery sea-weed. 1928, Virginia Woolf, Orlando: A Biography, Penguin, 1942, Chapter6, p.208,[4] now floods back refluent like a tide, the red, thick stream of life again",False,False,False,False,False,False,False,False,False,False,False,False,False,True
22403,repast,Noun,A meal, now literary,"(Can we date this quote?) John Milton From dance to sweet repast they turn. 1908, Kenneth Grahame, The Wind in the Willows When at last they were thoroughly toasted, the Badger summoned them to the table, where he had been busy laying a repast. 2010, Pseudonymous Bosch, This Isn't What It Looks Like ""'Tis true, tonight I ate my last of the royal repast.""",False,False,False,False,False,False,False,False,False,False,False,False,False,True
22890,repine,Verb,To complain; to regret," intransitive, now literary","[from early 16th c.] 1577, Socrates Scholasticus [i.e., Socrates of Constantinople], Constantinus the Emperour Summoneth the Nicene Councell, it was Held at Nica a Citie of Bythnia for the Debatinge of the Controuersie about the Feast of Easter, and the Rootinge out of the Heresie of Arius, in Eusebius Pamphilus; Socrates Scholasticus; Evagrius Scholasticus; Dorotheus; Meredith Hanmer, transl., The Avncient Ecclesiasticall Histories of the First Six Hundred Yeares after Christ,[], book I (The First Booke of the Ecclesiasticall Historye of Socrates Scholasticvs), imprinted at London: By Thomas Vautroullier[], OCLC 55193813, page 225:[VV]e are able with playne demontration to proue, and vvith reaon to pervvade that in tymes pat our fayth vvas alike, that then vve preached thinges correpondent vnto the forme of faith already published of vs, o that none in this behalfe can repyne or gaynesay vs. 1621, Democritus Junior [pseudonym; Robert Burton], Against Envy, Livor, Emulation, Hatred, Ambition, Selfe-loue, and All Other Affections, in The Anatomy of Melancholy, Oxford: Printed by Iohn Lichfield and Iames Short, for Henry Cripps, OCLC 216894069; The Anatomy of Melancholy:[], 2nd corrected and augmented edition, Oxford: Printed by John Lichfield and James Short, for Henry Cripps, 1624, OCLC 54573970, partition 2, section 3, member 6:But many times we complaine, repine, and mutter without caue, wee giue way to paions, we may reit and will not. 1671, John Milton, Samson Agonistes,[], in Paradise Regaind. A Poem. In IV Books. To which is Added, Samson Agonistes, London: Printed by J. M[acock] for John Starkey[], OCLC 228732398, lines 992997, page 61:Nor hall I count it hainous to enjoy / The public marks of honour and reward / Conferr'd upon me, for the piety / Which to my countrey I was judg'd to have hewn. / At this whoever envies or repines / I leave him to his lot, and like my own. 1729, William Law, chapter XXII, in A Serious Call to a Devout and Holy Life. Adapted to the State and Condition of All Orders of Christians, London: Printed for William Innys,[], OCLC 433148097, page 447:Whoo repines at eaons and weather, and peaks impatiently of times and events, repines and peakth impatiently of God, who is the ole Lord and Governor of times, eaons, and events. 1733, [Alexander Pope], Epistle I, in An Essay on Man. Addressd to a Friend, new edition, London: Printed for J[ohn] Wilford,[], OCLC 228762650; republished as An Essay on Man. By Alexander Pope, Esq. A New Edition. To which is Prefixed a Critical Essay, by J[ohn] Aikin, M.D., London: Printed for T[homas] Cadell, Jun., and W. Davies, (successors to Mr. [Thomas] Cadell), Strand, 1796, OCLC 1008157997, stanza IX, lines 259262, page 55:What if the foot, ordain'd the dut to tread, / Or hand, to toil, apir'd to be the head? / What if the head, the eye, or ear repin'd / To erve mere engines to the ruling mind; [] 1782, [Jeremy Taylor], A Prayer for a Woman who has Lost Her Husband, in A Complete Manual of Family and Private Devotions, Suited to a Great Variety of Cases: [...], Wigan: Printed by William Banckes, OCLC 504010855, part III (Private Prayers for the Closet, on Extraordinary and Particular Occasions. To be Added to Morning or Evening Prayer, or Used Separately, at Discretion), pages 344345:And grant, O merciful Father, that both they and I may learn, from the intability of human comforts, to delight more in thyelf, and les in earthly things. Let us never think ourelves unhappy while we can enjoy thee, nor murmur nor repine at any loes, o long as we are the objects of thy love, and the care of thy good Providence. 1958, John W. Peterson (lyrics and music), Night of Miracles, Minneapolis, Minn.: Better Choirs, OCLC 860310781:[N]o more need men on earth repine 1989, Anthony Burgess, Dau, in Any Old Iron, London: Hutchinson, ISBN; republished New York, N.Y.: Washington Square Press, Pocket Books, 1990, ISBN, page 84:Beatrix invited me no more to tea but I did not greatly repine.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
25893,resipiscence,Noun,"Repentance; recognition of a past mistake, especially with a desire to improve in the future", chiefly literary,[from 16th c.],False,False,False,False,False,False,False,False,False,False,False,False,False,True
44759,rutilant,Adjective,Shining or glowing with red light, literary,"1599, [Thomas] Nashe, Nashes Lenten Stuffe,[], London: Printed [by Thomas Judson and Valentine Simmes] for N[icholas] L[ing] and C[uthbert] B[urby][], OCLC 228714942; reprinted Menston, West Yorkshire: The Scolar Press, 1971, ISBN, page 36:[S]tately Hyperion or the lordly onne, the mot rutilant planet of the eu, in Lent when Heralius herring enters into his chiefe reign and cepterdome, kippeth and daneth[,] the goats iumpe on the earth for ioy of his entrance. 1922 February, James Joyce, Ulysses, Paris: Shakespeare Co.; Sylvia Beach, OCLC 560090630; republished London: Published for the Egoist Press, London by John Rodker, Paris, October 1922, OCLC 2297483, page 403:Mothers milk, Purefoy, the milk of human kin, milk too of those burgeoning stars overhead, rutilant in thin rainvapour, punch milk, such as those rioters will quaff in their guzzlingden, milk of madness, the honeymilk of Canaans land. 1964, Anas Nin, Collages, Denver, Colo.: Alan Swallow, OCLC 820484621:She was now 16 and sending off her first radiations and vibrations dressed in Varda's own rutilant colors. 1969, Vladimir Nabokov, chapter 11, in Ada, or, Ardor: A Family Chronicle, New York, N.Y.: McGraw-Hill Book Company, OCLC 799495966; republished Harmondsworth, London: Penguin Books, 1970, ISBN, part 2, page 347:He had a round head as bare as a knee, a corpse's button nose, and very white, very limp, very damp hands adorned with rutilant gems.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
6207,genderland,Noun,"An imagined land which is a corporealization of gender stereotypes, transgender issues, etc", literary,"1996, Niela Miller, Counseling in genderland: a guide for you and your transgendered client 2003, Cathryn Platine, Cathy's adventure in genderland: cautionary tales for anyone thinking about getting involved in trans-politics or support groups 2003, Carol R. Ember, Melvin Ember, Encyclopedia of Sex and Gender, page 226: In the western hemisphere there is a need to date all descriptions concerning diversities in genderland. 2005, Richard J. Novic, Alice in Genderland: A Crossdresser Comes Of Age ISBN",False,False,False,False,False,False,False,False,False,False,False,False,False,True
7192,gentilesse,Noun,"Courtesy, refinement; gentleness", literary,"1870, Ralph Waldo Emerson, Society and Solitude, [1] [] nor loved he less / Stately lords in palaces, / Princely women hard to please, / Fenced by form and ceremony, / Decked by courtly rites and dress / And etiquette of gentilesse. 1913, Francis Thompson, ""Love's Almsman Plaineth His Fare"" in The Complete Poems of Francis Thompson, New York: Modern Library, no date, p. 252, [2] Who bound thee to a body nothing worth, / And shamed thee much with an unlovely soul, / That the most strainedst charity of earth / Distasteth soon to render back the whole / Of thine inflamd sweets and gentilesse? 1954, C. S. Lewis, The Horse and His Boy, Collins, 1998, Chapter 15, [] in consideration of your youth and the ill nurture, devoid of all gentilesse and courtesy, which you have doubtless had in the land of slaves and tyrants, we are disposed to set you free, unharmed []",False,False,False,False,False,False,False,False,False,False,False,False,False,True
14605,gloze,Verb,"To extenuate, explain away, gloss over", literary,"c. 1608, William Shakespeare, Pericles, Prince of Tyre, Act I, Scene 1,[10] Heaven, that I had thy head! he has found the meaning: But I will gloze with him. 1977, Geoffrey Chaucer, The Canterbury Tales, Penguin Classics, p. 279: Of what were generative organs made? / And for what profit were those creatures wrought? / [...] / Gloze as you will and plead the explanation / That they were only made for the purgation / Of urine, little things of no avail / Except to know a female from a male []",False,False,False,False,False,False,False,False,False,False,False,False,False,True
26022,groin,Verb,"To hollow out, to excavate", literary,"'Down some profound dull tunnel, long since scooped / Through granites which titanic wars had groined.' (From Strange Meeting by Wilfred Owen).",False,False,False,False,False,False,False,False,False,False,False,False,False,True
26961,growed,Verb,"simple past tense and past participle of grow 1816, Richard Polwhele, The History of Cornwall As he growed in might and strength"," US, dialectal, Scotland, literary, children's talk","1850, Charles Dickens, David Copperfield Growed, Mas'r Davy bor'? Ain't he growed said Ham. 1852, Harriet Beecher Stowe, Uncle Tom's Cabin I s'pect I growed. Don't think nobody never made me. 1895, Francis Hopkinson Smith, A Gentleman Vagabond and Some Others See how praoud an' tall he's growed, with them arms of his'n straight aout an' them leetle chillen of his'n spraouting up raound him. 1976, Preston Jones, The Last Meeting of the Knights of the White Magnolia Well, sir, the idea growed and growed and by the late 1920's there was Knights of the White Magnolia lodges all over Texas and parts of Oklahoma. November 27, 2007, House M.D. Season 4 Episode 9, Games, 36 minutes and 39 seconds in on a Blu-Ray disk. He thinks he's gonna be great once he's all growed up. The Rugrats: All Growed Up (the name of a children's movie) 2015?, Gucci Mane (Radric Delantic Davis), Hot Stuff (song) Baby come and get it, cos you know I've got that hot stuff / baby come and get it cause you know that I growed up.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
27982,guerdon,Noun,"A reward, prize or recompense for a service; an accolade", now literary,"1567 Arthur Golding: Ovid's Metamorphoses Bk. 2 lines 361-3 Is this the guerdon wherewithall ye quite my fruitfulnesse? Is this the honor that ye gave for my plenteousnesse And dutie done with true intent? 1819, Walter Scott, Ivanhoe ""That will I do blithely,"" replied the Pilgrim, ""and without guerdon; my oath, for a time, prohibits me from touching gold."" 1826 April 22, G., The Dukedom (from The News of Literature and Fashion, Science and Art.), in The Spirit of the Times; or, Essence of the Periodicals; Concentrating Every Week, All that is Worthy (as Strictly Regarding the Time) of Being Preserved, from the Whole of Our Newspapers, Magazines, c., volume I, number XXIX, London: Printed by Milne, Banfield, and Duckworth [...] for J. Scott, OCLC 68226152, page 436, column 1:I had some faint recollection of having a penny-piece in my waistcoat pocket, and, pleased with the service he had rendered to us, I gave it him as his guerdon. ""Thank ye, sirthank ye, sirthank ye, sir,"" he cried, and immediately returned to his station near the footway. 1936, Margaret Mitchell, Gone with the Wind, ch.15 Melanie might have given him his new coat but this sash was her gift, her own secret guerdon for him to wear into battle, something that would make him remember her every time he looked at it.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
710,lachrymation,Noun,The flow of tears; crying, medicine or literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6611,lay down one's life,Verb,"To give one's life (for), to die (for).", transitive with for;; literary,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12289,lexie,Noun,"A minimal unit of reading, such as a sentence or sentence fragment 1976, Jean Calloud, Structural Analysis of Narrative[1], page 15:It is essential for the analyst to be able to construct these canonic statements out of the linguistic statements given in the lexies.", literary theory,,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13019,lichyard,Noun,A graveyard, literary,"1893, Anne Reeve Aldrich, ""A Ballad of Slumber"", in Nadine and Other Poems, page 20: The last sleep that my love slept Shall last till Judgment Day, In corner of the lichyard close, 'Neath drooping boughs of May. 1996, George R. R. Martin, A Game of Thrones, Bantam Specta, US (1996), ISBN, Voyager Books, UK (1996), ISBN Chapter 53, ""Bran"", unumbered page: Beneath the shadow of the First Keep was an ancient lichyard, its headstones spotted with pale lichen, where the old Kings of Winter had laid their faithful servants. 1999, George R. R. Martin, A Clash of Kings, Bantam Spectra (2000), ISBN, unnumbered page: Mikken lay buried in the lichyard, and the new smith was capable of little more than nails and horseshoes. 2008, Jay Lake, Escapement, Tor Books (2009), ISBN, page 157: Stands of trees teeming with barking animals would be quiet as lichyards when he passed them again. For more examples of usage of this term, see Citations:lichyard.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
17076,liponym,Noun,"A text which deliberately excludes a certain word, usually a very common word", literary,It is a technique occasionally used in novels.,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26423,lustrum,Noun,A period of five years," by extension, literary","Synonyms: luster, lustre, quinquennium 17421745, [Edward Young], Night the Second. On Time, Death, Friendship. Humbly Inscribd to the Right Honourable the Earl of Wilmington., in The Complaint: Or, Night-thoughts on Life, Death, Immortality, London: Printed for A[ndrew] Millar[], and R[obert] Dodsley[], published 1750, OCLC 3536108, lines 172174, page 29:We puh Time from us, and we wih Him back; / Lavih of Lutrums, and yet fond of Life; / Life we think long, and hort; Death eek, and hun; [] 1835 April, Edgar Allan Poe, Morella, in The Southern Literary Messenger: Devoted to Every Department of Literature, and the Fine Arts, Richmond, Va.: T. W. White, OCLC 7370817; republished in The Works of Edgar Allan Poe: In Four Volumes, volume I, New York, N.Y.: W. J. Widdleton, publisher, 1849, OCLC 38115823, page 473:Thus passed away two lustra of her life, and, as yet, my daughter remained nameless upon the earth. ""My child,"" and ""my love,"" were the designations usually prompted by a father's affection, and the rigid seclusion of her days precluded all other intercourse. Morella's name died with her at her death. Of the mother I had never spoken to the daughter;it was impossible to speak. 1852, Adadus Calpe [pseudonym; Antonio Diodoro de Pascual]; Henry Edgar, transl., chapter XIV, in The Two Fathers. An Unpublished Original Spanish Work. [...] Translated into the English Language by the Author, and Henry Edgar. Part Second: Hector Alone, New York, N.Y.: Stringer Townsend, publishers,[]; George P[almer] Putnam,[], OCLC 37611275, page 189:I am hardly, if I do not deceive myself, twenty years old, and already, dearest Rosamunda, there weigh upon my existence twenty lustums, and of these twenty lustrums I have drunk the bitterness of intranquility even to the dregs, without having done more than touched with my lips the joy of the first days of my childhood beside you. 1985, John Fowles, A Maggot, London: Jonathan Cape, ISBN:Q. Now, sir, if you would be so kind as to guess upon his age. / A. Forty five years are certain. I would guess a lustrum more.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
2446,yonder,Noun,"The vast distance, particularly the sky or trackless forest", literary,"1939, Robert MacArthur Crawford, ""Army Air Corps:"" Off we go in to the wild blue yonder,Climbing high into the sun...",False,False,False,False,False,False,False,False,False,False,False,False,False,True
575,abashless,Adjective,Not disconcerted or embarrassed; not concealed; not eliciting shame, literary,"[Mid 19th century.][1] Synonyms: unabashed, barefaced, brazen, shameless, unblushing, unshrinking 1868, Robert Browning, The Ring and the Book, London: Smith, Elder, Volume1, Part2, lines1010-1011, p.127,[1] Nor wanted words as ready and as big As the part he played, the bold abashless one. 1895, Francis Thompson, Sister Songs, London: John Lane, Part the First, p.19,[2] I had endured through watches of the dark The abashless inquisition of each star, 1896, Emily Dickinson, untitled poem in Mabel Loomis Todd (ed.), Poems by Emily Dickinson, Third Series, Boston: Roberts Brothers, p.160, Where every bird is bold to go And bees abashless play, The foreigner before he knocks Must thrust the tears away. 1936, William Faulkner, Absalom, Absalom! New York: Modern Library, Chapter4, p.114,[3] a place created for and by voluptuousness, the abashless and unabashed senses",False,False,False,False,False,False,False,False,False,False,False,False,False,True
1751,ablins,Adverb,Alternative form of aiblins [early 17th century][1]," Scotland, now literary",,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2283,abovementioned,Adjective,"mentioned above 1881, ""The Public Records of the Colony of Connecticut [1636-1776]"", Connecticut, James Hammond Trumbull, Connecticut General Assembly, p", literary,"543 bended that the abovementioned two officers and one hundred and thirty-four men may be quartered in the towns of New- haven, Wallingford and Brani'ord",False,False,False,False,False,False,False,False,False,False,False,False,False,True
3669,abysm,Noun,"An abyss; a gulf, a chasm, a very deep hole", now chiefly literary,"[from late 15th century][2] 1623, Shakespeare, Antony and Cleopatra, III, xiii: The abysm of hell. 1946, Mervyn Peake, Titus Groan, London: Eyre Spottiswoode, The Grotto Dr. Prunesquallor had circled around Steerpike with his head drawn back so that his cervical vertebrae rested against the near wall of his high collar, and a plumbless abysm yawned between his Adams apple and his pearl stud. 2015 January 30, Glyn Maxwell, Ideas of Order, by Neil L. Rudenstine [book review; print version: Eternal lines: A guide to Shakespeare's sonnets, International New York Times, 2 February 2015, p.7], in The New York Times[1]:[T]he Shakespearean sonnet doesn't lend itself to a sequential narrative, because the rhymed couplet, without its paired feet trembling at that abysm of time, has to settle instead for the sound of sighing resolution, at regular intervals, over and over, before taking a deep breath and returning usually, for better or worse, to the same subject.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
4697,accidie,Noun,"Sloth, slothfulness, especially as inducing general listlessness and apathy", now literary,"[from 13th c.] c. 1390, Geoffrey Chaucer, The Parson's Tale, in Canterbury Tales:Aftere e synnes of Envie I wil speke of e synne of Accidie. 1978, Lawrence Durrell, Livia, Faber Faber, published 1992, page 363:Underneath the surface excitements the demon of accidie had her by the hair.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
6376,achieve,Verb,To obtain (a material thing)," transitive, now literary","[from 15th c.] Prior Show all the spoils by valiant kings achieved. William Shakespeare, Othello, II-i He hath achieved a maid / That paragons description.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
12409,aerial,Adjective,Made up of air or gas; gaseous, now literary or historical,"[from 16th c.] 1782, Joseph Priestley, Disquisitions relating to matter and spirit, I: A soul [...] was first conceived to be an aerial, or an igneous substance, which animates the body during life, and makes its escape at death [...].",False,False,False,False,False,False,False,False,False,False,False,False,False,True
22938,amain,Adverb,"With all one's might; forcefully, violently; mightily", literary,"[from 16th c.] 1596, Edmund Spenser, The Faerie Queene, VI.6: So likewise turnde the Prince upon the Knight, / And layd at him amaine with all his will and might. 1670, John Milton, The History of Britain, that Part especially now called England; from the first traditional Beginning, continued to the Norman Conquest. Collected out of the antientest and best Authours thereof, The Second Book: They on the hill, which were not yet come to blows, perceiving the fewness of their enemies, came down amain. 1671, John Milton, Samson Agonistes,[], in Paradise Regaind. A Poem. In IV Books. To which is Added, Samson Agonistes, London: Printed by J. M[acock] for John Starkey[], OCLC 228732398, lines 637638, page 42:Under his pecial eie / Abtemious I [Samson] grew up and thriv'd amain; / He led me on to mightiet deeds / Above the nerve of mortal arm / Againt the uncircumci'd, our enemies. 1793, Samuel Taylor Coleridge, Christabel, line 87: They spurred amain, their steeds were white: 1799, William Wordsworth, The Two-Part Prelude, Book I: Suspended by the blast which blew amain, Shouldering the naked crag, oh at that time, While on the perilous ridge I hung alone, With what strange utterance did the loud dry wind Blow through my ears!",False,False,False,False,False,False,False,False,False,False,False,False,False,True
24766,amity,Noun,Friendship," formal, literary","The cooperative and supportive relationship between people, or animals. In this sense, the term connotes a relationship which involves mutual knowledge, esteem, affection, and respect along with a degree of rendering service to friends in times of need or crisis. 1922, Thomas Hardy, Welcome Home, in Lyrics Late and Earlier To my native place / Bent upon returning, / Bosom all day burning / To be where my race / Well were known, 'twas much with me / There to dwell in amity.",False,False,False,False,False,False,False,False,False,False,False,False,False,True
